LAMMPS data file via write_data, version 29 Aug 2024, timestep = 10000, units = metal

500 atoms
1 atom types

-0.011453904422401351 20.261453904422314 xlo xhi
-0.011453904422401351 20.261453904422314 ylo yhi
-0.011453904422401351 20.261453904422314 zlo zhi

Masses

1 26.9815385

Atoms # atomic

1 1 0.058505191832183286 20.15474916066151 20.24268922292724 0 -1 -1
2 1 1.9280430810165785 1.7912558472614963 -0.005971649138334811 0 0 0
3 1 2.0241527877318832 0.13882516034844034 2.010443326228698 0 0 0
4 1 20.21469267248732 1.929276697729562 1.9928470145353074 -1 0 0
5 1 4.094271018934751 0.12300736864283247 20.119323222910058 0 0 -1
6 1 6.125523320214895 1.9424011913597896 0.06434312999571824 0 0 0
7 1 6.081919803289723 20.149338943862432 1.8786458791923346 0 -1 0
8 1 4.11322186097598 2.0978023942384416 1.866449113021059 0 0 0
9 1 7.9211307512322255 0.050260859007011056 20.170839636830536 0 0 -1
10 1 10.119822860801953 1.9236618061475375 20.260139078910026 0 0 -1
11 1 10.149616678476292 0.12539121072409368 2.005950377409421 0 0 0
12 1 8.096953365739333 2.021116018171704 1.8225322763237064 0 0 0
13 1 12.138600340768992 20.213416795374922 0.08593276070611193 0 -1 0
14 1 14.183760535634867 1.9690703101689202 0.012980758069407914 0 0 0
15 1 14.337887147021052 20.14826775147673 2.0590401497240567 0 -1 0
16 1 12.265068240284315 1.9133528516375087 2.0271031028730095 0 0 0
17 1 16.093124943105177 20.194188138116797 20.162423432761706 0 -1 -1
18 1 18.440668909202792 1.9455674416545654 20.167826322102794 0 0 -1
19 1 18.03512669439745 0.05747778475889419 2.080282501397159 0 0 0
20 1 16.34386834638759 2.1199319146375943 1.9785750471505068 0 0 0
21 1 0.11948473229199752 4.096679986734175 0.1369168162369976 0 0 0
22 1 2.1190428665558474 6.267391630010801 0.10491904175854262 0 0 0
23 1 2.14684205935532 4.029162183854395 2.1607744814702787 0 0 0
24 1 0.15839764026593087 6.174819530092019 2.1245778518756637 0 0 0
25 1 4.037352264212108 3.996154818364344 20.195076339927212 0 0 -1
26 1 6.0413334707844975 6.2453258252339525 20.095540214370445 0 0 -1
27 1 6.013794515166467 3.977193320778556 1.9924837090323548 0 0 0
28 1 4.055330536832806 6.090902947413643 2.069735817368995 0 0 0
29 1 8.02951559434224 4.170724342827261 20.132716868845115 0 0 -1
30 1 10.278893549856004 6.057261534183853 0.06592342416035915 0 0 0
31 1 10.171957601005996 3.9491482944280683 1.9354676418454642 0 0 0
32 1 8.077892458273572 5.997932639000294 2.0368431556943487 0 0 0
33 1 12.319151987381812 4.031553365085203 0.044500276193971386 0 0 0
34 1 14.244080464140684 6.05568206660795 20.214892338195728 0 0 -1
35 1 14.183242773662263 3.977947964526558 1.976735373099907 0 0 0
36 1 12.11462784276939 6.015204812669708 1.9151513490731373 0 0 0
37 1 16.160184696238456 4.173050455616941 20.239395901319277 0 0 -1
38 1 18.33311819427741 6.028312084970221 0.031870440772003364 0 0 0
39 1 18.249780208448012 4.03193455050865 1.9881800663833247 0 0 0
40 1 16.24892607645064 6.194435945902056 1.9721976552337703 0 0 0
41 1 -0.01068171964392738 8.128555545413878 0.097122663274378 0 0 0
42 1 2.051060545538224 10.201775119917226 20.104478569895285 0 0 -1
43 1 2.0553554537075525 8.22757569165453 2.211589328589351 0 0 0
44 1 20.248742733869765 10.243100728351143 2.139437637389356 -1 0 0
45 1 3.9690214577523495 8.162964770472023 20.157816248976122 0 0 -1
46 1 5.8578942658216775 10.135196097315305 0.0430729165973176 0 0 0
47 1 6.0570599359341335 8.178210230749544 1.9428207148586882 0 0 0
48 1 3.9046992989423495 10.118364668500163 1.9987871383279183 0 0 0
49 1 8.16789005381066 8.030143603906302 0.0017159284473464709 0 0 0
50 1 9.882692135570945 10.253852792904345 0.06248357679519461 0 0 0
51 1 10.172734111866244 8.147125535511373 2.0664135971480437 0 0 0
52 1 7.918429756126173 10.09755010399669 2.1249239396123154 0 0 0
53 1 12.041329584557557 8.110996346420349 -0.008688147596613995 0 0 0
54 1 14.045102855415918 10.111401227069134 0.0258634346327417 0 0 0
55 1 14.223048642487244 8.162606334065064 1.995455350075067 0 0 0
56 1 11.923067583219904 10.012856302017651 2.135721116710539 0 0 0
57 1 16.16771494129477 8.167530661411774 0.06157155393533122 0 0 0
58 1 18.389011658424778 10.160133757103189 20.125960582863346 0 0 -1
59 1 18.224665448723393 8.140816495198141 2.0587106250010976 0 0 0
60 1 16.34163493429352 10.100041861701905 1.881003777905335 0 0 0
61 1 20.106267498635567 12.126211885670042 0.026123416627594764 -1 0 0
62 1 2.0145655967999145 14.170423068293086 0.27402681523739875 0 0 0
63 1 2.006382944893736 12.011015647080203 2.071910648929249 0 0 0
64 1 0.009781495432033438 14.171940218768661 2.0135672764963912 0 0 0
