Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -2711.694    -2776.503       64.809   979.3
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -2708.709    -2776.503       67.793  1024.4
0.0100        -2708.806    -2752.078       43.271   653.8
0.0200        -2708.121    -2727.114       18.994   287.0
0.0300        -2707.109    -2738.864       31.755   479.8
0.0400        -2706.652    -2745.607       38.955   588.6
0.0500        -2705.930    -2731.934       26.004   392.9
0.0600        -2705.792    -2727.216       21.424   323.7
0.0700        -2704.953    -2741.061       36.108   545.6
0.0800        -2704.705    -2742.844       38.138   576.3
0.0900        -2704.403    -2733.736       29.333   443.2
0.1000        -2704.061    -2740.985       36.924   557.9
0.1100        -2703.575    -2750.185       46.610   704.3
0.1200        -2703.166    -2742.963       39.798   601.3
0.1300        -2702.447    -2735.739       33.292   503.0
0.1400        -2702.111    -2740.624       38.513   581.9
0.1500        -2701.535    -2743.040       41.505   627.1
0.1600        -2700.847    -2735.028       34.181   516.5
0.1700        -2699.878    -2733.993       34.115   515.5
0.1800        -2698.903    -2740.033       41.130   621.5
0.1900        -2698.559    -2734.630       36.071   545.0
0.2000        -2697.834    -2727.437       29.603   447.3
0.2100        -2697.349    -2735.378       38.030   574.6
0.2200        -2696.519    -2744.717       48.198   728.3
0.2300        -2695.442    -2739.371       43.929   663.8
0.2400        -2694.835    -2730.900       36.065   544.9
0.2500        -2694.319    -2735.043       40.724   615.3
0.2600        -2693.868    -2740.204       46.336   700.1
0.2700        -2692.460    -2733.928       41.468   626.6
0.2800        -2691.919    -2727.714       35.795   540.9
0.2900        -2691.028    -2731.819       40.791   616.3
0.3000        -2690.803    -2734.429       43.626   659.2
0.3100        -2690.258    -2729.390       39.132   591.3
0.3200        -2689.686    -2728.494       38.807   586.4
0.3300        -2689.190    -2734.867       45.677   690.2
0.3400        -2688.963    -2735.730       46.766   706.6
0.3500        -2688.965    -2729.116       40.151   606.7
0.3600        -2688.088    -2727.774       39.686   599.7
0.3700        -2687.944    -2733.171       45.227   683.4
0.3800        -2687.517    -2733.295       45.778   691.7
0.3900        -2687.080    -2729.422       42.342   639.8
0.4000        -2687.165    -2730.408       43.243   653.4
0.4100        -2686.512    -2732.986       46.474   702.2
0.4200        -2686.156    -2732.292       46.135   697.1
0.4300        -2685.628    -2729.817       44.189   667.7
0.4400        -2685.658    -2731.586       45.928   694.0
0.4500        -2685.090    -2731.978       46.889   708.5
0.4600        -2684.763    -2725.627       40.864   617.5
0.4700        -2684.530    -2725.747       41.217   622.8
0.4800        -2684.036    -2731.479       47.443   716.9
0.4900        -2683.898    -2730.062       46.164   697.5
0.5000        -2683.206    -2725.874       42.668   644.7
0.5100        -2682.868    -2728.293       45.425   686.4
0.5200        -2681.898    -2732.969       51.071   771.7
0.5300        -2680.825    -2729.098       48.273   729.4
0.5400        -2680.551    -2724.010       43.459   656.7
0.5500        -2679.334    -2727.730       48.396   731.3
0.5600        -2679.144    -2730.697       51.553   779.0
0.5700        -2678.675    -2725.809       47.134   712.2
0.5800        -2678.545    -2721.243       42.698   645.2
0.5900        -2678.100    -2724.989       46.889   708.5
0.6000        -2677.867    -2728.781       50.914   769.3
0.6100        -2677.436    -2726.025       48.589   734.2
0.6200        -2677.269    -2724.244       46.975   709.8
0.6300        -2677.270    -2727.045       49.774   752.1
0.6400        -2677.167    -2727.599       50.432   762.0
0.6500        -2676.850    -2723.404       46.554   703.4
0.6600        -2676.328    -2723.902       47.574   718.9
0.6700        -2676.161    -2727.653       51.492   778.0
0.6800        -2676.836    -2728.063       51.228   774.1
0.6900        -2676.687    -2727.151       50.464   762.5
0.7000        -2676.254    -2726.074       49.819   752.8
0.7100        -2676.211    -2726.389       50.178   758.2
0.7200        -2676.152    -2724.087       47.935   724.3
0.7300        -2675.926    -2721.753       45.827   692.5
0.7400        -2676.089    -2722.383       46.294   699.5
0.7500        -2676.195    -2723.476       47.282   714.4
0.7600        -2675.781    -2724.528       48.747   736.6
0.7700        -2675.361    -2725.568       50.207   758.6
0.7800        -2675.044    -2725.731       50.687   765.9
0.7900        -2674.764    -2725.217       50.453   762.4
0.8000        -2674.391    -2723.662       49.271   744.5
0.8100        -2673.701    -2723.043       49.342   745.6
0.8200        -2673.627    -2725.072       51.445   777.3
0.8300        -2672.875    -2726.917       54.042   816.6
0.8400        -2672.922    -2726.064       53.142   803.0
0.8500        -2672.882    -2723.165       50.283   759.8
0.8600        -2672.303    -2722.164       49.861   753.4
0.8700        -2671.768    -2722.840       51.071   771.7
0.8800        -2671.871    -2721.900       50.029   755.9
0.8900        -2671.283    -2720.523       49.240   744.0
0.9000        -2670.589    -2721.054       50.465   762.5
0.9100        -2670.568    -2720.843       50.274   759.7
0.9200        -2670.520    -2719.797       49.277   744.6
0.9300        -2669.315    -2722.471       53.156   803.2
0.9400        -2669.125    -2725.094       55.969   845.7
0.9500        -2669.543    -2723.645       54.102   817.5
0.9600        -2669.241    -2720.959       51.718   781.5
0.9700        -2669.436    -2720.233       50.796   767.5
0.9800        -2669.942    -2722.024       52.082   787.0
0.9900        -2669.230    -2720.341       51.111   772.3
1.0000        -2669.295    -2718.651       49.356   745.8
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -2709.462    -2776.503       67.040  1013.0
0.0100        -2709.308    -2752.825       43.517   657.6
0.0200        -2708.444    -2729.270       20.826   314.7
0.0300        -2707.500    -2740.292       32.792   495.5
0.0400        -2706.753    -2744.221       37.468   566.1
0.0500        -2706.197    -2729.784       23.587   356.4
0.0600        -2705.197    -2727.226       22.029   332.9
0.0700        -2704.855    -2740.453       35.598   537.9
0.0800        -2704.315    -2741.024       36.709   554.7
0.0900        -2703.635    -2733.340       29.705   448.8
0.1000        -2703.105    -2741.466       38.361   579.6
0.1100        -2702.922    -2749.635       46.712   705.8
0.1200        -2702.217    -2741.916       39.699   599.9
0.1300        -2701.401    -2735.884       34.483   521.0
0.1400        -2700.653    -2740.830       40.177   607.1
0.1500        -2700.001    -2740.232       40.231   607.9
0.1600        -2699.675    -2732.128       32.453   490.4
0.1700        -2698.872    -2734.195       35.323   533.7
0.1800        -2698.544    -2740.574       42.030   635.1
0.1900        -2697.832    -2735.291       37.459   566.0
0.2000        -2696.775    -2728.791       32.016   483.8
0.2100        -2696.310    -2735.734       39.424   595.7
0.2200        -2695.488    -2742.903       47.415   716.4
0.2300        -2694.400    -2736.621       42.221   638.0
0.2400        -2692.905    -2729.376       36.472   551.1
0.2500        -2692.225    -2734.664       42.438   641.2
0.2600        -2692.152    -2737.802       45.650   689.8
0.2700        -2692.003    -2731.321       39.318   594.1
0.2800        -2691.095    -2729.199       38.104   575.8
0.2900        -2690.153    -2733.125       42.972   649.3
0.3000        -2689.654    -2733.864       44.211   668.0
0.3100        -2689.098    -2729.207       40.109   606.1
0.3200        -2687.944    -2728.523       40.579   613.2
0.3300        -2687.406    -2734.577       47.171   712.8
0.3400        -2687.541    -2734.482       46.941   709.3
0.3500        -2687.123    -2728.355       41.232   623.0
0.3600        -2686.394    -2728.099       41.705   630.2
0.3700        -2685.741    -2731.473       45.732   691.0
0.3800        -2685.645    -2730.161       44.516   672.6
0.3900        -2685.530    -2728.763       43.233   653.3
0.4000        -2685.122    -2731.367       46.245   698.8
0.4100        -2685.338    -2731.797       46.459   702.0
0.4200        -2684.736    -2727.935       43.199   652.7
0.4300        -2684.506    -2728.290       43.783   661.6
0.4400        -2683.592    -2732.105       48.513   733.0
0.4500        -2682.724    -2730.802       48.078   726.5
0.4600        -2681.804    -2727.082       45.278   684.2
0.4700        -2681.691    -2726.842       45.151   682.2
0.4800        -2681.073    -2727.830       46.757   706.5
0.4900        -2680.580    -2726.693       46.113   696.8
0.5000        -2679.539    -2726.538       46.999   710.2
0.5100        -2679.267    -2728.289       49.022   740.7
0.5200        -2678.822    -2728.633       49.811   752.6
0.5300        -2678.329    -2725.148       46.819   707.4
0.5400        -2678.138    -2724.181       46.043   695.7
0.5500        -2678.324    -2725.675       47.351   715.5
0.5600        -2677.664    -2726.612       48.949   739.6
0.5700        -2677.731    -2725.226       47.495   717.7
0.5800        -2678.016    -2725.072       47.056   711.0
0.5900        -2677.330    -2727.228       49.898   754.0
0.6000        -2676.643    -2727.771       51.129   772.6
0.6100        -2676.185    -2724.841       48.656   735.2
0.6200        -2675.928    -2723.898       47.970   724.8
0.6300        -2675.490    -2726.267       50.777   767.2
0.6400        -2674.690    -2725.856       51.166   773.1
0.6500        -2674.783    -2721.923       47.140   712.3
0.6600        -2674.824    -2721.458       46.634   704.6
0.6700        -2674.366    -2725.705       51.338   775.7
0.6800        -2674.599    -2727.733       53.134   802.9
0.6900        -2674.134    -2725.600       51.466   777.7
0.7000        -2673.795    -2724.006       50.212   758.7
0.7100        -2672.809    -2725.253       52.444   792.4
0.7200        -2672.561    -2723.557       50.997   770.6
0.7300        -2672.596    -2720.282       47.686   720.5
0.7400        -2671.581    -2720.528       48.946   739.6
0.7500        -2671.127    -2721.316       50.189   758.4
0.7600        -2670.809    -2721.407       50.598   764.5
0.7700        -2670.726    -2719.698       48.972   740.0
0.7800        -2671.181    -2720.886       49.705   751.0
0.7900        -2670.575    -2723.760       53.185   803.6
0.8000        -2670.573    -2723.494       52.920   799.6
0.8100        -2669.474    -2722.022       52.549   794.0
0.8200        -2668.400    -2721.454       53.054   801.6
0.8300        -2668.459    -2723.497       55.038   831.6
0.8400        -2667.802    -2722.037       54.235   819.5
0.8500        -2667.176    -2721.387       54.211   819.1
0.8600        -2667.052    -2721.543       54.492   823.4
0.8700        -2666.827    -2719.975       53.148   803.1
0.8800        -2665.938    -2719.332       53.394   806.8
0.8900        -2665.071    -2717.305       52.234   789.3
0.9000        -2664.876    -2717.344       52.468   792.8
0.9100        -2663.690    -2718.970       55.280   835.3
0.9200        -2664.274    -2717.932       53.657   810.8
0.9300        -2664.248    -2718.913       54.665   826.0
0.9400        -2663.609    -2719.981       56.372   851.8
0.9500        -2663.418    -2720.331       56.912   859.9
0.9600        -2663.362    -2720.998       57.636   870.9
0.9700        -2662.604    -2719.094       56.490   853.6
0.9800        -2662.161    -2718.821       56.659   856.1
0.9900        -2661.806    -2718.044       56.239   849.8
1.0000        -2661.868    -2715.884       54.016   816.2
1.0100        -2661.413    -2714.616       53.202   803.9
1.0200        -2660.645    -2714.878       54.233   819.5
1.0300        -2659.409    -2716.003       56.594   855.1
1.0400        -2658.873    -2718.022       59.150   893.8
1.0500        -2658.479    -2715.816       57.338   866.4
1.0600        -2658.440    -2713.415       54.974   830.7
1.0700        -2658.931    -2714.554       55.623   840.5
1.0800        -2659.041    -2716.563       57.522   869.2
1.0900        -2658.803    -2717.465       58.661   886.4
1.1000        -2658.429    -2715.897       57.468   868.3
1.1100        -2657.966    -2716.558       58.592   885.3
1.1200        -2657.060    -2719.156       62.096   938.3
1.1300        -2656.595    -2718.266       61.672   931.9
1.1400        -2656.331    -2716.144       59.812   903.8
1.1500        -2655.801    -2713.573       57.772   872.9
1.1600        -2655.035    -2710.799       55.764   842.6
1.1700        -2654.614    -2710.519       55.905   844.7
1.1800        -2654.515    -2710.479       55.964   845.6
1.1900        -2654.099    -2713.350       59.251   895.3
1.2000        -2654.452    -2713.328       58.877   889.6
1.2100        -2654.503    -2712.937       58.434   882.9
1.2200        -2654.944    -2713.647       58.703   887.0
1.2300        -2654.010    -2715.176       61.165   924.2
1.2400        -2654.277    -2715.674       61.397   927.7
1.2500        -2654.140    -2715.311       61.172   924.3
1.2600        -2653.359    -2713.920       60.560   915.1
1.2700        -2653.451    -2712.997       59.546   899.7
1.2800        -2652.767    -2711.413       58.646   886.1
1.2900        -2652.271    -2712.071       59.800   903.6
1.3000        -2652.190    -2714.564       62.375   942.5
1.3100        -2651.976    -2713.901       61.925   935.7
1.3200        -2651.942    -2711.257       59.315   896.3
1.3300        -2652.147    -2709.922       57.775   873.0
1.3400        -2651.511    -2711.300       59.789   903.4
1.3500        -2650.419    -2711.828       61.409   927.9
1.3600        -2649.874    -2710.646       60.772   918.3
1.3700        -2648.803    -2711.265       62.462   943.8
1.3800        -2648.746    -2712.259       63.514   959.7
1.3900        -2649.189    -2711.806       62.617   946.2
1.4000        -2649.278    -2711.684       62.406   943.0
1.4100        -2649.105    -2712.126       63.021   952.3
1.4200        -2648.500    -2709.267       60.767   918.2
1.4300        -2648.152    -2707.965       59.813   903.8
1.4400        -2648.605    -2709.852       61.247   925.4
1.4500        -2648.804    -2710.792       61.987   936.6
1.4600        -2649.061    -2710.741       61.679   932.0
1.4700        -2649.060    -2712.628       63.568   960.5
1.4800        -2649.489    -2713.302       63.813   964.2
1.4900        -2648.852    -2710.553       61.700   932.3
1.5000        -2649.094    -2706.809       57.714   872.1
1.5100        -2648.856    -2709.054       60.198   909.6
1.5200        -2648.845    -2712.827       63.982   966.8
1.5300        -2648.910    -2711.104       62.194   939.8
1.5400        -2649.409    -2708.533       59.124   893.4
1.5500        -2650.268    -2709.824       59.557   899.9
1.5600        -2651.130    -2714.954       63.824   964.4
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -2711.004    -2776.503       65.499   989.7
0.0100        -2711.660    -2753.762       42.102   636.2
0.0200        -2710.908    -2730.532       19.624   296.5
0.0300        -2710.095    -2739.865       29.770   449.8
0.0400        -2709.581    -2745.183       35.602   537.9
0.0500        -2708.745    -2732.931       24.186   365.4
0.0600        -2707.564    -2730.268       22.704   343.1
0.0700        -2706.574    -2743.245       36.671   554.1
0.0800        -2706.225    -2741.882       35.657   538.8
0.0900        -2705.569    -2733.497       27.929   422.0
0.1000        -2705.149    -2743.182       38.033   574.7
0.1100        -2704.708    -2751.460       46.752   706.4
0.1200        -2703.915    -2741.557       37.642   568.8
0.1300        -2702.914    -2733.810       30.896   466.8
0.1400        -2702.687    -2740.680       37.992   574.1
0.1500        -2702.017    -2742.580       40.564   612.9
0.1600        -2701.409    -2733.942       32.532   491.6
0.1700        -2700.793    -2733.492       32.699   494.1
0.1800        -2700.631    -2741.414       40.783   616.2
0.1900        -2700.113    -2738.059       37.945   573.4
0.2000        -2699.481    -2730.128       30.647   463.1
0.2100        -2698.861    -2737.325       38.464   581.2
0.2200        -2698.148    -2745.952       47.804   722.3
0.2300        -2697.659    -2739.756       42.098   636.1
0.2400        -2696.763    -2731.707       34.944   528.0
0.2500        -2695.600    -2736.419       40.818   616.8
0.2600        -2695.238    -2739.501       44.262   668.8
0.2700        -2694.555    -2732.170       37.615   568.4
0.2800        -2693.845    -2729.931       36.086   545.3
0.2900        -2693.244    -2734.478       41.235   623.1
0.3000        -2692.113    -2733.604       41.492   626.9
0.3100        -2691.648    -2730.341       38.693   584.7
0.3200        -2691.130    -2733.113       41.982   634.4
0.3300        -2690.863    -2738.314       47.451   717.0
0.3400        -2690.356    -2735.699       45.343   685.1
0.3500        -2690.047    -2728.985       38.937   588.3
0.3600        -2689.764    -2729.067       39.303   593.9
0.3700        -2689.628    -2733.693       44.066   665.8
0.3800        -2689.529    -2731.481       41.952   633.9
0.3900        -2689.755    -2729.155       39.400   595.3
0.4000        -2688.663    -2733.146       44.482   672.1
0.4100        -2688.394    -2733.649       45.255   683.8
0.4200        -2688.405    -2730.188       41.783   631.3
0.4300        -2687.314    -2731.848       44.535   672.9
0.4400        -2686.707    -2734.897       48.190   728.1
0.4500        -2686.514    -2731.281       44.767   676.4
0.4600        -2686.885    -2726.862       39.977   604.1
0.4700        -2686.833    -2728.985       42.152   636.9
0.4800        -2686.815    -2731.423       44.608   674.0
0.4900        -2686.352    -2729.663       43.311   654.4
0.5000        -2686.228    -2729.125       42.897   648.2
0.5100        -2685.535    -2732.942       47.406   716.3
0.5200        -2685.300    -2733.704       48.403   731.4
0.5300        -2685.489    -2729.130       43.640   659.4
0.5400        -2684.866    -2727.798       42.933   648.7
0.5500        -2684.148    -2731.697       47.549   718.5
0.5600        -2683.513    -2732.678       49.165   742.9
0.5700        -2683.576    -2728.745       45.169   682.5
0.5800        -2682.196    -2726.251       44.055   665.7
0.5900        -2681.283    -2725.721       44.438   671.5
0.6000        -2680.924    -2727.467       46.543   703.3
0.6100        -2680.761    -2727.560       46.799   707.1
0.6200        -2680.346    -2725.242       44.896   678.4
0.6300        -2679.219    -2725.252       46.033   695.6
0.6400        -2678.452    -2726.616       48.164   727.8
0.6500        -2678.592    -2727.014       48.422   731.7
0.6600        -2677.767    -2727.088       49.321   745.2
0.6700        -2677.502    -2727.412       49.910   754.1
0.6800        -2676.746    -2728.787       52.041   786.3
0.6900        -2676.256    -2727.600       51.343   775.8
0.7000        -2675.573    -2725.173       49.600   749.5
0.7100        -2675.358    -2723.885       48.527   733.2
0.7200        -2674.872    -2723.063       48.191   728.2
0.7300        -2673.928    -2721.827       47.899   723.8
0.7400        -2673.352    -2721.799       48.447   732.0
0.7500        -2673.468    -2724.218       50.750   766.8
0.7600        -2673.845    -2725.920       52.076   786.9
0.7700        -2673.613    -2724.884       51.270   774.7
0.7800        -2673.254    -2724.451       51.197   773.6
0.7900        -2672.505    -2724.861       52.356   791.1
0.8000        -2672.340    -2723.100       50.761   767.0
0.8100        -2671.861    -2721.118       49.256   744.3
0.8200        -2671.436    -2722.824       51.388   776.5
0.8300        -2671.050    -2724.039       52.988   800.7
0.8400        -2671.261    -2722.950       51.689   781.0
0.8500        -2670.349    -2720.461       50.113   757.2
0.8600        -2670.304    -2720.114       49.810   752.6
0.8700        -2669.919    -2721.365       51.446   777.4
0.8800        -2669.769    -2721.624       51.855   783.5
0.8900        -2669.290    -2723.297       54.007   816.0
0.9000        -2669.663    -2722.740       53.077   802.0
0.9100        -2669.337    -2721.370       52.033   786.2
0.9200        -2668.910    -2722.229       53.319   805.7
0.9300        -2667.754    -2723.258       55.504   838.7
0.9400        -2667.838    -2722.010       54.172   818.5
0.9500        -2667.656    -2720.264       52.609   794.9
0.9600        -2667.824    -2720.142       52.318   790.5
0.9700        -2667.549    -2720.848       53.299   805.3
0.9800        -2667.968    -2719.542       51.574   779.3
0.9900        -2667.514    -2717.689       50.175   758.1
1.0000        -2667.136    -2719.391       52.255   789.6
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -2709.208    -2776.503       67.294  1016.8
0.0100        -2708.833    -2753.024       44.191   667.7
0.0200        -2708.171    -2729.502       21.330   322.3
0.0300        -2707.607    -2740.579       32.973   498.2
0.0400        -2707.294    -2745.053       37.759   570.5
0.0500        -2706.416    -2730.328       23.912   361.3
0.0600        -2705.660    -2726.976       21.316   322.1
0.0700        -2704.908    -2740.407       35.499   536.4
0.0800        -2704.480    -2740.801       36.321   548.8
0.0900        -2704.266    -2733.145       28.879   436.4
0.1000        -2703.375    -2742.647       39.272   593.4
0.1100        -2702.193    -2750.734       48.541   733.5
0.1200        -2702.599    -2741.673       39.074   590.4
0.1300        -2702.273    -2735.631       33.357   504.0
0.1400        -2702.097    -2743.476       41.379   625.2
0.1500        -2701.216    -2743.062       41.846   632.3
0.1600        -2700.533    -2732.749       32.216   486.8
0.1700        -2700.303    -2732.568       32.265   487.5
0.1800        -2699.819    -2739.424       39.605   598.4
0.1900        -2699.130    -2736.670       37.540   567.2
0.2000        -2698.303    -2729.649       31.347   473.6
0.2100        -2697.790    -2734.453       36.664   554.0
0.2200        -2697.667    -2742.915       45.248   683.7
0.2300        -2697.080    -2738.427       41.346   624.7
0.2400        -2696.442    -2733.051       36.609   553.2
0.2500        -2695.422    -2738.236       42.814   646.9
0.2600        -2694.134    -2740.417       46.283   699.3
0.2700        -2693.809    -2733.224       39.416   595.6
0.2800        -2692.791    -2730.836       38.045   574.9
0.2900        -2691.655    -2735.120       43.465   656.8
0.3000        -2690.993    -2733.114       42.121   636.4
0.3100        -2689.630    -2727.477       37.848   571.9
0.3200        -2688.953    -2730.861       41.908   633.2
0.3300        -2689.064    -2736.334       47.270   714.3
0.3400        -2688.708    -2732.229       43.522   657.6
0.3500        -2688.284    -2726.912       38.628   583.7
0.3600        -2688.636    -2730.366       41.730   630.5
0.3700        -2688.383    -2734.851       46.468   702.1
0.3800        -2688.534    -2732.371       43.837   662.4
0.3900        -2688.489    -2730.495       42.006   634.7
0.4000        -2688.671    -2733.806       45.134   682.0
0.4100        -2688.945    -2733.831       44.885   678.2
0.4200        -2688.503    -2731.007       42.505   642.2
0.4300        -2687.993    -2732.413       44.420   671.2
0.4400        -2687.367    -2734.016       46.649   704.9
0.4500        -2686.838    -2729.387       42.550   642.9
0.4600        -2685.887    -2724.859       38.972   588.9
0.4700        -2685.120    -2728.093       42.973   649.3
0.4800        -2684.871    -2730.453       45.582   688.8
0.4900        -2683.845    -2727.061       43.216   653.0
0.5000        -2683.555    -2727.204       43.649   659.5
0.5100        -2683.385    -2732.726       49.341   745.5
0.5200        -2683.449    -2733.304       49.855   753.3
0.5300        -2682.181    -2727.486       45.305   684.6
0.5400        -2681.168    -2726.697       45.530   688.0
0.5500        -2680.923    -2730.790       49.867   753.5
0.5600        -2680.244    -2729.701       49.457   747.3
0.5700        -2680.404    -2724.767       44.362   670.3
0.5800        -2679.931    -2724.800       44.869   678.0
0.5900        -2679.862    -2727.754       47.892   723.7
0.6000        -2679.654    -2726.530       46.875   708.3
0.6100        -2679.716    -2725.157       45.442   686.6
0.6200        -2679.388    -2725.532       46.144   697.2
0.6300        -2678.673    -2727.342       48.669   735.4
0.6400        -2679.177    -2726.155       46.978   709.8
0.6500        -2678.387    -2724.773       46.386   700.9
0.6600        -2678.381    -2726.713       48.332   730.3
0.6700        -2677.870    -2727.963       50.093   756.9
0.6800        -2677.016    -2727.167       50.151   757.8
0.6900        -2676.750    -2725.868       49.118   742.2
0.7000        -2676.329    -2725.726       49.396   746.4
0.7100        -2676.596    -2726.112       49.516   748.2
0.7200        -2675.810    -2725.849       50.039   756.1
0.7300        -2676.113    -2723.837       47.724   721.1
0.7400        -2675.047    -2723.159       48.112   727.0
0.7500        -2674.108    -2723.390       49.282   744.7
0.7600        -2673.711    -2723.769       50.058   756.4
0.7700        -2673.189    -2723.572       50.383   761.3
0.7800        -2673.339    -2723.429       50.090   756.9
0.7900        -2673.040    -2724.311       51.271   774.7
0.8000        -2672.860    -2723.690       50.830   768.0
0.8100        -2672.476    -2722.535       50.059   756.4
0.8200        -2672.157    -2723.535       51.379   776.3
0.8300        -2672.325    -2724.236       51.912   784.4
0.8400        -2671.636    -2723.061       51.425   777.0
0.8500        -2671.266    -2722.473       51.207   773.7
0.8600        -2670.745    -2721.289       50.544   763.7
0.8700        -2669.901    -2722.389       52.488   793.1
0.8800        -2668.940    -2721.522       52.582   794.5
0.8900        -2668.372    -2719.590       51.218   773.9
0.9000        -2667.607    -2719.594       51.987   785.5
0.9100        -2667.522    -2719.523       52.001   785.7
0.9200        -2667.385    -2720.361       52.976   800.5
0.9300        -2667.414    -2719.557       52.142   787.9
0.9400        -2667.580    -2720.541       52.961   800.2
0.9500        -2667.177    -2723.177       56.000   846.2
0.9600        -2667.239    -2721.201       53.961   815.4
0.9700        -2667.173    -2720.294       53.121   802.7
0.9800        -2666.974    -2723.463       56.489   853.5
0.9900        -2667.468    -2723.130       55.661   841.0
1.0000        -2666.320    -2718.368       52.048   786.4
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -2706.679    -2776.503       69.824  1055.0
0.0010        -2706.628    -2776.213       69.584  1051.4
0.0020        -2706.689    -2775.350       68.661  1037.5
0.0030        -2706.598    -2773.938       67.340  1017.5
0.0040        -2706.483    -2772.008       65.524   990.1
0.0050        -2706.653    -2769.612       62.959   951.3
0.0060        -2706.566    -2766.818       60.252   910.4
0.0070        -2706.533    -2763.690       57.156   863.6
0.0080        -2706.422    -2760.309       53.887   814.2
0.0090        -2706.199    -2756.755       50.556   763.9
0.0100        -2706.156    -2753.109       46.953   709.5
0.0110        -2706.165    -2749.471       43.307   654.4
0.0120        -2706.116    -2745.934       39.818   601.7
0.0130        -2705.963    -2742.573       36.610   553.2
0.0140        -2706.024    -2739.460       33.436   505.2
0.0150        -2705.969    -2736.670       30.701   463.9
0.0160        -2705.933    -2734.261       28.328   428.0
0.0170        -2705.875    -2732.270       26.395   398.8
0.0180        -2705.868    -2730.714       24.845   375.4
0.0190        -2705.815    -2729.597       23.782   359.3
0.0200        -2705.721    -2728.915       23.194   350.5
0.0210        -2705.629    -2728.655       23.026   347.9
0.0220        -2705.531    -2728.801       23.270   351.6
0.0230        -2705.346    -2729.309       23.963   362.1
0.0240        -2705.153    -2730.116       24.963   377.2
0.0250        -2704.989    -2731.179       26.190   395.7
0.0260        -2704.810    -2732.440       27.630   417.5
0.0270        -2704.593    -2733.827       29.234   441.7
0.0280        -2704.573    -2735.286       30.713   464.1
0.0290        -2704.627    -2736.746       32.119   485.3
0.0300        -2704.664    -2738.159       33.495   506.1
0.0310        -2704.408    -2739.478       35.070   529.9
0.0320        -2704.446    -2740.669       36.223   547.3
0.0330        -2704.494    -2741.690       37.196   562.0
0.0340        -2704.563    -2742.500       37.937   573.2
0.0350        -2704.590    -2743.077       38.487   581.5
0.0360        -2704.559    -2743.410       38.851   587.0
0.0370        -2704.505    -2743.485       38.981   589.0
0.0380        -2704.589    -2743.300       38.711   584.9
0.0390        -2704.637    -2742.867       38.231   577.7
0.0400        -2704.581    -2742.199       37.617   568.4
0.0410        -2704.566    -2741.309       36.743   555.2
0.0420        -2704.400    -2740.213       35.813   541.1
0.0430        -2704.346    -2738.937       34.591   522.7
0.0440        -2704.330    -2737.510       33.180   501.4
0.0450        -2704.418    -2735.972       31.553   476.8
0.0460        -2704.486    -2734.372       29.886   451.6
0.0470        -2704.292    -2732.741       28.450   429.9
0.0480        -2704.264    -2731.115       26.850   405.7
0.0490        -2704.248    -2729.534       25.286   382.1
0.0500        -2703.998    -2728.040       24.042   363.3
0.0510        -2703.978    -2726.662       22.684   342.8
0.0520        -2703.836    -2725.449       21.613   326.6
0.0530        -2703.830    -2724.428       20.597   311.2
0.0540        -2703.661    -2723.622       19.961   301.6
0.0550        -2703.553    -2723.047       19.494   294.5
0.0560        -2703.543    -2722.718       19.175   289.7
0.0570        -2703.495    -2722.656       19.162   289.5
0.0580        -2703.345    -2722.862       19.517   294.9
0.0590        -2703.341    -2723.327       19.986   302.0
0.0600        -2703.273    -2724.044       20.771   313.9
0.0610        -2703.187    -2724.988       21.801   329.4
0.0620        -2703.052    -2726.116       23.064   348.5
0.0630        -2703.001    -2727.395       24.394   368.6
0.0640        -2702.937    -2728.795       25.858   390.7
0.0650        -2702.679    -2730.275       27.595   417.0
0.0660        -2702.481    -2731.790       29.310   442.9
0.0670        -2702.301    -2733.298       30.997   468.4
0.0680        -2702.192    -2734.760       32.568   492.1
0.0690        -2702.230    -2736.132       33.902   512.3
0.0700        -2702.120    -2737.375       35.256   532.7
0.0710        -2702.030    -2738.464       36.434   550.5
0.0720        -2701.984    -2739.373       37.389   565.0
0.0730        -2701.955    -2740.073       38.118   576.0
0.0740        -2701.780    -2740.557       38.776   585.9
0.0750        -2701.543    -2740.817       39.274   593.4
0.0760        -2701.306    -2740.857       39.550   597.6
0.0770        -2701.296    -2740.679       39.383   595.1
0.0780        -2701.216    -2740.305       39.089   590.6
0.0790        -2701.210    -2739.753       38.543   582.4
0.0800        -2701.085    -2739.050       37.966   573.7
0.0810        -2701.019    -2738.227       37.208   562.2
0.0820        -2700.795    -2737.319       36.524   551.9
0.0830        -2700.655    -2736.371       35.716   539.7
0.0840        -2700.435    -2735.427       34.992   528.7
0.0850        -2700.253    -2734.529       34.276   517.9
0.0860        -2700.025    -2733.717       33.692   509.1
0.0870        -2700.066    -2733.024       32.958   498.0
0.0880        -2700.094    -2732.478       32.384   489.3
