Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0030         -20.5390     -20.9537       0.4147  1604.2
0.0040         -20.5390     -20.9488       0.4098  1585.1
0.0050         -20.5390     -20.9424       0.4034  1560.6
0.0060         -20.5390     -20.9347       0.3957  1530.8
0.0070         -20.5390     -20.9257       0.3867  1496.0
0.0080         -20.5390     -20.9154       0.3764  1456.2
0.0090         -20.5390     -20.9039       0.3649  1411.6
0.0100         -20.5390     -20.8912       0.3522  1362.4
0.0100         -20.5390     -20.8912       0.3522  1362.4
0.0110         -20.5390     -20.8773       0.3383  1308.8
0.0120         -20.5390     -20.8624       0.3234  1251.1
0.0130         -20.5390     -20.8465       0.3075  1189.6
0.0140         -20.5390     -20.8297       0.2907  1124.6
0.0150         -20.5389     -20.8121       0.2731  1056.5
0.0160         -20.5389     -20.7938       0.2548   985.7
0.0170         -20.5389     -20.7749       0.2360   912.8
0.0180         -20.5389     -20.7556       0.2167   838.3
0.0190         -20.5389     -20.7361       0.1972   762.8
0.0200         -20.5389     -20.7165       0.1776   686.9
0.0200         -20.5389     -20.7165       0.1776   686.9
0.0210         -20.5389     -20.6969       0.1581   611.4
0.0220         -20.5389     -20.6777       0.1388   537.0
0.0230         -20.5388     -20.6589       0.1201   464.5
0.0240         -20.5388     -20.6409       0.1020   394.7
0.0250         -20.5388     -20.6237       0.0849   328.4
0.0260         -20.5388     -20.6076       0.0688   266.3
0.0270         -20.5388     -20.5928       0.0541   209.2
0.0280         -20.5387     -20.5795       0.0408   157.8
0.0290         -20.5387     -20.5678       0.0292   112.8
0.0300         -20.5386     -20.5579       0.0193    74.7
0.0300         -20.5386     -20.5579       0.0193    74.7
0.0310         -20.5385     -20.5499       0.0114    44.2
0.0320         -20.5384     -20.5439       0.0055    21.5
0.0330         -20.5383     -20.5401       0.0018     6.8
0.0340         -20.5383     -20.5383       0.0001     0.3
0.0350         -20.5383     -20.5388       0.0005     2.1
0.0360         -20.5383     -20.5415       0.0031    12.1
0.0370         -20.5384     -20.5462       0.0078    30.2
0.0380         -20.5385     -20.5531       0.0145    56.3
0.0390         -20.5386     -20.5619       0.0233    90.1
0.0400         -20.5387     -20.5726       0.0339   131.2
0.0400         -20.5387     -20.5726       0.0339   131.2
0.0410         -20.5387     -20.5850       0.0463   179.0
0.0420         -20.5388     -20.5990       0.0602   232.9
0.0430         -20.5388     -20.6143       0.0756   292.3
0.0440         -20.5388     -20.6309       0.0921   356.3
0.0450         -20.5388     -20.6485       0.1097   424.3
0.0460         -20.5388     -20.6669       0.1281   495.4
0.0470         -20.5388     -20.6859       0.1471   568.8
0.0480         -20.5388     -20.7053       0.1665   643.9
0.0490         -20.5388     -20.7249       0.1860   719.7
0.0500         -20.5388     -20.7445       0.2057   795.5
0.0500         -20.5388     -20.7445       0.2057   795.5
0.0510         -20.5388     -20.7639       0.2251   870.8
0.0520         -20.5388     -20.7830       0.2442   944.8
0.0530         -20.5388     -20.8017       0.2629  1016.9
0.0540         -20.5388     -20.8197       0.2809  1086.7
0.0550         -20.5388     -20.8370       0.2982  1153.7
0.0560         -20.5387     -20.8534       0.3147  1217.3
0.0570         -20.5387     -20.8689       0.3302  1277.4
0.0580         -20.5387     -20.8834       0.3447  1333.4
0.0590         -20.5387     -20.8968       0.3581  1385.3
0.0600         -20.5386     -20.9090       0.3704  1432.7
0.0600         -20.5386     -20.9090       0.3704  1432.7
0.0610         -20.5386     -20.9200       0.3814  1475.4
0.0620         -20.5386     -20.9298       0.3912  1513.2
0.0630         -20.5386     -20.9382       0.3997  1546.0
0.0640         -20.5385     -20.9453       0.4068  1573.6
0.0650         -20.5385     -20.9511       0.4126  1595.9
0.0660         -20.5385     -20.9554       0.4170  1612.9
0.0670         -20.5384     -20.9584       0.4199  1624.4
0.0680         -20.5384     -20.9599       0.4215  1630.4
0.0690         -20.5384     -20.9600       0.4216  1630.9
0.0700         -20.5383     -20.9587       0.4203  1625.8
0.0700         -20.5383     -20.9587       0.4203  1625.8
0.0710         -20.5383     -20.9559       0.4176  1615.3
0.0720         -20.5383     -20.9517       0.4134  1599.3
0.0730         -20.5382     -20.9461       0.4079  1577.9
0.0740         -20.5382     -20.9392       0.4010  1551.1
0.0750         -20.5382     -20.9309       0.3927  1519.2
0.0760         -20.5381     -20.9213       0.3832  1482.2
0.0770         -20.5381     -20.9105       0.3724  1440.3
0.0780         -20.5381     -20.8984       0.3603  1393.7
0.0790         -20.5380     -20.8851       0.3471  1342.6
0.0800         -20.5380     -20.8708       0.3328  1287.2
0.0800         -20.5380     -20.8708       0.3328  1287.2
0.0810         -20.5380     -20.8554       0.3174  1227.7
0.0820         -20.5379     -20.8390       0.3011  1164.6
0.0830         -20.5379     -20.8218       0.2839  1098.1
0.0840         -20.5379     -20.8038       0.2659  1028.7
0.0850         -20.5378     -20.7852       0.2474   956.8
0.0860         -20.5378     -20.7661       0.2283   883.0
0.0870         -20.5378     -20.7466       0.2088   807.8
0.0880         -20.5378     -20.7270       0.1892   731.9
0.0890         -20.5377     -20.7073       0.1696   655.9
0.0900         -20.5377     -20.6878       0.1501   580.6
0.0900         -20.5377     -20.6878       0.1501   580.6
0.0910         -20.5377     -20.6687       0.1310   506.8
0.0920         -20.5377     -20.6502       0.1125   435.2
0.0930         -20.5376     -20.6324       0.0948   366.6
0.0940         -20.5376     -20.6156       0.0780   301.8
0.0950         -20.5376     -20.6000       0.0625   241.6
0.0960         -20.5376     -20.5858       0.0483   186.7
0.0970         -20.5375     -20.5731       0.0356   137.8
0.0980         -20.5374     -20.5622       0.0247    95.7
0.0990         -20.5373     -20.5530       0.0157    60.7
0.1000         -20.5372     -20.5459       0.0087    33.5
0.1000         -20.5372     -20.5459       0.0087    33.5
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000         -20.5853     -20.9601       0.3748  1450.0
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000         -20.5853     -20.9601       0.3748  1450.0
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000         -20.6562     -20.9601       0.3040  1175.7
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000         -20.6562     -20.9601       0.3040  1175.7
0.0010         -20.6562     -20.9596       0.3034  1173.8
0.0020         -20.6562     -20.9581       0.3019  1167.8
0.0030         -20.6562     -20.9555       0.2993  1157.9
0.0040         -20.6562     -20.9519       0.2958  1144.1
0.0050         -20.6562     -20.9474       0.2912  1126.4
0.0060         -20.6562     -20.9418       0.2857  1105.1
0.0070         -20.6562     -20.9354       0.2792  1080.0
0.0080         -20.6562     -20.9280       0.2718  1051.5
0.0090         -20.6562     -20.9198       0.2636  1019.7
0.0100         -20.6561     -20.9107       0.2545   984.6
0.0100         -20.6561     -20.9107       0.2545   984.6
0.0110         -20.6561     -20.9008       0.2447   946.5
0.0120         -20.6561     -20.8902       0.2341   905.6
0.0130         -20.6561     -20.8790       0.2229   862.1
0.0140         -20.6561     -20.8672       0.2110   816.3
0.0150         -20.6561     -20.8548       0.1987   768.5
0.0160         -20.6561     -20.8420       0.1859   718.9
0.0170         -20.6561     -20.8288       0.1727   668.0
0.0180         -20.6561     -20.8153       0.1592   616.0
0.0190         -20.6561     -20.8017       0.1456   563.4
0.0200         -20.6561     -20.7880       0.1320   510.5
0.0200         -20.6561     -20.7880       0.1320   510.5
0.0210         -20.6561     -20.7744       0.1184   457.9
0.0220         -20.6560     -20.7610       0.1050   406.0
0.0230         -20.6560     -20.7479       0.0918   355.2
0.0240         -20.6560     -20.7352       0.0791   306.1
0.0250         -20.6560     -20.7230       0.0670   259.1
0.0260         -20.6560     -20.7115       0.0555   214.7
0.0270         -20.6560     -20.7008       0.0448   173.4
0.0280         -20.6560     -20.6911       0.0351   135.7
0.0290         -20.6560     -20.6823       0.0263   101.9
0.0300         -20.6560     -20.6747       0.0187    72.4
0.0300         -20.6560     -20.6747       0.0187    72.4
0.0310         -20.6560     -20.6683       0.0123    47.6
0.0320         -20.6560     -20.6631       0.0072    27.8
0.0330         -20.6560     -20.6594       0.0034    13.1
0.0340         -20.6560     -20.6570       0.0010     3.9
0.0350         -20.6560     -20.6560       0.0000     0.1
0.0360         -20.6560     -20.6564       0.0005     1.9
0.0370         -20.6560     -20.6583       0.0024     9.1
0.0380         -20.6560     -20.6616       0.0056    21.8
0.0390         -20.6560     -20.6663       0.0103    39.8
0.0400         -20.6560     -20.6722       0.0162    62.8
0.0400         -20.6560     -20.6722       0.0162    62.8
0.0410         -20.6560     -20.6794       0.0234    90.7
0.0420         -20.6560     -20.6878       0.0318   122.9
0.0430         -20.6560     -20.6972       0.0412   159.3
0.0440         -20.6560     -20.7075       0.0516   199.4
0.0450         -20.6560     -20.7188       0.0628   242.8
0.0460         -20.6560     -20.7307       0.0747   288.9
0.0470         -20.6560     -20.7432       0.0872   337.3
0.0480         -20.6560     -20.7562       0.1002   387.6
0.0490         -20.6560     -20.7695       0.1135   439.2
0.0500         -20.6560     -20.7831       0.1271   491.7
0.0500         -20.6560     -20.7831       0.1271   491.7
0.0510         -20.6560     -20.7968       0.1408   544.6
0.0520         -20.6560     -20.8104       0.1544   597.4
0.0530         -20.6560     -20.8240       0.1680   649.8
0.0540         -20.6560     -20.8372       0.1813   701.2
0.0550         -20.6560     -20.8502       0.1943   751.4
0.0560         -20.6559     -20.8628       0.2068   800.0
0.0570         -20.6559     -20.8748       0.2189   846.7
0.0580         -20.6559     -20.8863       0.2304   891.1
0.0590         -20.6559     -20.8971       0.2412   933.1
0.0600         -20.6559     -20.9072       0.2514   972.3
0.0600         -20.6559     -20.9072       0.2514   972.3
0.0610         -20.6559     -20.9166       0.2607  1008.6
0.0620         -20.6558     -20.9252       0.2693  1041.7
0.0630         -20.6558     -20.9328       0.2770  1071.6
0.0640         -20.6558     -20.9396       0.2839  1098.0
0.0650         -20.6558     -20.9455       0.2897  1120.8
0.0660         -20.6557     -20.9504       0.2947  1139.9
0.0670         -20.6557     -20.9544       0.2986  1155.2
0.0680         -20.6557     -20.9573       0.3016  1166.6
0.0690         -20.6557     -20.9592       0.3035  1174.1
0.0700         -20.6556     -20.9601       0.3044  1177.6
0.0700         -20.6556     -20.9601       0.3044  1177.6
0.0710         -20.6556     -20.9599       0.3043  1177.1
0.0720         -20.6556     -20.9587       0.3032  1172.7
0.0730         -20.6555     -20.9565       0.3010  1164.2
0.0740         -20.6555     -20.9533       0.2978  1151.9
0.0750         -20.6555     -20.9491       0.2936  1135.6
0.0760         -20.6554     -20.9439       0.2884  1115.6
0.0770         -20.6554     -20.9377       0.2823  1091.9
0.0780         -20.6554     -20.9306       0.2752  1064.7
0.0790         -20.6554     -20.9227       0.2673  1034.0
0.0800         -20.6553     -20.9138       0.2585  1000.0
0.0800         -20.6553     -20.9138       0.2585  1000.0
0.0810         -20.6553     -20.9042       0.2489   963.0
0.0820         -20.6553     -20.8939       0.2386   923.0
0.0830         -20.6552     -20.8828       0.2276   880.4
0.0840         -20.6552     -20.8711       0.2159   835.3
0.0850         -20.6552     -20.8589       0.2037   788.1
0.0860         -20.6551     -20.8462       0.1910   739.0
0.0870         -20.6551     -20.8331       0.1780   688.4
0.0880         -20.6551     -20.8197       0.1646   636.6
0.0890         -20.6551     -20.8061       0.1510   584.0
0.0900         -20.6550     -20.7923       0.1373   531.1
0.0900         -20.6550     -20.7923       0.1373   531.1
0.0910         -20.6550     -20.7786       0.1236   478.2
0.0920         -20.6550     -20.7651       0.1101   425.8
0.0930         -20.6550     -20.7518       0.0968   374.4
0.0940         -20.6550     -20.7389       0.0839   324.5
0.0950         -20.6549     -20.7264       0.0715   276.5
0.0960         -20.6549     -20.7147       0.0597   231.0
0.0970         -20.6549     -20.7036       0.0487   188.4
0.0980         -20.6549     -20.6935       0.0386   149.2
0.0990         -20.6549     -20.6843       0.0294   113.8
0.1000         -20.6549     -20.6762       0.0214    82.7
0.1000         -20.6549     -20.6762       0.0214    82.7
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000         -20.3879     -20.9601       0.5722  2213.5
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000         -20.3879     -20.9601       0.5722  2213.5
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000         -22.7383     -23.2015       0.4631  1791.5
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000         -22.7383     -23.2015       0.4631  1791.5
0.0010         -22.7383     -23.2007       0.4624  1788.8
0.0020         -22.7382     -23.1986       0.4604  1780.9
0.0030         -22.7380     -23.1950       0.4570  1767.8
0.0040         -22.7377     -23.1900       0.4523  1749.7
0.0050         -22.7373     -23.1836       0.4464  1726.6
0.0060         -22.7368     -23.1760       0.4391  1698.7
0.0070         -22.7362     -23.1670       0.4308  1666.3
0.0080         -22.7355     -23.1569       0.4213  1629.7
0.0090         -22.7347     -23.1456       0.4109  1589.3
0.0100         -22.7338     -23.1333       0.3995  1545.3
0.0100         -22.7338     -23.1333       0.3995  1545.3
0.0110         -22.7328     -23.1201       0.3873  1498.2
0.0120         -22.7316     -23.1060       0.3745  1448.5
0.0130         -22.7303     -23.0914       0.3611  1396.7
0.0140         -22.7290     -23.0762       0.3472  1343.2
0.0150         -22.7276     -23.0608       0.3331  1288.6
0.0160         -22.7263     -23.0452       0.3189  1233.5
0.0170         -22.7251     -23.0296       0.3046  1178.1
0.0180         -22.7240     -23.0143       0.2903  1122.8
0.0190         -22.7230     -22.9991       0.2761  1068.0
0.0200         -22.7221     -22.9842       0.2620  1013.6
0.0200         -22.7221     -22.9842       0.2620  1013.6
0.0210         -22.7214     -22.9695       0.2481   959.8
0.0220         -22.7207     -22.9550       0.2344   906.5
0.0230         -22.7200     -22.9408       0.2208   853.9
0.0240         -22.7194     -22.9267       0.2073   801.9
0.0250         -22.7188     -22.9129       0.1940   750.5
0.0260         -22.7183     -22.8992       0.1809   699.9
0.0270         -22.7179     -22.8859       0.1680   650.0
0.0280         -22.7175     -22.8728       0.1554   601.1
0.0290         -22.7171     -22.8601       0.1430   553.1
0.0300         -22.7168     -22.8477       0.1309   506.2
0.0300         -22.7168     -22.8477       0.1309   506.2
0.0310         -22.7166     -22.8356       0.1190   460.4
0.0320         -22.7164     -22.8239       0.1076   416.0
0.0330         -22.7162     -22.8127       0.0964   373.0
0.0340         -22.7161     -22.8018       0.0857   331.6
0.0350         -22.7160     -22.7915       0.0755   291.9
0.0360         -22.7160     -22.7816       0.0657   254.0
0.0370         -22.7159     -22.7724       0.0564   218.2
0.0380         -22.7159     -22.7636       0.0477   184.6
0.0390         -22.7159     -22.7556       0.0396   153.2
0.0400         -22.7160     -22.7481       0.0322   124.4
0.0400         -22.7160     -22.7481       0.0322   124.4
0.0410         -22.7160     -22.7414       0.0254    98.3
0.0420         -22.7161     -22.7354       0.0194    74.9
0.0430         -22.7161     -22.7302       0.0141    54.5
0.0440         -22.7162     -22.7258       0.0096    37.1
0.0450         -22.7162     -22.7222       0.0059    23.0
0.0460         -22.7163     -22.7194       0.0031    12.2
0.0470         -22.7163     -22.7175       0.0012     4.7
0.0480         -22.7163     -22.7165       0.0002     0.7
0.0490         -22.7163     -22.7164       0.0001     0.2
0.0500         -22.7163     -22.7172       0.0009     3.3
0.0500         -22.7163     -22.7172       0.0009     3.3
0.0510         -22.7163     -22.7188       0.0026     9.9
0.0520         -22.7162     -22.7214       0.0052    20.1
0.0530         -22.7160     -22.7248       0.0088    33.9
0.0540         -22.7158     -22.7291       0.0132    51.1
0.0550         -22.7156     -22.7342       0.0186    71.8
0.0560         -22.7153     -22.7401       0.0248    95.8
0.0570         -22.7149     -22.7467       0.0318   123.1
0.0580         -22.7144     -22.7542       0.0397   153.7
0.0590         -22.7139     -22.7623       0.0484   187.2
0.0600         -22.7133     -22.7711       0.0579   223.8
0.0600         -22.7133     -22.7711       0.0579   223.8
0.0610         -22.7125     -22.7806       0.0680   263.2
0.0620         -22.7117     -22.7906       0.0789   305.3
0.0630         -22.7108     -22.8012       0.0905   350.1
0.0640         -22.7097     -22.8124       0.1027   397.3
0.0650         -22.7085     -22.8241       0.1155   446.9
0.0660         -22.7072     -22.8362       0.1290   498.8
0.0670         -22.7058     -22.8487       0.1429   552.9
0.0680         -22.7043     -22.8617       0.1574   609.0
0.0690         -22.7026     -22.8751       0.1725   667.2
0.0700         -22.7008     -22.8888       0.1880   727.3
0.0700         -22.7008     -22.8888       0.1880   727.3
0.0710         -22.6989     -22.9029       0.2040   789.3
0.0720         -22.6968     -22.9173       0.2205   853.1
0.0730         -22.6946     -22.9320       0.2375   918.6
0.0740         -22.6921     -22.9470       0.2549   985.9
0.0750         -22.6896     -22.9623       0.2727  1054.9
0.0760         -22.6868     -22.9778       0.2910  1125.7
0.0770         -22.6839     -22.9936       0.3098  1198.2
0.0780         -22.6808     -23.0098       0.3290  1272.5
0.0790         -22.6777     -23.0262       0.3486  1348.3
0.0800         -22.6744     -23.0429       0.3686  1425.6
0.0800         -22.6744     -23.0429       0.3686  1425.6
0.0810         -22.6710     -23.0598       0.3888  1504.0
0.0820         -22.6673     -23.0765       0.4092  1582.9
0.0830         -22.6634     -23.0930       0.4296  1661.7
0.0840         -22.6591     -23.1089       0.4498  1739.7
0.0850         -22.6544     -23.1240       0.4696  1816.3
0.0860         -22.6494     -23.1382       0.4888  1890.8
0.0870         -22.6439     -23.1513       0.5073  1962.5
0.0880         -22.6381     -23.1631       0.5250  2030.8
0.0890         -22.6319     -23.1735       0.5416  2095.0
0.0900         -22.6253     -23.1824       0.5571  2154.8
0.0900         -22.6253     -23.1824       0.5571  2154.8
0.0910         -22.6185     -23.1897       0.5712  2209.5
0.0920         -22.6114     -23.1953       0.5839  2258.8
0.0930         -22.6040     -23.1991       0.5952  2302.2
0.0940         -22.5963     -23.2011       0.6048  2339.5
0.0950         -22.5885     -23.2013       0.6128  2370.3
0.0960         -22.5805     -23.1995       0.6190  2394.4
0.0970         -22.5723     -23.1958       0.6235  2411.7
0.0980         -22.5640     -23.1901       0.6261  2421.9
0.0990         -22.5555     -23.1825       0.6269  2425.1
0.1000         -22.5470     -23.1729       0.6260  2421.3
0.1000         -22.5470     -23.1729       0.6260  2421.3
0.1010         -22.5383     -23.1615       0.6232  2410.6
0.1020         -22.5295     -23.1482       0.6187  2393.2
0.1030         -22.5207     -23.1332       0.6125  2369.4
0.1040         -22.5117     -23.1166       0.6049  2339.8
0.1050         -22.5027     -23.0986       0.5958  2304.8
0.1060         -22.4937     -23.0793       0.5856  2265.2
0.1070         -22.4848     -23.0592       0.5744  2221.7
0.1080         -22.4761     -23.0385       0.5623  2175.2
0.1090         -22.4678     -23.0175       0.5497  2126.5
0.1100         -22.4599     -22.9965       0.5367  2075.9
0.1100         -22.4599     -22.9965       0.5367  2075.9
0.1110         -22.4523     -22.9755       0.5232  2023.7
0.1120         -22.4451     -22.9544       0.5093  1969.9
0.1130         -22.4382     -22.9331       0.4949  1914.3
0.1140         -22.4316     -22.9116       0.4800  1856.7
0.1150         -22.4253     -22.8898       0.4646  1797.0
0.1160         -22.4193     -22.8679       0.4486  1735.2
0.1170         -22.4137     -22.8457       0.4320  1671.2
0.1180         -22.4084     -22.8233       0.4149  1604.8
0.1190         -22.4034     -22.8006       0.3971  1536.1
0.1200         -22.3988     -22.7776       0.3787  1465.0
0.1200         -22.3988     -22.7776       0.3787  1465.0
0.1210         -22.3945     -22.7543       0.3597  1391.5
0.1220         -22.3906     -22.7307       0.3401  1315.7
0.1230         -22.3869     -22.7069       0.3200  1237.7
0.1240         -22.3835     -22.6828       0.2993  1157.7
0.1250         -22.3804     -22.6586       0.2782  1076.0
0.1260         -22.3776     -22.6343       0.2567   992.9
0.1270         -22.3750     -22.6100       0.2350   909.0
0.1280         -22.3726     -22.5858       0.2132   824.6
