Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000          -0.9174      -1.3762       0.4588   443.7
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000          -0.9174      -1.3762       0.4588   443.7
0.0010          -0.9173      -1.3769       0.4596   444.5
0.0020          -0.9173      -1.3793       0.4620   446.8
0.0030          -0.9172      -1.3832       0.4661   450.7
0.0040          -0.9170      -1.3888       0.4718   456.3
0.0050          -0.9168      -1.3963       0.4795   463.7
0.0060          -0.9166      -1.4057       0.4891   473.0
0.0070          -0.9163      -1.4174       0.5011   484.6
0.0080          -0.9160      -1.4319       0.5159   498.9
0.0090          -0.9156      -1.4494       0.5338   516.2
0.0100          -0.9151      -1.4702       0.5551   536.8
0.0100          -0.9151      -1.4702       0.5551   536.8
0.0110          -0.9146      -1.4952       0.5806   561.5
0.0120          -0.9140      -1.5252       0.6113   591.1
0.0130          -0.9133      -1.5611       0.6479   626.5
0.0140          -0.9125      -1.6044       0.6919   669.1
0.0150          -0.9116      -1.6567       0.7451   720.6
0.0160          -0.9105      -1.7204       0.8099   783.2
0.0170          -0.9094      -1.7986       0.8892   859.9
0.0180          -0.9081      -1.8951       0.9870   954.5
0.0190          -0.9070      -2.0138       1.1067  1070.3
0.0200          -0.9069      -2.1550       1.2482  1207.0
0.0200          -0.9069      -2.1550       1.2482  1207.0
0.0210          -0.9102      -2.3051       1.3950  1349.0
0.0220          -0.9233      -2.4019       1.4787  1429.9
0.0230          -0.9470      -2.2641       1.3171  1273.7
0.0240          -0.9104      -1.6998       0.7894   763.4
0.0250          -0.8539      -1.4472       0.5933   573.7
0.0260          -0.9428      -2.0954       1.1526  1114.6
0.0270          -0.9321      -2.5242       1.5920  1539.6
0.0280          -0.9101      -2.5887       1.6786  1623.3
0.0290          -0.9014      -2.5320       1.6306  1576.8
0.0300          -0.8992      -2.4705       1.5713  1519.5
0.0300          -0.8992      -2.4705       1.5713  1519.5
0.0310          -0.8991      -2.4387       1.5396  1488.8
0.0320          -0.8998      -2.4442       1.5444  1493.5
0.0330          -0.9009      -2.4883       1.5874  1535.1
0.0340          -0.9022      -2.5714       1.6692  1614.2
0.0350          -0.9040      -2.6953       1.7912  1732.2
0.0360          -0.9070      -2.8603       1.9533  1888.9
0.0370          -0.9130      -3.0590       2.1461  2075.4
0.0380          -0.9255      -3.2553       2.3298  2253.0
0.0390          -0.9472      -3.3413       2.3941  2315.2
0.0400          -0.9473      -3.1580       2.2107  2137.9
0.0400          -0.9473      -3.1580       2.2107  2137.9
0.0410          -0.8929      -2.9795       2.0866  2017.8
0.0420          -0.9502      -3.5406       2.5904  2505.0
0.0430          -0.9942      -4.2793       3.2851  3176.9
0.0440          -1.0204      -4.5824       3.5620  3444.6
0.0450          -1.0642      -4.2359       3.1717  3067.2
0.0460          -0.9952      -3.1674       2.1722  2100.6
0.0470          -0.9476      -2.8200       1.8724  1810.7
0.0480          -1.0900      -3.8770       2.7870  2695.1
0.0490          -1.1029      -4.6315       3.5286  3412.3
0.0500          -1.0950      -4.7910       3.6960  3574.2
0.0500          -1.0950      -4.7910       3.6960  3574.2
0.0510          -1.1115      -4.7353       3.6238  3504.3
0.0520          -1.1461      -4.6443       3.4982  3382.9
0.0530          -1.1946      -4.4837       3.2890  3180.6
0.0540          -1.2316      -4.0781       2.8464  2752.6
0.0550          -1.1937      -3.5540       2.3604  2282.6
0.0560          -1.2536      -3.7590       2.5054  2422.8
0.0570          -1.3252      -4.3324       3.0072  2908.1
0.0580          -1.3512      -4.5933       3.2420  3135.2
0.0590          -1.3879      -4.5770       3.1891  3084.0
0.0600          -1.4239      -4.3520       2.9281  2831.6
0.0600          -1.4239      -4.3520       2.9281  2831.6
0.0610          -1.4292      -4.0708       2.6416  2554.5
0.0620          -1.4688      -4.1832       2.7145  2625.0
0.0630          -1.5410      -4.6637       3.1227  3019.8
0.0640          -1.5930      -5.0871       3.4942  3379.0
0.0650          -1.6547      -5.3359       3.6811  3559.8
0.0660          -1.7289      -5.3119       3.5830  3464.9
0.0670          -1.7274      -4.9622       3.2348  3128.2
0.0680          -1.8155      -5.0474       3.2320  3125.4
0.0690          -1.9166      -5.2305       3.3139  3204.7
0.0700          -1.8928      -5.0132       3.1204  3017.6
0.0700          -1.8928      -5.0132       3.1204  3017.6
0.0710          -1.9883      -5.2634       3.2751  3167.2
0.0720          -2.0618      -5.5913       3.5295  3413.1
0.0730          -2.1148      -5.6548       3.5400  3423.4
0.0740          -2.1792      -5.5533       3.3741  3262.9
0.0750          -2.2411      -5.3017       3.0607  2959.8
0.0760          -2.2766      -4.9359       2.6594  2571.7
0.0770          -2.3037      -4.7550       2.4513  2370.5
0.0780          -2.3727      -5.0195       2.6469  2559.7
0.0790          -2.4473      -5.4457       2.9984  2899.6
0.0800          -2.5100      -5.6765       3.1665  3062.1
0.0800          -2.5100      -5.6765       3.1665  3062.1
0.0810          -2.5646      -5.5961       3.0315  2931.6
0.0820          -2.5850      -5.3004       2.7154  2625.9
0.0830          -2.6171      -5.2605       2.6435  2556.4
0.0840          -2.6988      -5.6575       2.9587  2861.2
0.0850          -2.7555      -6.0561       3.3006  3191.8
0.0860          -2.8037      -6.3196       3.5158  3399.9
0.0870          -2.8585      -6.5413       3.6828  3561.4
0.0880          -2.9207      -6.7947       3.8740  3746.3
0.0890          -2.9920      -7.0922       4.1002  3965.1
0.0900          -3.0780      -7.3677       4.2897  4148.3
0.0900          -3.0780      -7.3677       4.2897  4148.3
0.0910          -3.1797      -7.4111       4.2314  4091.9
0.0920          -3.2342      -6.9270       3.6928  3571.1
0.0930          -3.2049      -6.3734       3.1685  3064.1
0.0940          -3.3199      -6.8012       3.4813  3366.6
0.0950          -3.4113      -7.5336       4.1223  3986.4
0.0960          -3.4725      -7.9462       4.4737  4326.2
0.0970          -3.5368      -8.0362       4.4994  4351.1
0.0980          -3.6070      -7.8987       4.2918  4150.3
0.0990          -3.6465      -7.6312       3.9847  3853.4
0.1000          -3.7140      -7.5880       3.8741  3746.4
0.1000          -3.7140      -7.5880       3.8741  3746.4
0.1010          -3.8023      -7.7189       3.9166  3787.5
0.1020          -3.8576      -7.6787       3.8212  3695.2
0.1030          -3.9067      -7.4969       3.5902  3471.8
0.1040          -3.9578      -7.2997       3.3419  3231.8
0.1050          -4.0099      -7.1456       3.1357  3032.3
0.1060          -4.0604      -7.0256       2.9653  2867.5
0.1070          -4.1043      -6.9119       2.8077  2715.1
0.1080          -4.1413      -6.8270       2.6858  2597.2
0.1090          -4.1813      -6.8448       2.6635  2575.7
0.1100          -4.2296      -6.9737       2.7441  2653.7
0.1100          -4.2296      -6.9737       2.7441  2653.7
0.1110          -4.2784      -7.1143       2.8359  2742.4
0.1120          -4.3219      -7.1700       2.8480  2754.2
0.1130          -4.3549      -7.1398       2.7849  2693.1
0.1140          -4.3891      -7.1601       2.7710  2679.7
0.1150          -4.4400      -7.3204       2.8804  2785.5
0.1160          -4.4889      -7.5026       3.0138  2914.5
0.1170          -4.5342      -7.6143       3.0800  2978.5
0.1180          -4.5833      -7.6399       3.0566  2955.9
0.1190          -4.6326      -7.5447       2.9120  2816.0
0.1200          -4.6699      -7.3020       2.6320  2545.3
0.1200          -4.6699      -7.3020       2.6320  2545.3
0.1210          -4.6971      -7.0222       2.3251  2248.5
0.1220          -4.7223      -6.8975       2.1751  2103.4
0.1230          -4.7637      -7.0592       2.2955  2219.8
0.1240          -4.8175      -7.3669       2.5493  2465.3
0.1250          -4.8530      -7.5455       2.6924  2603.7
0.1260          -4.8846      -7.5883       2.7037  2614.6
0.1270          -4.9201      -7.6036       2.6835  2595.1
0.1280          -4.9592      -7.6649       2.7056  2616.5
0.1290          -5.0015      -7.8005       2.7990  2706.8
0.1300          -5.0475      -8.0109       2.9634  2865.8
0.1300          -5.0475      -8.0109       2.9634  2865.8
0.1310          -5.0977      -8.2798       3.1821  3077.2
0.1320          -5.1516      -8.5871       3.4355  3322.3
0.1330          -5.2105      -8.9301       3.7196  3597.0
0.1340          -5.2876      -9.3037       4.0161  3883.7
0.1350          -5.3925      -9.5385       4.1460  4009.4
0.1360          -5.4475      -9.2914       3.8438  3717.2
0.1370          -5.4133      -9.1237       3.7104  3588.1
0.1380          -5.5965     -10.2070       4.6105  4458.5
0.1390          -5.7221     -11.3230       5.6009  5416.3
0.1400          -5.8365     -11.7176       5.8810  5687.2
0.1400          -5.8365     -11.7176       5.8810  5687.2
0.1410          -5.9364     -11.3502       5.4137  5235.3
0.1420          -6.0043     -10.5441       4.5398  4390.2
0.1430          -6.0563      -9.9666       3.9103  3781.4
0.1440          -6.1666     -10.0389       3.8722  3744.6
0.1450          -6.2602     -10.3785       4.1182  3982.5
0.1460          -6.3654     -10.6906       4.3253  4182.7
0.1470          -6.4512     -10.7432       4.2921  4150.6
0.1480          -6.5350     -10.5959       4.0609  3927.0
0.1490          -6.6218     -10.3642       3.7424  3619.1
0.1500          -6.7016     -10.0786       3.3770  3265.7
0.1500          -6.7016     -10.0786       3.3770  3265.7
0.1510          -6.7680      -9.7703       3.0022  2903.3
0.1520          -6.8232      -9.5492       2.7260  2636.1
0.1530          -6.8870      -9.5525       2.6655  2577.7
0.1540          -6.9577      -9.7180       2.7602  2669.3
0.1550          -7.0175      -9.8813       2.8638  2769.4
0.1560          -7.0852     -10.0306       2.9454  2848.3
0.1570          -7.1708     -10.0978       2.9271  2830.6
0.1580          -7.2274      -9.8500       2.6225  2536.1
0.1590          -7.2298      -9.5439       2.3142  2237.9
0.1600          -7.3641      -9.6565       2.2925  2216.9
0.1600          -7.3641      -9.6565       2.2925  2216.9
0.1610          -7.3421      -9.4181       2.0760  2007.6
0.1620          -7.3955      -9.5402       2.1447  2074.0
0.1630          -7.4961      -9.9203       2.4242  2344.3
0.1640          -7.5264      -9.7492       2.2229  2149.6
0.1650          -7.5097      -9.2469       1.7373  1680.0
0.1660          -7.5438      -9.1957       1.6519  1597.4
0.1670          -7.6160      -9.6102       1.9942  1928.5
0.1680          -7.6575      -9.9420       2.2845  2209.2
0.1690          -7.6937     -10.0655       2.3717  2293.6
0.1700          -7.7329     -10.0483       2.3153  2239.0
0.1700          -7.7329     -10.0483       2.3153  2239.0
0.1710          -7.7738      -9.9473       2.1735  2101.9
0.1720          -7.8100      -9.7830       1.9730  1907.9
0.1730          -7.8362      -9.6022       1.7659  1707.7
0.1740          -7.8631      -9.5224       1.6593  1604.7
0.1750          -7.9009      -9.5966       1.6957  1639.8
0.1760          -7.9385      -9.7200       1.7816  1722.9
0.1770          -7.9693      -9.7949       1.8256  1765.5
0.1780          -7.9968      -9.8308       1.8340  1773.6
0.1790          -8.0257      -9.8960       1.8703  1808.6
0.1800          -8.0627     -10.0383       1.9755  1910.4
0.1800          -8.0627     -10.0383       1.9755  1910.4
0.1810          -8.1112     -10.2040       2.0927  2023.8
0.1820          -8.1533     -10.2291       2.0758  2007.4
0.1830          -8.1564     -10.1294       1.9730  1908.0
0.1840          -8.2234     -10.2927       2.0693  2001.1
0.1850          -8.2916     -10.3313       2.0397  1972.5
0.1860          -8.2504      -9.9128       1.6624  1607.6
0.1870          -8.2979      -9.9732       1.6753  1620.1
0.1880          -8.3647     -10.3567       1.9920  1926.3
0.1890          -8.3794     -10.4514       2.0720  2003.7
0.1900          -8.4007     -10.4151       2.0144  1948.0
0.1900          -8.4007     -10.4151       2.0144  1948.0
0.1910          -8.4312     -10.4257       1.9945  1928.8
0.1920          -8.4653     -10.5349       2.0695  2001.3
0.1930          -8.5034     -10.7439       2.2405  2166.7
0.1940          -8.5473     -11.0259       2.4786  2396.9
0.1950          -8.5938     -11.3269       2.7331  2643.0
0.1960          -8.6397     -11.6242       2.9846  2886.2
0.1970          -8.6925     -11.9661       3.2736  3165.7
0.1980          -8.7684     -12.3719       3.6034  3484.7
0.1990          -8.8714     -12.6420       3.7706  3646.3
0.2000          -8.9621     -12.3538       3.3917  3279.9
0.2000          -8.9621     -12.3538       3.3917  3279.9
0.2010          -8.9384     -11.4742       2.5358  2452.2
0.2020          -8.9456     -11.3219       2.3763  2298.0
0.2030          -9.1143     -12.2984       3.1841  3079.1
0.2040          -9.1667     -12.8566       3.6899  3568.3
0.2050          -9.2065     -12.8577       3.6512  3530.9
0.2060          -9.2672     -12.6982       3.4310  3317.9
0.2070          -9.3320     -12.5388       3.2068  3101.1
0.2080          -9.3892     -12.4376       3.0484  2947.9
0.2090          -9.4588     -12.4804       3.0216  2922.0
0.2100          -9.5519     -12.5526       3.0007  2901.8
0.2100          -9.5519     -12.5526       3.0007  2901.8
0.2110          -9.6221     -12.2801       2.6580  2570.4
0.2120          -9.6243     -11.6413       2.0171  1950.6
0.2130          -9.6215     -11.4262       1.8047  1745.2
0.2140          -9.7417     -12.1478       2.4060  2326.7
0.2150          -9.8267     -12.7947       2.9680  2870.2
0.2160          -9.8573     -12.7859       2.9286  2832.1
0.2170          -9.8851     -12.4718       2.5868  2501.5
0.2180          -9.9344     -12.2666       2.3322  2255.3
0.2190          -9.9898     -12.2212       2.2314  2157.9
0.2200         -10.0364     -12.2201       2.1837  2111.8
0.2200         -10.0364     -12.2201       2.1837  2111.8
0.2210         -10.0769     -12.2279       2.1511  2080.2
0.2220         -10.1183     -12.2878       2.1695  2098.0
0.2230         -10.1700     -12.4274       2.2574  2183.0
0.2240         -10.2341     -12.5493       2.3152  2238.9
0.2250         -10.2910     -12.4354       2.1443  2073.7
0.2260         -10.3036     -12.0266       1.7230  1666.3
0.2270         -10.3118     -11.7694       1.4577  1409.6
0.2280         -10.3537     -12.0417       1.6880  1632.3
0.2290         -10.4231     -12.6816       2.2585  2184.1
0.2300         -10.4859     -13.1840       2.6982  2609.2
0.2300         -10.4859     -13.1840       2.6982  2609.2
0.2310         -10.5211     -13.2663       2.7452  2654.7
0.2320         -10.5633     -13.1101       2.5468  2462.9
0.2330         -10.6128     -12.8579       2.2452  2171.2
0.2340         -10.6520     -12.5123       1.8603  1799.0
0.2350         -10.6595     -12.1713       1.5118  1462.0
0.2360         -10.6995     -12.1689       1.4693  1420.9
0.2370         -10.7487     -12.3694       1.6207  1567.3
0.2380         -10.7761     -12.4642       1.6881  1632.5
0.2390         -10.8082     -12.4467       1.6386  1584.6
0.2400         -10.8347     -12.3228       1.4882  1439.1
0.2400         -10.8347     -12.3228       1.4882  1439.1
0.2410         -10.8397     -12.1928       1.3530  1308.5
0.2420         -10.8725     -12.3392       1.4667  1418.4
0.2430         -10.9282     -12.6591       1.7308  1673.8
0.2440         -10.9685     -12.7655       1.7970  1737.8
0.2450         -10.9815     -12.5357       1.5542  1503.0
0.2460         -10.9678     -12.2907       1.3229  1279.3
0.2470         -11.0180     -12.5184       1.5004  1451.0
0.2480         -11.0619     -12.9318       1.8699  1808.3
0.2490         -11.0949     -13.2533       2.1584  2087.3
0.2500         -11.1357     -13.4783       2.3426  2265.4
0.2500         -11.1357     -13.4783       2.3426  2265.4
0.2510         -11.1833     -13.6087       2.4254  2345.5
0.2520         -11.2292     -13.6221       2.3929  2314.1
0.2530         -11.2484     -13.6081       2.3598  2282.0
0.2540         -11.3288     -13.8297       2.5010  2418.6
0.2550         -11.3885     -13.8356       2.4471  2366.5
0.2560         -11.3762     -13.4475       2.0713  2003.0
0.2570         -11.4132     -13.3565       1.9433  1879.2
0.2580         -11.4841     -13.5557       2.0716  2003.3
0.2590         -11.5037     -13.5810       2.0772  2008.8
0.2600         -11.5467     -13.5795       2.0328  1965.8
0.2600         -11.5467     -13.5795       2.0328  1965.8
0.2610         -11.5805     -13.5346       1.9541  1889.7
0.2620         -11.6002     -13.4996       1.8994  1836.8
0.2630         -11.6594     -13.6288       1.9694  1904.5
0.2640         -11.7082     -13.6346       1.9264  1862.9
0.2650         -11.7045     -13.4062       1.7018  1645.7
0.2660         -11.7268     -13.4719       1.7452  1687.6
0.2670         -11.8120     -13.9269       2.1149  2045.2
0.2680         -11.8619     -14.1014       2.2395  2165.7
0.2690         -11.8804     -13.7829       1.9026  1839.9
0.2700         -11.8587     -13.3754       1.5167  1466.7
0.2700         -11.8587     -13.3754       1.5167  1466.7
0.2710         -11.9254     -13.5269       1.6015  1548.7
0.2720         -11.9704     -13.7931       1.8227  1762.7
0.2730         -11.9882     -13.8457       1.8574  1796.2
0.2740         -12.0078     -13.8569       1.8492  1788.2
0.2750         -12.0465     -14.0105       1.9641  1899.3
0.2760         -12.0969     -14.2446       2.1477  2076.9
0.2770         -12.1417     -14.3722       2.2305  2156.9
0.2780         -12.1728     -14.3445       2.1717  2100.1
0.2790         -12.2060     -14.3213       2.1153  2045.6
0.2800         -12.2357     -14.4544       2.2187  2145.6
0.2800         -12.2357     -14.4544       2.2187  2145.6
0.2810         -12.2959     -14.8722       2.5763  2491.4
0.2820         -12.3705     -15.3238       2.9533  2856.0
0.2830         -12.4226     -15.4458       3.0232  2923.6
0.2840         -12.4667     -15.2752       2.8085  2716.0
0.2850         -12.4966     -15.0482       2.5516  2467.6
0.2860         -12.5267     -15.1489       2.6221  2535.7
0.2870         -12.6199     -15.7928       3.1729  3068.3
0.2880         -12.7168     -16.4728       3.7559  3632.1
0.2890         -12.7820     -16.7506       3.9686  3837.8
0.2900         -12.8452     -16.8338       3.9885  3857.1
0.2900         -12.8452     -16.8338       3.9885  3857.1
0.2910         -12.9833     -16.9550       3.9718  3840.9
0.2920         -13.0858     -16.5139       3.4281  3315.2
0.2930         -13.0754     -15.3743       2.2990  2223.2
0.2940         -13.0443     -14.7664       1.7221  1665.4
0.2950         -13.1845     -15.6035       2.4190  2339.3
0.2960         -13.2908     -16.5987       3.3079  3198.9
0.2970         -13.3347     -16.8449       3.5102  3394.6
0.2980         -13.3806     -16.5701       3.1896  3084.4
0.2990         -13.4308     -16.1303       2.6996  2610.6
0.3000         -13.4767     -15.7429       2.2662  2191.5
0.3000         -13.4767     -15.7429       2.2662  2191.5
0.3010         -13.5183     -15.5472       2.0289  1962.0
0.3020         -13.5653     -15.6251       2.0599  1992.0
0.3030         -13.6266     -15.9279       2.3012  2225.4
0.3040         -13.7003     -16.2327       2.5324  2448.9
0.3050         -13.7594     -16.2596       2.5002  2417.8
0.3060         -13.7828     -16.0548       2.2720  2197.2
0.3070         -13.8449     -16.0653       2.2204  2147.2
0.3080         -13.9275     -16.1379       2.2104  2137.5
0.3090         -13.9412     -15.8127       1.8715  1809.9
0.3100         -13.9477     -15.4394       1.4917  1442.6
0.3100         -13.9477     -15.4394       1.4917  1442.6
0.3110         -13.9925     -15.4000       1.4075  1361.1
0.3120         -14.0351     -15.4925       1.4575  1409.4
0.3130         -14.0586     -15.4841       1.4255  1378.5
0.3140         -14.0781     -15.4188       1.3407  1296.5
0.3150         -14.1044     -15.4108       1.3064  1263.3
0.3160         -14.1309     -15.4733       1.3424  1298.2
0.3170         -14.1646     -15.5761       1.4114  1364.9
0.3180         -14.1947     -15.6133       1.4186  1371.8
0.3190         -14.2164     -15.5343       1.3180  1274.5
0.3200         -14.2306     -15.4098       1.1792  1140.3
0.3200         -14.2306     -15.4098       1.1792  1140.3
0.3210         -14.2477     -15.3837       1.1361  1098.6
0.3220         -14.2780     -15.5145       1.2365  1195.8
0.3230         -14.3068     -15.6867       1.3800  1334.5
0.3240         -14.3314     -15.8200       1.4886  1439.6
0.3250         -14.3589     -15.9282       1.5693  1517.5
0.3260         -14.3877     -16.0260       1.6383  1584.3
0.3270         -14.4170     -16.1355       1.7185  1661.8
0.3280         -14.4595     -16.2738       1.8144  1754.6
0.3290         -14.5005     -16.3208       1.8203  1760.3
0.3300         -14.5194     -16.2145       1.6951  1639.3
0.3300         -14.5194     -16.2145       1.6951  1639.3
0.3310         -14.5403     -16.1543       1.6140  1560.8
0.3320         -14.5711     -16.2966       1.7255  1668.6
0.3330         -14.6199     -16.5657       1.9458  1881.7
0.3340         -14.6532     -16.6942       2.0411  1973.8
0.3350         -14.6792     -16.6410       1.9618  1897.1
0.3360         -14.7163     -16.4996       1.7833  1724.5
0.3370         -14.7586     -16.2225       1.4639  1415.7
0.3380         -14.7388     -15.7574       1.0186   985.0
0.3390         -14.7560     -15.7634       1.0074   974.2
0.3400         -14.8257     -16.2438       1.4181  1371.3
0.3400         -14.8257     -16.2438       1.4181  1371.3
0.3410         -14.8324     -16.4851       1.6527  1598.2
0.3420         -14.8467     -16.6193       1.7726  1714.2
0.3430         -14.8936     -16.8331       1.9396  1875.6
0.3440         -14.9669     -16.9096       1.9428  1878.7
0.3450         -14.9880     -16.3947       1.4067  1360.4
0.3460         -14.9091     -15.6771       0.7680   742.7
0.3470         -14.9783     -16.0143       1.0359  1001.8
0.3480         -15.0603     -16.7743       1.7140  1657.5
0.3490         -15.0729     -16.9719       1.8991  1836.5
0.3500         -15.0619     -16.7469       1.6850  1629.4
0.3500         -15.0619     -16.7469       1.6850  1629.4
0.3510         -15.0771     -16.6842       1.6071  1554.1
0.3520         -15.1344     -16.9497       1.8152  1755.4
0.3530         -15.1713     -17.1517       1.9805  1915.2
0.3540         -15.1985     -17.1390       1.9406  1876.6
0.3550         -15.2222     -16.9698       1.7476  1690.0
0.3560         -15.2395     -16.7648       1.5252  1475.0
0.3570         -15.2613     -16.6785       1.4172  1370.5
0.3580         -15.2936     -16.7526       1.4590  1410.9
0.3590         -15.3248     -16.8721       1.5473  1496.3
0.3600         -15.3511     -16.9389       1.5878  1535.4
0.3600         -15.3511     -16.9389       1.5878  1535.4
0.3610         -15.3751     -16.9405       1.5654  1513.8
0.3620         -15.3986     -16.9062       1.5075  1457.9
0.3630         -15.4224     -16.8670       1.4447  1397.1
0.3640         -15.4468     -16.8370       1.3901  1344.3
0.3650         -15.4707     -16.8077       1.3370  1292.9
0.3660         -15.4920     -16.7662       1.2742  1232.2
0.3670         -15.5098     -16.7248       1.2150  1175.0
0.3680         -15.5282     -16.7245       1.1963  1156.9
0.3690         -15.5505     -16.7840       1.2335  1192.9
0.3700         -15.5744     -16.8702       1.2958  1253.1
0.3700         -15.5744     -16.8702       1.2958  1253.1
0.3710         -15.5975     -16.9344       1.3369  1292.9
0.3720         -15.6196     -16.9519       1.3323  1288.4
0.3730         -15.6412     -16.9195       1.2783  1236.2
0.3740         -15.6574     -16.8472       1.1898  1150.6
0.3750         -15.6689     -16.8085       1.1396  1102.0
0.3760         -15.6955     -16.8925       1.1970  1157.5
0.3770         -15.7253     -16.9903       1.2649  1223.2
0.3780         -15.7432     -16.9530       1.2097  1169.8
0.3790         -15.7526     -16.7989       1.0463  1011.8
0.3800         -15.7609     -16.6525       0.8916   862.2
0.3800         -15.7609     -16.6525       0.8916   862.2
0.3810         -15.7731     -16.6176       0.8445   816.6
0.3820         -15.7904     -16.7080       0.9175   887.3
0.3830         -15.8098     -16.8583       1.0485  1013.9
0.3840         -15.8288     -16.9892       1.1603  1122.1
0.3850         -15.8477     -17.0519       1.2043  1164.6
0.3860         -15.8643     -17.0282       1.1639  1125.6
0.3870         -15.8762     -16.9439       1.0677  1032.6
0.3880         -15.8860     -16.8827       0.9966   963.8
0.3890         -15.9037     -16.9291       1.0253   991.6
0.3900         -15.9282     -17.0450       1.1168  1080.0
0.3900         -15.9282     -17.0450       1.1168  1080.0
0.3910         -15.9463     -17.1064       1.1601  1121.9
0.3920         -15.9591     -17.0752       1.1161  1079.3
0.3930         -15.9707     -16.9958       1.0251   991.3
0.3940         -15.9810     -16.9298       0.9488   917.5
0.3950         -15.9935     -16.9371       0.9436   912.5
0.3960         -16.0112     -17.0336       1.0224   988.7
0.3970         -16.0317     -17.1668       1.1351  1097.7
0.3980         -16.0528     -17.2575       1.2047  1165.0
0.3990         -16.0707     -17.2409       1.1702  1131.7
0.4000         -16.0817     -17.1105       1.0289   995.0
0.4000         -16.0817     -17.1105       1.0289   995.0
0.4010         -16.0847     -16.9529       0.8682   839.6
0.4020         -16.0953     -16.9189       0.8236   796.4
0.4030         -16.1175     -17.0114       0.8939   864.4
0.4040         -16.1298     -17.0796       0.9498   918.5
0.4050         -16.1374     -17.0995       0.9620   930.3
0.4060         -16.1484     -17.1352       0.9869   954.3
0.4070         -16.1647     -17.2176       1.0528  1018.1
0.4080         -16.1865     -17.3078       1.1213  1084.3
0.4090         -16.2063     -17.3125       1.1062  1069.8
0.4100         -16.2066     -17.2062       0.9996   966.6
0.4100         -16.2066     -17.2062       0.9996   966.6
0.4110         -16.2099     -17.2064       0.9966   963.7
0.4120         -16.2411     -17.4441       1.2030  1163.4
0.4130         -16.2621     -17.7135       1.4514  1403.6
0.4140         -16.2802     -17.9252       1.6450  1590.8
0.4150         -16.3045     -18.0835       1.7790  1720.4
0.4160         -16.3278     -18.1577       1.8299  1769.6
0.4170         -16.3492     -18.1501       1.8009  1741.5
0.4180         -16.3703     -18.1023       1.7320  1674.9
0.4190         -16.3912     -18.0590       1.6678  1612.8
0.4200         -16.4143     -18.0561       1.6418  1587.6
0.4200         -16.4143     -18.0561       1.6418  1587.6
0.4210         -16.4446     -18.0906       1.6460  1591.7
0.4220         -16.4756     -18.0758       1.6002  1547.4
0.4230         -16.4914     -17.9414       1.4500  1402.2
0.4240         -16.5058     -17.7966       1.2908  1248.3
0.4250         -16.5227     -17.7494       1.2267  1186.2
0.4260         -16.5440     -17.8176       1.2736  1231.6
0.4270         -16.5736     -17.9269       1.3533  1308.7
0.4280         -16.5960     -17.9180       1.3220  1278.5
0.4290         -16.6035     -17.7481       1.1446  1106.8
0.4300         -16.5999     -17.5871       0.9872   954.6
0.4300         -16.5999     -17.5871       0.9872   954.6
0.4310         -16.6135     -17.7073       1.0938  1057.7
0.4320         -16.6511     -18.1240       1.4729  1424.3
0.4330         -16.6903     -18.5535       1.8632  1801.8
0.4340         -16.7221     -18.7429       2.0208  1954.2
0.4350         -16.7373     -18.6325       1.8952  1832.8
0.4360         -16.7439     -18.4266       1.6827  1627.3
0.4370         -16.7759     -18.3781       1.6022  1549.4
0.4380         -16.8060     -18.4027       1.5967  1544.1
0.4390         -16.8271     -18.3933       1.5661  1514.5
0.4400         -16.8500     -18.3645       1.5146  1464.7
0.4400         -16.8500     -18.3645       1.5146  1464.7
0.4410         -16.8750     -18.3181       1.4431  1395.5
0.4420         -16.8986     -18.2186       1.3200  1276.5
0.4430         -16.9141     -18.0436       1.1295  1092.3
0.4440         -16.9185     -17.8659       0.9474   916.1
0.4450         -16.9286     -17.8578       0.9292   898.5
0.4460         -16.9560     -18.0722       1.1162  1079.4
0.4470         -16.9858     -18.3290       1.3432  1299.0
0.4480         -17.0054     -18.4420       1.4367  1389.3
0.4490         -17.0190     -18.3958       1.3768  1331.5
0.4500         -17.0334     -18.2744       1.2409  1200.0
0.4500         -17.0334     -18.2744       1.2409  1200.0
0.4510         -17.0490     -18.1454       1.0964  1060.3
0.4520         -17.0619     -18.0395       0.9776   945.4
0.4530         -17.0735     -17.9918       0.9182   888.0
0.4540         -17.0891     -18.0317       0.9426   911.5
0.4550         -17.1090     -18.1292       1.0202   986.6
0.4560         -17.1288     -18.2049       1.0761  1040.6
0.4570         -17.1441     -18.1942       1.0500  1015.4
0.4580         -17.1525     -18.1058       0.9533   921.9
0.4590         -17.1611     -18.0304       0.8693   840.7
0.4600         -17.1789     -18.0302       0.8513   823.2
0.4600         -17.1789     -18.0302       0.8513   823.2
0.4610         -17.1967     -18.0356       0.8389   811.3
0.4620         -17.2028     -17.9769       0.7741   748.5
0.4630         -17.2084     -17.9188       0.7104   687.0
0.4640         -17.2207     -17.9195       0.6988   675.8
0.4650         -17.2319     -17.9363       0.7044   681.2
0.4660         -17.2383     -17.9315       0.6933   670.4
0.4670         -17.2422     -17.9392       0.6970   674.0
