Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000          -0.3772      -0.6412       0.2640   340.4
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000          -0.3772      -0.6412       0.2640   340.4
0.0010          -0.3772      -0.6495       0.2723   351.2
0.0020          -0.3771      -0.6594       0.2822   363.9
0.0030          -0.3771      -0.6708       0.2937   378.7
0.0040          -0.3770      -0.6841       0.3071   396.0
0.0050          -0.3768      -0.6995       0.3226   416.0
0.0060          -0.3767      -0.7172       0.3405   439.1
0.0070          -0.3765      -0.7378       0.3613   465.8
0.0080          -0.3763      -0.7615       0.3852   496.7
0.0090          -0.3760      -0.7891       0.4131   532.7
0.0100          -0.3757      -0.8213       0.4456   574.5
0.0100          -0.3757      -0.8213       0.4456   574.5
0.0110          -0.3754      -0.8589       0.4835   623.5
0.0120          -0.3750      -0.9032       0.5282   681.1
0.0130          -0.3746      -0.9556       0.5811   749.2
0.0140          -0.3741      -1.0182       0.6442   830.6
0.0150          -0.3736      -1.0936       0.7200   928.3
0.0160          -0.3731      -1.1846       0.8115  1046.4
0.0170          -0.3727      -1.2953       0.9227  1189.7
0.0180          -0.3725      -1.4305       1.0580  1364.2
0.0190          -0.3728      -1.5943       1.2215  1575.0
0.0200          -0.3745      -1.7876       1.4131  1822.0
0.0200          -0.3745      -1.7876       1.4131  1822.0
0.0210          -0.3796      -1.9984       1.6188  2087.2
0.0220          -0.3917      -2.1793       1.7876  2304.9
0.0230          -0.4109      -2.2110       1.8001  2321.0
0.0240          -0.4079      -1.9541       1.5462  1993.7
0.0250          -0.3778      -1.6498       1.2720  1640.1
0.0260          -0.4380      -1.7139       1.2759  1645.1
0.0270          -0.4280      -1.5952       1.1672  1505.0
0.0280          -0.3798      -1.5302       1.1504  1483.3
0.0290          -0.4487      -2.0432       1.5945  2055.9
0.0300          -0.4540      -2.3545       1.9006  2450.6
0.0300          -0.4540      -2.3545       1.9006  2450.6
0.0310          -0.4441      -2.3047       1.8606  2399.0
0.0320          -0.4455      -2.1132       1.6677  2150.3
0.0330          -0.4530      -1.9074       1.4544  1875.3
0.0340          -0.4622      -1.7288       1.2666  1633.1
0.0350          -0.4713      -1.5846       1.1133  1435.4
0.0360          -0.4799      -1.4718       0.9919  1278.9
0.0370          -0.4878      -1.3851       0.8973  1156.9
0.0380          -0.4952      -1.3197       0.8245  1063.2
0.0390          -0.5021      -1.2719       0.7697   992.5
0.0400          -0.5087      -1.2385       0.7298   941.0
0.0400          -0.5087      -1.2385       0.7298   941.0
0.0410          -0.5150      -1.2176       0.7025   905.8
0.0420          -0.5212      -1.2075       0.6863   884.9
0.0430          -0.5274      -1.2074       0.6800   876.8
0.0440          -0.5335      -1.2167       0.6831   880.8
0.0450          -0.5399      -1.2352       0.6953   896.5
0.0460          -0.5464      -1.2631       0.7167   924.2
0.0470          -0.5532      -1.3007       0.7476   963.9
0.0480          -0.5603      -1.3489       0.7886  1016.8
0.0490          -0.5680      -1.4089       0.8409  1084.2
0.0500          -0.5764      -1.4818       0.9054  1167.5
0.0500          -0.5764      -1.4818       0.9054  1167.5
0.0510          -0.5856      -1.5695       0.9839  1268.7
0.0520          -0.5959      -1.6740       1.0782  1390.2
0.0530          -0.6075      -1.7975       1.1900  1534.4
0.0540          -0.6208      -1.9417       1.3209  1703.1
0.0550          -0.6364      -2.1067       1.4703  1895.8
0.0560          -0.6551      -2.2887       1.6336  2106.4
0.0570          -0.6779      -2.4743       1.7965  2316.3
0.0580          -0.7059      -2.6311       1.9252  2482.4
0.0590          -0.7387      -2.6964       1.9577  2524.2
0.0600          -0.7697      -2.5857       1.8160  2341.5
0.0600          -0.7697      -2.5857       1.8160  2341.5
0.0610          -0.7836      -2.2781       1.4946  1927.1
0.0620          -0.7830      -1.9678       1.1848  1527.6
0.0630          -0.7968      -1.9585       1.1617  1497.9
0.0640          -0.8298      -2.3099       1.4801  1908.5
0.0650          -0.8767      -2.8006       1.9239  2480.6
0.0660          -0.9250      -3.0931       2.1681  2795.5
0.0670          -0.9583      -2.9432       1.9848  2559.2
0.0680          -0.9387      -2.4522       1.5135  1951.5
0.0690          -0.9539      -2.3130       1.3590  1752.3
0.0700          -1.0217      -2.6285       1.6067  2071.7
0.0700          -1.0217      -2.6285       1.6067  2071.7
0.0710          -1.0470      -2.7943       1.7473  2253.0
0.0720          -1.0634      -2.7219       1.6585  2138.5
0.0730          -1.0838      -2.5498       1.4660  1890.2
0.0740          -1.1050      -2.3650       1.2600  1624.6
0.0750          -1.1246      -2.1999       1.0753  1386.5
0.0760          -1.1417      -2.0623       0.9206  1187.1
0.0770          -1.1563      -1.9516       0.7953  1025.4
0.0780          -1.1689      -1.8648       0.6959   897.3
0.0790          -1.1798      -1.7988       0.6190   798.2
0.0800          -1.1892      -1.7508       0.5615   724.0
0.0800          -1.1892      -1.7508       0.5615   724.0
0.0810          -1.1977      -1.7187       0.5210   671.8
0.0820          -1.2054      -1.7011       0.4957   639.2
0.0830          -1.2125      -1.6969       0.4844   624.6
0.0840          -1.2194      -1.7057       0.4864   627.1
0.0850          -1.2262      -1.7276       0.5014   646.5
0.0860          -1.2330      -1.7627       0.5297   683.0
0.0870          -1.2400      -1.8115       0.5715   736.9
0.0880          -1.2473      -1.8748       0.6275   809.1
0.0890          -1.2553      -1.9536       0.6984   900.5
0.0900          -1.2640      -2.0486       0.7846  1011.7
0.0900          -1.2640      -2.0486       0.7846  1011.7
0.0910          -1.2737      -2.1597       0.8860  1142.4
0.0920          -1.2848      -2.2848       1.0000  1289.4
0.0930          -1.2976      -2.4178       1.1202  1444.4
0.0940          -1.3126      -2.5452       1.2326  1589.3
0.0950          -1.3302      -2.6409       1.3107  1690.0
0.0960          -1.3507      -2.6603       1.3096  1688.6
0.0970          -1.3721      -2.5356       1.1634  1500.1
0.0980          -1.3798      -2.2071       0.8273  1066.7
0.0990          -1.3497      -1.8362       0.4865   627.2
0.1000          -1.3594      -1.9518       0.5924   763.8
0.1000          -1.3594      -1.9518       0.5924   763.8
0.1010          -1.4075      -2.4920       1.0845  1398.4
0.1020          -1.4197      -2.8826       1.4629  1886.2
0.1030          -1.4233      -3.0137       1.5904  2050.7
0.1040          -1.4320      -3.0059       1.5739  2029.4
0.1050          -1.4443      -2.9540       1.5097  1946.6
0.1060          -1.4582      -2.9048       1.4467  1865.3
0.1070          -1.4725      -2.8780       1.4054  1812.1
0.1080          -1.4872      -2.8806       1.3934  1796.7
0.1090          -1.5023      -2.9138       1.4115  1820.0
0.1100          -1.5183      -2.9739       1.4555  1876.7
0.1100          -1.5183      -2.9739       1.4555  1876.7
0.1110          -1.5360      -3.0507       1.5148  1953.1
0.1120          -1.5558      -3.1234       1.5677  2021.3
0.1130          -1.5772      -3.1556       1.5784  2035.2
0.1140          -1.5963      -3.1057       1.5094  1946.1
0.1150          -1.6056      -2.9801       1.3745  1772.2
0.1160          -1.6108      -2.9090       1.2982  1673.8
0.1170          -1.6360      -3.0352       1.3992  1804.2
0.1180          -1.6742      -3.2367       1.5626  2014.8
0.1190          -1.6912      -3.2546       1.5634  2015.8
0.1200          -1.6788      -3.1575       1.4787  1906.6
0.1200          -1.6788      -3.1575       1.4787  1906.6
0.1210          -1.7022      -3.3423       1.6401  2114.7
0.1220          -1.7459      -3.7504       2.0046  2584.7
0.1230          -1.7708      -4.0571       2.2863  2948.0
0.1240          -1.7947      -4.2230       2.4283  3131.1
0.1250          -1.8268      -4.3205       2.4937  3215.4
0.1260          -1.8686      -4.3651       2.4965  3218.9
0.1270          -1.9147      -4.2818       2.3671  3052.1
0.1280          -1.9360      -3.9955       2.0595  2655.5
0.1290          -1.9323      -3.7775       1.8453  2379.3
0.1300          -2.0007      -4.0364       2.0358  2624.9
0.1300          -2.0007      -4.0364       2.0358  2624.9
0.1310          -2.0729      -4.3110       2.2381  2885.8
0.1320          -2.1128      -4.0536       1.9408  2502.5
0.1330          -2.0940      -3.2786       1.1846  1527.4
0.1340          -2.0431      -2.8102       0.7671   989.1
0.1350          -2.1416      -3.4304       1.2888  1661.7
0.1360          -2.1927      -4.1420       1.9493  2513.4
0.1370          -2.2048      -4.3713       2.1664  2793.4
0.1380          -2.2247      -4.3018       2.0771  2678.2
0.1390          -2.2514      -4.1337       1.8822  2427.0
0.1400          -2.2794      -3.9628       1.6834  2170.5
0.1400          -2.2794      -3.9628       1.6834  2170.5
0.1410          -2.3063      -3.8263       1.5200  1959.9
0.1420          -2.3314      -3.7363       1.4049  1811.4
0.1430          -2.3552      -3.6958       1.3406  1728.5
0.1440          -2.3784      -3.7046       1.3262  1710.0
0.1450          -2.4020      -3.7610       1.3590  1752.3
0.1460          -2.4270      -3.8598       1.4329  1847.5
0.1470          -2.4548      -3.9881       1.5333  1977.0
0.1480          -2.4866      -4.1163       1.6297  2101.3
0.1490          -2.5211      -4.1901       1.6690  2152.0
0.1500          -2.5512      -4.1521       1.6009  2064.2
0.1500          -2.5512      -4.1521       1.6009  2064.2
0.1510          -2.5696      -4.0285       1.4589  1881.1
0.1520          -2.5897      -3.9716       1.3819  1781.9
0.1530          -2.6115      -4.0944       1.4829  1912.0
0.1540          -2.6463      -4.4452       1.7989  2319.5
0.1550          -2.6987      -4.9075       2.2088  2848.0
0.1560          -2.7462      -5.2236       2.4774  3194.4
0.1570          -2.7905      -5.2861       2.4956  3217.8
0.1580          -2.8272      -5.1300       2.3029  2969.3
0.1590          -2.8558      -4.9202       2.0644  2661.9
0.1600          -2.9107      -4.8467       1.9359  2496.1
0.1600          -2.9107      -4.8467       1.9359  2496.1
0.1610          -2.9826      -4.7094       1.7268  2226.5
0.1620          -2.9903      -4.1279       1.1376  1466.8
0.1630          -2.9344      -3.5425       0.6081   784.1
0.1640          -2.9879      -3.8840       0.8961  1155.4
0.1650          -3.0608      -4.6654       1.6046  2068.9
0.1660          -3.0839      -5.0808       1.9969  2574.8
0.1670          -3.1027      -5.1159       2.0132  2595.9
0.1680          -3.1289      -4.9872       1.8583  2396.1
0.1690          -3.1581      -4.8337       1.6756  2160.5
0.1700          -3.1871      -4.7161       1.5290  1971.5
0.1700          -3.1871      -4.7161       1.5290  1971.5
0.1710          -3.2151      -4.6555       1.4404  1857.2
0.1720          -3.2426      -4.6550       1.4124  1821.2
0.1730          -3.2706      -4.7086       1.4380  1854.1
0.1740          -3.3004      -4.8007       1.5002  1934.4
0.1750          -3.3327      -4.9032       1.5705  2025.0
0.1760          -3.3664      -4.9746       1.6082  2073.6
0.1770          -3.3993      -4.9724       1.5730  2028.2
0.1780          -3.4302      -4.8740       1.4438  1861.6
0.1790          -3.4570      -4.6779       1.2209  1574.2
0.1800          -3.4681      -4.4228       0.9548  1231.1
0.1800          -3.4681      -4.4228       0.9548  1231.1
0.1810          -3.4675      -4.3048       0.8373  1079.6
0.1820          -3.5007      -4.5474       1.0467  1349.6
0.1830          -3.5436      -4.9203       1.3766  1775.0
0.1840          -3.5654      -5.0856       1.5202  1960.2
0.1850          -3.5823      -5.0358       1.4535  1874.2
0.1860          -3.6008      -4.8871       1.2864  1658.6
0.1870          -3.6195      -4.7233       1.1038  1423.2
0.1880          -3.6368      -4.5834       0.9466  1220.6
0.1890          -3.6524      -4.4808       0.8284  1068.1
0.1900          -3.6664      -4.4160       0.7496   966.6
0.1900          -3.6664      -4.4160       0.7496   966.6
0.1910          -3.6793      -4.3846       0.7053   909.4
0.1920          -3.6916      -4.3801       0.6885   887.8
0.1930          -3.7037      -4.3953       0.6917   891.8
0.1940          -3.7160      -4.4218       0.7058   910.1
0.1950          -3.7282      -4.4497       0.7216   930.4
0.1960          -3.7396      -4.4732       0.7336   945.9
0.1970          -3.7495      -4.4998       0.7504   967.5
0.1980          -3.7591      -4.5594       0.8003  1031.9
0.1990          -3.7721      -4.6866       0.9145  1179.1
0.2000          -3.7900      -4.8845       1.0945  1411.3
0.2000          -3.7900      -4.8845       1.0945  1411.3
0.2010          -3.8112      -5.1188       1.3076  1686.0
0.2020          -3.8350      -5.3487       1.5137  1951.7
0.2030          -3.8621      -5.5436       1.6815  2168.1
0.2040          -3.8917      -5.6772       1.7855  2302.2
0.2050          -3.9205      -5.7319       1.8114  2335.6
0.2060          -3.9468      -5.7299       1.7832  2299.2
0.2070          -3.9780      -5.7275       1.7495  2255.8
0.2080          -4.0163      -5.7105       1.6941  2184.4
0.2090          -4.0473      -5.5743       1.5269  1968.8
0.2100          -4.0602      -5.3019       1.2417  1601.0
0.2100          -4.0602      -5.3019       1.2417  1601.0
0.2110          -4.0666      -5.0708       1.0042  1294.8
0.2120          -4.0892      -5.0652       0.9760  1258.4
0.2130          -4.1202      -5.2167       1.0965  1413.8
0.2140          -4.1406      -5.3465       1.2059  1554.9
0.2150          -4.1533      -5.4401       1.2869  1659.3
0.2160          -4.1767      -5.6066       1.4299  1843.7
0.2170          -4.2131      -5.8424       1.6293  2100.8
0.2180          -4.2484      -6.0149       1.7665  2277.7
0.2190          -4.2790      -6.0396       1.7606  2270.2
0.2200          -4.3058      -5.9256       1.6198  2088.5
0.2200          -4.3058      -5.9256       1.6198  2088.5
0.2210          -4.3282      -5.7325       1.4044  1810.8
0.2220          -4.3478      -5.5435       1.1957  1541.7
0.2230          -4.3691      -5.4216       1.0525  1357.1
0.2240          -4.3911      -5.3613       0.9702  1251.0
0.2250          -4.4101      -5.3142       0.9041  1165.8
0.2260          -4.4252      -5.2515       0.8263  1065.4
0.2270          -4.4379      -5.1786       0.7406   955.0
0.2280          -4.4497      -5.1139       0.6643   856.5
0.2290          -4.4610      -5.0690       0.6080   784.0
0.2300          -4.4717      -5.0428       0.5711   736.4
0.2300          -4.4717      -5.0428       0.5711   736.4
0.2310          -4.4817      -5.0282       0.5465   704.6
0.2320          -4.4909      -5.0192       0.5282   681.1
0.2330          -4.4995      -5.0141       0.5146   663.5
0.2340          -4.5077      -5.0149       0.5072   654.0
0.2350          -4.5157      -5.0252       0.5095   657.0
0.2360          -4.5236      -5.0500       0.5264   678.8
0.2370          -4.5318      -5.0953       0.5635   726.5
0.2380          -4.5408      -5.1671       0.6263   807.5
0.2390          -4.5512      -5.2697       0.7185   926.4
0.2400          -4.5637      -5.4027       0.8390  1081.7
0.2400          -4.5637      -5.4027       0.8390  1081.7
0.2410          -4.5790      -5.5577       0.9787  1262.0
0.2420          -4.5973      -5.7155       1.1182  1441.8
0.2430          -4.6184      -5.8443       1.2259  1580.6
0.2440          -4.6402      -5.9050       1.2648  1630.8
0.2450          -4.6582      -5.8755       1.2173  1569.6
0.2460          -4.6705      -5.7959       1.1254  1451.1
0.2470          -4.6852      -5.7653       1.0801  1392.7
0.2480          -4.7119      -5.8219       1.1100  1431.2
0.2490          -4.7408      -5.8389       1.0981  1415.9
0.2500          -4.7386      -5.7108       0.9722  1253.5
0.2500          -4.7386      -5.7108       0.9722  1253.5
0.2510          -4.7377      -5.7310       0.9934  1280.9
0.2520          -4.7874      -6.0897       1.3024  1679.3
0.2530          -4.8186      -6.3781       1.5595  2010.8
0.2540          -4.8290      -6.4248       1.5959  2057.7
0.2550          -4.8432      -6.4229       1.5797  2036.9
0.2560          -4.8744      -6.5399       1.6655  2147.5
0.2570          -4.9103      -6.7316       1.8214  2348.5
0.2580          -4.9434      -6.9061       1.9627  2530.7
0.2590          -4.9777      -7.0468       2.0691  2667.9
0.2600          -5.0160      -7.1712       2.1552  2778.9
0.2600          -5.0160      -7.1712       2.1552  2778.9
0.2610          -5.0587      -7.2843       2.2256  2869.6
0.2620          -5.1052      -7.3662       2.2610  2915.3
0.2630          -5.1515      -7.3824       2.2308  2876.4
0.2640          -5.1917      -7.3291       2.1374  2756.0
0.2650          -5.2303      -7.2834       2.0531  2647.2
0.2660          -5.2798      -7.3120       2.0322  2620.3
0.2670          -5.3308      -7.3356       2.0047  2584.9
0.2680          -5.3745      -7.2562       1.8817  2426.3
0.2690          -5.4029      -7.1015       1.6986  2190.2
0.2700          -5.4396      -7.0638       1.6242  2094.3
0.2700          -5.4396      -7.0638       1.6242  2094.3
0.2710          -5.4964      -7.1468       1.6504  2128.0
0.2720          -5.5219      -7.1038       1.5819  2039.7
0.2730          -5.5408      -7.0297       1.4888  1919.7
0.2740          -5.5814      -7.0924       1.5110  1948.2
0.2750          -5.6228      -7.1840       1.5613  2013.1
0.2760          -5.6551      -7.1749       1.5199  1959.7
0.2770          -5.6825      -7.0657       1.3832  1783.5
0.2780          -5.7069      -6.9146       1.2077  1557.2
0.2790          -5.7293      -6.7785       1.0492  1352.8
0.2800          -5.7507      -6.6900       0.9393  1211.1
0.2800          -5.7507      -6.6900       0.9393  1211.1
0.2810          -5.7713      -6.6505       0.8792  1133.7
0.2820          -5.7906      -6.6431       0.8525  1099.2
0.2830          -5.8088      -6.6523       0.8435  1087.6
0.2840          -5.8266      -6.6705       0.8440  1088.2
0.2850          -5.8444      -6.6933       0.8489  1094.6
0.2860          -5.8622      -6.7146       0.8524  1099.0
0.2870          -5.8791      -6.7298       0.8507  1096.9
0.2880          -5.8936      -6.7493       0.8557  1103.3
0.2890          -5.9066      -6.8142       0.9076  1170.2
0.2900          -5.9235      -6.9864       1.0629  1370.6
0.2900          -5.9235      -6.9864       1.0629  1370.6
0.2910          -5.9501      -7.2922       1.3421  1730.5
0.2920          -5.9862      -7.6768       1.6906  2179.8
0.2930          -6.0295      -8.0335       2.0041  2584.0
0.2940          -6.0770      -8.2552       2.1782  2808.5
0.2950          -6.1228      -8.2710       2.1482  2769.9
0.2960          -6.1612      -8.0941       1.9329  2492.3
0.2970          -6.1956      -7.8339       1.6383  2112.4
0.2980          -6.2353      -7.5726       1.3374  1724.4
0.2990          -6.2366      -7.2948       1.0582  1364.4
0.3000          -6.2445      -7.3605       1.1161  1439.1
0.3000          -6.2445      -7.3605       1.1161  1439.1
0.3010          -6.3147      -7.8986       1.5838  2042.2
0.3020          -6.3604      -8.3080       1.9476  2511.3
0.3030          -6.3906      -8.3321       1.9414  2503.3
0.3040          -6.4156      -8.0618       1.6463  2122.7
0.3050          -6.4319      -7.6809       1.2490  1610.4
0.3060          -6.4470      -7.3984       0.9514  1226.7
0.3070          -6.4709      -7.3252       0.8544  1101.6
0.3080          -6.4954      -7.3911       0.8957  1154.9
0.3090          -6.5145      -7.4939       0.9793  1262.7
0.3100          -6.5342      -7.6155       1.0813  1394.2
0.3100          -6.5342      -7.6155       1.0813  1394.2
0.3110          -6.5594      -7.7617       1.2023  1550.2
0.3120          -6.5884      -7.8994       1.3110  1690.4
0.3130          -6.6183      -7.9754       1.3571  1749.8
0.3140          -6.6452      -7.9506       1.3055  1683.2
0.3150          -6.6628      -7.8402       1.1773  1518.0
0.3160          -6.6766      -7.7582       1.0816  1394.6
0.3170          -6.7019      -7.8201       1.1181  1441.7
0.3180          -6.7322      -7.9762       1.2440  1604.0
0.3190          -6.7587      -8.1184       1.3597  1753.2
0.3200          -6.7845      -8.2177       1.4332  1848.0
0.3200          -6.7845      -8.2177       1.4332  1848.0
0.3210          -6.8140      -8.2897       1.4756  1902.6
0.3220          -6.8499      -8.3235       1.4736  1900.1
0.3230          -6.8904      -8.2386       1.3481  1738.3
0.3240          -6.9157      -7.9111       0.9954  1283.5
0.3250          -6.9003      -7.4286       0.5282   681.1
0.3260          -6.9009      -7.2623       0.3614   466.0
0.3270          -6.9389      -7.5345       0.5956   767.9
0.3280          -6.9632      -7.8258       0.8626  1112.3
0.3290          -6.9706      -7.9122       0.9416  1214.1
0.3300          -6.9791      -7.8750       0.8959  1155.2
0.3300          -6.9791      -7.8750       0.8959  1155.2
0.3310          -6.9925      -7.8233       0.8308  1071.2
0.3320          -7.0075      -7.7922       0.7847  1011.8
0.3330          -7.0217      -7.7782       0.7565   975.4
0.3340          -7.0354      -7.7753       0.7399   954.0
0.3350          -7.0492      -7.7788       0.7296   940.8
0.3360          -7.0629      -7.7793       0.7164   923.7
0.3370          -7.0756      -7.7661       0.6905   890.3
0.3380          -7.0864      -7.7380       0.6516   840.2
0.3390          -7.0958      -7.7110       0.6152   793.2
0.3400          -7.1060      -7.7082       0.6022   776.5
0.3400          -7.1060      -7.7082       0.6022   776.5
0.3410          -7.1185      -7.7344       0.6159   794.1
0.3420          -7.1314      -7.7633       0.6318   814.7
0.3430          -7.1411      -7.7692       0.6281   809.8
0.3440          -7.1481      -7.7744       0.6263   807.6
0.3450          -7.1601      -7.8318       0.6717   866.1
0.3460          -7.1785      -7.9285       0.7500   967.0
0.3470          -7.1905      -7.9888       0.7983  1029.4
0.3480          -7.1939      -8.0379       0.8441  1088.3
0.3490          -7.2090      -8.2065       0.9975  1286.2
0.3500          -7.2385      -8.4833       1.2447  1605.0
0.3500          -7.2385      -8.4833       1.2447  1605.0
0.3510          -7.2667      -8.7005       1.4338  1848.7
0.3520          -7.2902      -8.7472       1.4570  1878.7
0.3530          -7.3092      -8.6202       1.3110  1690.4
0.3540          -7.3212      -8.3901       1.0689  1378.2
0.3550          -7.3298      -8.1859       0.8561  1103.9
0.3560          -7.3426      -8.1242       0.7816  1007.8
0.3570          -7.3605      -8.2213       0.8608  1109.9
0.3580          -7.3813      -8.4097       1.0283  1325.9
0.3590          -7.4032      -8.6068       1.2036  1551.9
0.3600          -7.4270      -8.7574       1.3303  1715.3
0.3600          -7.4270      -8.7574       1.3303  1715.3
0.3610          -7.4542      -8.8224       1.3682  1764.1
0.3620          -7.4819      -8.7529       1.2711  1638.9
0.3630          -7.4974      -8.5183       1.0210  1316.4
0.3640          -7.4915      -8.2484       0.7568   975.8
0.3650          -7.5041      -8.2577       0.7535   971.6
0.3660          -7.5445      -8.5462       1.0017  1291.6
0.3670          -7.5675      -8.7678       1.2003  1547.6
0.3680          -7.5776      -8.8230       1.2454  1605.8
0.3690          -7.5929      -8.8481       1.2552  1618.4
0.3700          -7.6195      -8.9370       1.3175  1698.8
0.3700          -7.6195      -8.9370       1.3175  1698.8
0.3710          -7.6505      -9.0445       1.3940  1797.3
0.3720          -7.6775      -9.0852       1.4076  1815.0
0.3730          -7.6953      -9.0583       1.3630  1757.4
0.3740          -7.7189      -9.0845       1.3655  1760.7
0.3750          -7.7675      -9.1829       1.4154  1825.0
0.3760          -7.8057      -9.0857       1.2800  1650.4
0.3770          -7.7821      -8.7439       0.9617  1240.0
0.3780          -7.8083      -8.7676       0.9593  1236.9
0.3790          -7.8733      -9.0661       1.1928  1538.0
0.3800          -7.8731      -9.0483       1.1752  1515.3
0.3800          -7.8731      -9.0483       1.1752  1515.3
0.3810          -7.8676      -8.9538       1.0862  1400.6
0.3820          -7.9080      -9.1103       1.2023  1550.2
0.3830          -7.9421      -9.2855       1.3434  1732.1
0.3840          -7.9595      -9.2999       1.3404  1728.3
0.3850          -7.9755      -9.2413       1.2658  1632.1
0.3860          -7.9989      -9.2325       1.2336  1590.6
0.3870          -8.0278      -9.2887       1.2609  1625.8
0.3880          -8.0559      -9.3470       1.2911  1664.8
0.3890          -8.0820      -9.3604       1.2784  1648.4
0.3900          -8.1060      -9.3213       1.2153  1567.0
0.3900          -8.1060      -9.3213       1.2153  1567.0
0.3910          -8.1265      -9.2518       1.1254  1451.1
0.3920          -8.1451      -9.1994       1.0543  1359.4
0.3930          -8.1662      -9.2011       1.0349  1334.4
0.3940          -8.1899      -9.2364       1.0465  1349.3
0.3950          -8.2117      -9.2421       1.0303  1328.5
0.3960          -8.2292      -9.1791       0.9499  1224.7
0.3970          -8.2432      -9.0606       0.8174  1054.0
0.3980          -8.2549      -8.9266       0.6717   866.1
0.3990          -8.2650      -8.8139       0.5489   707.7
0.4000          -8.2743      -8.7439       0.4696   605.5
0.4000          -8.2743      -8.7439       0.4696   605.5
0.4010          -8.2833      -8.7215       0.4382   565.0
0.4020          -8.2929      -8.7375       0.4445   573.2
0.4030          -8.3030      -8.7704       0.4673   602.6
0.4040          -8.3120      -8.7975       0.4856   626.1
0.4050          -8.3177      -8.8217       0.5040   649.8
0.4060          -8.3238      -8.8924       0.5686   733.2
0.4070          -8.3375      -9.0553       0.7178   925.5
0.4080          -8.3571      -9.2729       0.9158  1180.8
0.4090          -8.3773      -9.4614       1.0841  1397.8
0.4100          -8.3975      -9.5677       1.1702  1508.9
0.4100          -8.3975      -9.5677       1.1702  1508.9
0.4110          -8.4175      -9.5754       1.1579  1493.0
0.4120          -8.4348      -9.4897       1.0550  1360.3
0.4130          -8.4477      -9.3461       0.8984  1158.3
0.4140          -8.4591      -9.2066       0.7475   963.8
0.4150          -8.4711      -9.1141       0.6429   829.0
0.4160          -8.4809      -9.0728       0.5919   763.2
0.4170          -8.4895      -9.0931       0.6036   778.2
0.4180          -8.5017      -9.1915       0.6898   889.4
0.4190          -8.5180      -9.3456       0.8276  1067.1
0.4200          -8.5357      -9.4996       0.9639  1242.8
0.4200          -8.5357      -9.4996       0.9639  1242.8
0.4210          -8.5531      -9.6085       1.0554  1360.8
0.4220          -8.5695      -9.6614       1.0919  1407.8
0.4230          -8.5848      -9.6801       1.0952  1412.2
0.4240          -8.6004      -9.7091       1.1087  1429.5
0.4250          -8.6191      -9.7904       1.1712  1510.2
0.4260          -8.6424      -9.9306       1.2883  1661.1
0.4270          -8.6690     -10.0960       1.4270  1840.0
0.4280          -8.6982     -10.2367       1.5385  1983.7
0.4290          -8.7289     -10.3043       1.5754  2031.3
0.4300          -8.7576     -10.2604       1.5028  1937.7
0.4300          -8.7576     -10.2604       1.5028  1937.7
0.4310          -8.7777     -10.1094       1.3318  1717.2
0.4320          -8.7896      -9.9567       1.1670  1504.8
0.4330          -8.8111      -9.9598       1.1487  1481.2
0.4340          -8.8457     -10.1142       1.2685  1635.6
0.4350          -8.8763     -10.2482       1.3719  1768.9
0.4360          -8.9008     -10.2600       1.3593  1752.6
0.4370          -8.9228     -10.1565       1.2338  1590.8
0.4380          -8.9394      -9.9822       1.0428  1344.6
0.4390          -8.9499      -9.8241       0.8741  1127.1
0.4400          -8.9662      -9.7917       0.8255  1064.4
0.4400          -8.9662      -9.7917       0.8255  1064.4
0.4410          -8.9907      -9.8794       0.8887  1145.8
0.4420          -9.0144      -9.9672       0.9528  1228.5
0.4430          -9.0361      -9.9575       0.9215  1188.1
0.4440          -9.0517      -9.8066       0.7549   973.4
0.4450          -9.0494      -9.5655       0.5161   665.4
0.4460          -9.0423      -9.4800       0.4377   564.4
0.4470          -9.0717      -9.7549       0.6831   880.8
0.4480          -9.1096     -10.1258       1.0162  1310.3
0.4490          -9.1224     -10.2661       1.1437  1474.7
0.4500          -9.1194     -10.2753       1.1559  1490.5
0.4500          -9.1194     -10.2753       1.1559  1490.5
0.4510          -9.1521     -10.4634       1.3113  1690.7
0.4520          -9.1991     -10.7084       1.5092  1946.0
0.4530          -9.2311     -10.7064       1.4753  1902.3
0.4540          -9.2472     -10.3915       1.1443  1475.5
0.4550          -9.2381      -9.9390       0.7008   903.7
0.4560          -9.2385      -9.7450       0.5065   653.1
0.4570          -9.2723      -9.9518       0.6795   876.2
0.4580          -9.2989     -10.2456       0.9467  1220.7
0.4590          -9.3139     -10.4085       1.0946  1411.3
0.4600          -9.3285     -10.4512       1.1227  1447.6
0.4600          -9.3285     -10.4512       1.1227  1447.6
0.4610          -9.3451     -10.4433       1.0983  1416.1
0.4620          -9.3630     -10.4400       1.0770  1388.7
0.4630          -9.3838     -10.4717       1.0878  1402.6
0.4640          -9.4106     -10.5255       1.1149  1437.5
0.4650          -9.4421     -10.5139       1.0718  1382.0
0.4660          -9.4558     -10.3192       0.8635  1113.3
0.4670          -9.4368     -10.0939       0.6571   847.3
0.4680          -9.4700     -10.2616       0.7916  1020.7
0.4690          -9.5102     -10.5788       1.0686  1377.8
