Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -4465.980    -4603.007      137.027  1963.1
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -4465.980    -4603.007      137.027  1963.1
0.0005        -4465.978    -4602.696      136.717  1958.7
0.0010        -4465.978    -4602.375      136.397  1954.1
0.0015        -4465.978    -4602.047      136.069  1949.4
0.0020        -4465.978    -4601.718      135.739  1944.7
0.0025        -4465.977    -4601.391      135.414  1940.0
0.0030        -4465.977    -4601.078      135.100  1935.5
0.0035        -4465.974    -4600.780      134.806  1931.3
0.0040        -4465.974    -4600.510      134.537  1927.5
0.0045        -4465.972    -4600.270      134.298  1924.0
0.0050        -4465.970    -4600.059      134.089  1921.0
0.0055        -4465.970    -4599.879      133.909  1918.5
0.0060        -4465.968    -4599.722      133.754  1916.2
0.0065        -4465.968    -4599.583      133.614  1914.2
0.0070        -4465.966    -4599.449      133.483  1912.4
0.0075        -4465.963    -4599.315      133.352  1910.5
0.0080        -4465.960    -4599.175      133.214  1908.5
0.0085        -4465.956    -4599.024      133.068  1906.4
0.0090        -4465.952    -4598.867      132.915  1904.2
0.0095        -4465.947    -4598.707      132.760  1902.0
0.0100        -4465.942    -4598.556      132.615  1899.9
0.0105        -4465.935    -4598.425      132.489  1898.1
0.0110        -4465.930    -4598.328      132.398  1896.8
0.0115        -4465.925    -4598.277      132.352  1896.2
0.0120        -4465.919    -4598.278      132.359  1896.2
0.0125        -4465.913    -4598.333      132.420  1897.1
0.0130        -4465.907    -4598.439      132.531  1898.7
0.0135        -4465.901    -4598.583      132.682  1900.9
0.0140        -4465.894    -4598.750      132.856  1903.4
0.0145        -4465.888    -4598.922      133.034  1905.9
0.0150        -4465.881    -4599.078      133.196  1908.2
0.0155        -4465.875    -4599.200      133.325  1910.1
0.0160        -4465.866    -4599.270      133.404  1911.2
0.0165        -4465.856    -4599.282      133.426  1911.5
0.0170        -4465.847    -4599.232      133.385  1911.0
0.0175        -4465.835    -4599.120      133.285  1909.5
0.0180        -4465.824    -4598.957      133.133  1907.3
0.0185        -4465.813    -4598.751      132.938  1904.5
0.0190        -4465.801    -4598.515      132.715  1901.3
0.0195        -4465.789    -4598.266      132.477  1897.9
0.0200        -4465.778    -4598.016      132.238  1894.5
0.0205        -4465.765    -4597.776      132.010  1891.3
0.0210        -4465.753    -4597.554      131.801  1888.3
0.0215        -4465.740    -4597.356      131.616  1885.6
0.0220        -4465.730    -4597.187      131.458  1883.3
0.0225        -4465.717    -4597.042      131.325  1881.4
0.0230        -4465.703    -4596.919      131.216  1879.9
0.0235        -4465.690    -4596.816      131.126  1878.6
0.0240        -4465.677    -4596.728      131.051  1877.5
0.0245        -4465.662    -4596.651      130.988  1876.6
0.0250        -4465.646    -4596.581      130.935  1875.8
0.0255        -4465.630    -4596.519      130.889  1875.2
0.0260        -4465.614    -4596.468      130.853  1874.7
0.0265        -4465.597    -4596.426      130.829  1874.3
0.0270        -4465.580    -4596.399      130.818  1874.2
0.0275        -4465.564    -4596.390      130.826  1874.3
0.0280        -4465.544    -4596.400      130.855  1874.7
0.0285        -4465.526    -4596.435      130.910  1875.5
0.0290        -4465.507    -4596.498      130.990  1876.6
0.0295        -4465.488    -4596.586      131.098  1878.2
0.0300        -4465.467    -4596.697      131.229  1880.1
0.0305        -4465.447    -4596.828      131.381  1882.2
0.0310        -4465.428    -4596.973      131.545  1884.6
0.0315        -4465.408    -4597.120      131.712  1887.0
0.0320        -4465.386    -4597.259      131.874  1889.3
0.0325        -4465.365    -4597.385      132.020  1891.4
0.0330        -4465.344    -4597.487      132.143  1893.2
0.0335        -4465.322    -4597.561      132.240  1894.5
0.0340        -4465.298    -4597.606      132.307  1895.5
0.0345        -4465.275    -4597.624      132.349  1896.1
0.0350        -4465.252    -4597.624      132.372  1896.4
0.0355        -4465.226    -4597.610      132.384  1896.6
0.0360        -4465.200    -4597.595      132.395  1896.8
0.0365        -4465.175    -4597.591      132.417  1897.1
0.0370        -4465.150    -4597.606      132.457  1897.7
0.0375        -4465.124    -4597.647      132.523  1898.6
0.0380        -4465.098    -4597.719      132.622  1900.0
0.0385        -4465.071    -4597.826      132.756  1901.9
0.0390        -4465.043    -4597.970      132.927  1904.4
0.0395        -4465.016    -4598.153      133.137  1907.4
0.0400        -4464.987    -4598.373      133.386  1911.0
0.0405        -4464.960    -4598.632      133.672  1915.1
0.0410        -4464.931    -4598.927      133.995  1919.7
0.0415        -4464.905    -4599.259      134.354  1924.8
0.0420        -4464.876    -4599.622      134.746  1930.4
0.0425        -4464.845    -4600.014      135.169  1936.5
0.0430        -4464.817    -4600.436      135.620  1943.0
0.0435        -4464.786    -4600.881      136.094  1949.8
0.0440        -4464.757    -4601.345      136.589  1956.8
0.0445        -4464.727    -4601.825      137.098  1964.1
0.0450        -4464.697    -4602.314      137.617  1971.6
0.0455        -4464.666    -4602.805      138.140  1979.1
0.0460        -4464.633    -4603.293      138.660  1986.5
0.0465        -4464.602    -4603.772      139.170  1993.8
0.0470        -4464.571    -4604.235      139.664  2000.9
0.0475        -4464.540    -4604.672      140.132  2007.6
0.0480        -4464.508    -4605.076      140.568  2013.9
0.0485        -4464.475    -4605.440      140.965  2019.5
0.0490        -4464.443    -4605.760      141.316  2024.6
0.0495        -4464.411    -4606.031      141.620  2028.9
0.0500        -4464.379    -4606.253      141.874  2032.6
0.0505        -4464.347    -4606.430      142.083  2035.6
0.0510        -4464.313    -4606.566      142.253  2038.0
0.0515        -4464.281    -4606.673      142.392  2040.0
0.0520        -4464.247    -4606.757      142.510  2041.7
0.0525        -4464.215    -4606.833      142.618  2043.2
0.0530        -4464.182    -4606.907      142.725  2044.8
0.0535        -4464.149    -4606.985      142.836  2046.4
0.0540        -4464.117    -4607.072      142.955  2048.1
0.0545        -4464.085    -4607.165      143.080  2049.9
0.0550        -4464.054    -4607.264      143.210  2051.7
0.0555        -4464.022    -4607.362      143.340  2053.6
0.0560        -4463.990    -4607.455      143.465  2055.4
0.0565        -4463.958    -4607.538      143.580  2057.0
0.0570        -4463.927    -4607.608      143.681  2058.5
0.0575        -4463.897    -4607.661      143.764  2059.6
0.0580        -4463.864    -4607.692      143.828  2060.6
0.0585        -4463.834    -4607.705      143.871  2061.2
0.0590        -4463.803    -4607.694      143.890  2061.5
0.0595        -4463.775    -4607.661      143.886  2061.4
0.0600        -4463.742    -4607.601      143.858  2061.0
0.0605        -4463.713    -4607.518      143.805  2060.2
0.0610        -4463.681    -4607.410      143.729  2059.1
0.0615        -4463.650    -4607.281      143.631  2057.7
0.0620        -4463.620    -4607.135      143.515  2056.1
0.0625        -4463.588    -4606.975      143.387  2054.2
0.0630        -4463.559    -4606.810      143.251  2052.3
0.0635        -4463.530    -4606.645      143.115  2050.4
0.0640        -4463.500    -4606.485      142.985  2048.5
0.0645        -4463.472    -4606.337      142.865  2046.8
0.0650        -4463.444    -4606.202      142.759  2045.2
0.0655        -4463.416    -4606.083      142.667  2043.9
0.0660        -4463.387    -4605.976      142.589  2042.8
0.0665        -4463.357    -4605.879      142.523  2041.9
0.0670        -4463.327    -4605.790      142.462  2041.0
0.0675        -4463.299    -4605.702      142.403  2040.1
0.0680        -4463.271    -4605.609      142.338  2039.2
0.0685        -4463.243    -4605.503      142.259  2038.1
0.0690        -4463.216    -4605.377      142.161  2036.7
0.0695        -4463.189    -4605.225      142.036  2034.9
0.0700        -4463.162    -4605.041      141.879  2032.6
0.0705        -4463.133    -4604.818      141.685  2029.9
0.0710        -4463.106    -4604.558      141.452  2026.5
0.0715        -4463.078    -4604.258      141.180  2022.6
0.0720        -4463.049    -4603.921      140.872  2018.2
0.0725        -4463.021    -4603.555      140.534  2013.4
0.0730        -4462.993    -4603.167      140.175  2008.2
0.0735        -4462.963    -4602.769      139.805  2002.9
0.0740        -4462.934    -4602.372      139.438  1997.7
0.0745        -4462.906    -4601.993      139.086  1992.6
0.0750        -4462.878    -4601.641      138.763  1988.0
0.0755        -4462.850    -4601.328      138.479  1983.9
0.0760        -4462.820    -4601.061      138.240  1980.5
0.0765        -4462.793    -4600.845      138.051  1977.8
0.0770        -4462.766    -4600.676      137.910  1975.8
0.0775        -4462.738    -4600.548      137.810  1974.3
0.0780        -4462.711    -4600.454      137.743  1973.4
0.0785        -4462.683    -4600.379      137.696  1972.7
0.0790        -4462.656    -4600.312      137.656  1972.1
0.0795        -4462.629    -4600.242      137.613  1971.5
0.0800        -4462.601    -4600.159      137.558  1970.7
0.0805        -4462.571    -4600.058      137.487  1969.7
0.0810        -4462.541    -4599.944      137.403  1968.5
0.0815        -4462.511    -4599.825      137.314  1967.2
0.0820        -4462.480    -4599.715      137.235  1966.1
0.0825        -4462.448    -4599.633      137.185  1965.4
0.0830        -4462.417    -4599.603      137.186  1965.4
0.0835        -4462.386    -4599.644      137.258  1966.4
0.0840        -4462.354    -4599.769      137.416  1968.7
0.0845        -4462.323    -4599.987      137.664  1972.2
0.0850        -4462.294    -4600.290      137.997  1977.0
0.0855        -4462.264    -4600.664      138.399  1982.8
0.0860        -4462.233    -4601.082      138.848  1989.2
0.0865        -4462.203    -4601.520      139.317  1995.9
0.0870        -4462.171    -4601.949      139.777  2002.5
0.0875        -4462.140    -4602.347      140.206  2008.7
0.0880        -4462.110    -4602.694      140.584  2014.1
0.0885        -4462.078    -4602.975      140.897  2018.6
0.0890        -4462.046    -4603.183      141.137  2022.0
0.0895        -4462.012    -4603.313      141.302  2024.4
0.0900        -4461.978    -4603.369      141.391  2025.7
0.0905        -4461.945    -4603.354      141.409  2025.9
0.0910        -4461.913    -4603.275      141.362  2025.2
0.0915        -4461.880    -4603.135      141.255  2023.7
0.0920        -4461.846    -4602.941      141.095  2021.4
0.0925        -4461.814    -4602.703      140.889  2018.5
0.0930        -4461.782    -4602.426      140.645  2015.0
0.0935        -4461.749    -4602.121      140.371  2011.0
0.0940        -4461.716    -4601.797      140.081  2006.9
0.0945        -4461.682    -4601.469      139.787  2002.7
0.0950        -4461.648    -4601.153      139.505  1998.6
0.0955        -4461.615    -4600.867      139.252  1995.0
0.0960        -4461.582    -4600.626      139.044  1992.0
0.0965        -4461.548    -4600.442      138.894  1989.9
0.0970        -4461.514    -4600.326      138.811  1988.7
0.0975        -4461.481    -4600.278      138.797  1988.5
0.0980        -4461.449    -4600.296      138.847  1989.2
0.0985        -4461.417    -4600.367      138.949  1990.7
0.0990        -4461.385    -4600.472      139.087  1992.6
0.0995        -4461.352    -4600.593      139.240  1994.8
0.1000        -4461.320    -4600.710      139.390  1997.0
0.1005        -4461.286    -4600.807      139.520  1998.8
0.1010        -4461.252    -4600.870      139.618  2000.3
0.1015        -4461.217    -4600.896      139.679  2001.1
0.1020        -4461.182    -4600.886      139.704  2001.5
0.1025        -4461.147    -4600.847      139.700  2001.4
0.1030        -4461.112    -4600.790      139.678  2001.1
0.1035        -4461.077    -4600.729      139.653  2000.7
0.1040        -4461.041    -4600.679      139.638  2000.5
0.1045        -4461.006    -4600.654      139.648  2000.7
0.1050        -4460.971    -4600.661      139.690  2001.3
0.1055        -4460.935    -4600.706      139.770  2002.4
0.1060        -4460.901    -4600.788      139.887  2004.1
0.1065        -4460.865    -4600.901      140.036  2006.2
0.1070        -4460.831    -4601.040      140.209  2008.7
0.1075        -4460.796    -4601.191      140.395  2011.4
0.1080        -4460.761    -4601.346      140.584  2014.1
0.1085        -4460.727    -4601.494      140.767  2016.7
0.1090        -4460.692    -4601.627      140.936  2019.1
0.1095        -4460.656    -4601.740      141.085  2021.3
0.1100        -4460.619    -4601.829      141.211  2023.1
0.1105        -4460.582    -4601.895      141.313  2024.5
0.1110        -4460.548    -4601.938      141.390  2025.6
0.1115        -4460.511    -4601.956      141.445  2026.4
0.1120        -4460.475    -4601.951      141.477  2026.9
0.1125        -4460.437    -4601.926      141.489  2027.0
0.1130        -4460.400    -4601.882      141.482  2027.0
0.1135        -4460.361    -4601.820      141.459  2026.6
0.1140        -4460.325    -4601.747      141.422  2026.1
0.1145        -4460.288    -4601.662      141.373  2025.4
0.1150        -4460.250    -4601.565      141.315  2024.6
0.1155        -4460.214    -4601.460      141.246  2023.6
0.1160        -4460.177    -4601.346      141.169  2022.5
0.1165        -4460.141    -4601.222      141.081  2021.2
0.1170        -4460.104    -4601.085      140.980  2019.8
0.1175        -4460.068    -4600.933      140.865  2018.1
0.1180        -4460.031    -4600.766      140.735  2016.2
0.1185        -4459.993    -4600.581      140.588  2014.1
0.1190        -4459.957    -4600.381      140.424  2011.8
0.1195        -4459.920    -4600.166      140.246  2009.2
0.1200        -4459.882    -4599.938      140.055  2006.5
0.1205        -4459.845    -4599.703      139.858  2003.7
0.1210        -4459.808    -4599.465      139.657  2000.8
0.1215        -4459.769    -4599.229      139.460  1998.0
0.1220        -4459.731    -4599.003      139.272  1995.3
0.1225        -4459.693    -4598.791      139.098  1992.8
0.1230        -4459.654    -4598.595      138.942  1990.6
0.1235        -4459.617    -4598.421      138.804  1988.6
0.1240        -4459.578    -4598.261      138.683  1986.9
0.1245        -4459.540    -4598.115      138.575  1985.3
0.1250        -4459.503    -4597.977      138.474  1983.9
0.1255        -4459.465    -4597.837      138.372  1982.4
0.1260        -4459.427    -4597.690      138.263  1980.8
0.1265        -4459.388    -4597.529      138.142  1979.1
0.1270        -4459.348    -4597.353      138.005  1977.1
0.1275        -4459.308    -4597.161      137.853  1975.0
0.1280        -4459.267    -4596.958      137.691  1972.6
0.1285        -4459.226    -4596.753      137.527  1970.3
0.1290        -4459.184    -4596.554      137.370  1968.0
0.1295        -4459.141    -4596.375      137.234  1966.1
0.1300        -4459.099    -4596.230      137.132  1964.6
0.1305        -4459.058    -4596.131      137.074  1963.8
0.1310        -4459.016    -4596.086      137.070  1963.7
0.1315        -4458.974    -4596.101      137.127  1964.6
0.1320        -4458.932    -4596.178      137.246  1966.3
0.1325        -4458.889    -4596.314      137.425  1968.8
0.1330        -4458.848    -4596.508      137.660  1972.2
0.1335        -4458.806    -4596.749      137.943  1976.2
0.1340        -4458.764    -4597.028      138.264  1980.9
0.1345        -4458.720    -4597.333      138.613  1985.9
0.1350        -4458.678    -4597.657      138.979  1991.1
0.1355        -4458.634    -4597.982      139.348  1996.4
0.1360        -4458.591    -4598.299      139.708  2001.5
0.1365        -4458.545    -4598.592      140.046  2006.4
0.1370        -4458.502    -4598.853      140.351  2010.7
0.1375        -4458.457    -4599.070      140.612  2014.5
0.1380        -4458.413    -4599.234      140.822  2017.5
0.1385        -4458.366    -4599.341      140.975  2019.7
0.1390        -4458.322    -4599.392      141.071  2021.1
0.1395        -4458.275    -4599.386      141.111  2021.6
0.1400        -4458.229    -4599.329      141.100  2021.5
0.1405        -4458.181    -4599.228      141.047  2020.7
0.1410        -4458.134    -4599.096      140.961  2019.5
0.1415        -4458.089    -4598.941      140.852  2017.9
0.1420        -4458.042    -4598.773      140.731  2016.2
0.1425        -4457.995    -4598.602      140.607  2014.4
0.1430        -4457.947    -4598.436      140.489  2012.7
0.1435        -4457.901    -4598.286      140.385  2011.2
0.1440        -4457.852    -4598.156      140.304  2010.1
0.1445        -4457.804    -4598.058      140.254  2009.4
0.1450        -4457.758    -4598.002      140.244  2009.2
0.1455        -4457.710    -4597.993      140.283  2009.8
0.1460        -4457.662    -4598.044      140.381  2011.2
0.1465        -4457.614    -4598.160      140.546  2013.5
0.1470        -4457.565    -4598.349      140.784  2017.0
0.1475        -4457.517    -4598.616      141.098  2021.5
0.1480        -4457.469    -4598.957      141.488  2027.0
0.1485        -4457.420    -4599.369      141.949  2033.6
0.1490        -4457.373    -4599.845      142.473  2041.1
0.1495        -4457.324    -4600.372      143.047  2049.4
0.1500        -4457.276    -4600.934      143.658  2058.1
0.1505        -4457.227    -4601.516      144.289  2067.2
0.1510        -4457.177    -4602.100      144.922  2076.2
0.1515        -4457.128    -4602.668      145.540  2085.1
0.1520        -4457.078    -4603.205      146.127  2093.5
0.1525        -4457.028    -4603.695      146.667  2101.2
0.1530        -4456.978    -4604.125      147.147  2108.1
0.1535        -4456.930    -4604.485      147.555  2114.0
0.1540        -4456.880    -4604.762      147.883  2118.6
0.1545        -4456.832    -4604.954      148.122  2122.1
0.1550        -4456.783    -4605.051      148.269  2124.2
0.1555        -4456.732    -4605.053      148.321  2124.9
0.1560        -4456.682    -4604.962      148.281  2124.4
0.1565        -4456.633    -4604.783      148.150  2122.5
0.1570        -4456.584    -4604.520      147.937  2119.4
0.1575        -4456.536    -4604.184      147.648  2115.3
0.1580        -4456.486    -4603.783      147.297  2110.3
0.1585        -4456.436    -4603.332      146.895  2104.5
0.1590        -4456.387    -4602.846      146.459  2098.3
0.1595        -4456.336    -4602.341      146.005  2091.8
0.1600        -4456.289    -4601.838      145.550  2085.2
0.1605        -4456.241    -4601.351      145.110  2078.9
0.1610        -4456.193    -4600.893      144.700  2073.1
0.1615        -4456.147    -4600.479      144.332  2067.8
0.1620        -4456.099    -4600.115      144.017  2063.3
0.1625        -4456.053    -4599.811      143.758  2059.6
0.1630        -4456.007    -4599.565      143.558  2056.7
0.1635        -4455.961    -4599.377      143.415  2054.7
0.1640        -4455.916    -4599.241      143.325  2053.4
0.1645        -4455.870    -4599.150      143.281  2052.7
0.1650        -4455.825    -4599.099      143.273  2052.6
0.1655        -4455.781    -4599.077      143.295  2052.9
0.1660        -4455.736    -4599.075      143.339  2053.6
0.1665        -4455.691    -4599.089      143.398  2054.4
0.1670        -4455.646    -4599.113      143.467  2055.4
0.1675        -4455.600    -4599.143      143.543  2056.5
0.1680        -4455.553    -4599.178      143.625  2057.7
0.1685        -4455.508    -4599.222      143.714  2058.9
0.1690        -4455.462    -4599.272      143.809  2060.3
0.1695        -4455.417    -4599.331      143.914  2061.8
0.1700        -4455.372    -4599.400      144.028  2063.4
0.1705        -4455.327    -4599.479      144.152  2065.2
0.1710        -4455.282    -4599.565      144.283  2067.1
0.1715        -4455.235    -4599.652      144.416  2069.0
0.1720        -4455.190    -4599.734      144.545  2070.8
0.1725        -4455.144    -4599.801      144.657  2072.4
0.1730        -4455.099    -4599.840      144.741  2073.6
0.1735        -4455.053    -4599.836      144.783  2074.2
0.1740        -4455.008    -4599.776      144.769  2074.0
0.1745        -4454.964    -4599.650      144.686  2072.9
0.1750        -4454.920    -4599.445      144.525  2070.6
0.1755        -4454.874    -4599.155      144.281  2067.1
0.1760        -4454.829    -4598.782      143.953  2062.3
0.1765        -4454.784    -4598.330      143.545  2056.5
0.1770        -4454.738    -4597.806      143.069  2049.7
0.1775        -4454.691    -4597.229      142.538  2042.1
0.1780        -4454.646    -4596.620      141.973  2034.0
0.1785        -4454.600    -4595.995      141.396  2025.7
0.1790        -4454.555    -4595.383      140.828  2017.6
0.1795        -4454.510    -4594.806      140.296  2010.0
0.1800        -4454.464    -4594.285      139.821  2003.2
0.1805        -4454.417    -4593.841      139.424  1997.5
0.1810        -4454.372    -4593.495      139.122  1993.1
0.1815        -4454.327    -4593.257      138.930  1990.4
0.1820        -4454.282    -4593.137      138.855  1989.3
0.1825        -4454.236    -4593.140      138.904  1990.0
0.1830        -4454.191    -4593.267      139.076  1992.5
0.1835        -4454.145    -4593.515      139.371  1996.7
0.1840        -4454.100    -4593.881      139.781  2002.6
0.1845        -4454.052    -4594.351      140.299  2010.0
0.1850        -4454.005    -4594.919      140.914  2018.8
0.1855        -4453.958    -4595.569      141.611  2028.8
0.1860        -4453.911    -4596.286      142.375  2039.7
0.1865        -4453.867    -4597.053      143.186  2051.4
0.1870        -4453.819    -4597.842      144.022  2063.3
0.1875        -4453.771    -4598.632      144.861  2075.4
0.1880        -4453.723    -4599.401      145.677  2087.1
0.1885        -4453.676    -4600.121      146.445  2098.1
0.1890        -4453.629    -4600.769      147.140  2108.0
0.1895        -4453.581    -4601.320      147.738  2116.6
0.1900        -4453.534    -4601.753      148.219  2123.5
0.1905        -4453.486    -4602.050      148.564  2128.4
0.1910        -4453.437    -4602.197      148.760  2131.2
0.1915        -4453.389    -4602.185      148.796  2131.7
0.1920        -4453.340    -4602.010      148.670  2129.9
0.1925        -4453.292    -4601.671      148.379  2125.8
0.1930        -4453.243    -4601.174      147.931  2119.3
0.1935        -4453.196    -4600.531      147.335  2110.8
0.1940        -4453.146    -4599.750      146.604  2100.3
0.1945        -4453.097    -4598.854      145.757  2088.2
0.1950        -4453.049    -4597.865      144.816  2074.7
0.1955        -4453.001    -4596.807      143.806  2060.2
0.1960        -4452.953    -4595.706      142.752  2045.2
0.1965        -4452.905    -4594.590      141.684  2029.8
0.1970        -4452.859    -4593.488      140.629  2014.7
0.1975        -4452.812    -4592.428      139.616  2000.2
0.1980        -4452.767    -4591.438      138.672  1986.7
0.1985        -4452.722    -4590.542      137.820  1974.5
0.1990        -4452.677    -4589.761      137.084  1963.9
0.1995        -4452.632    -4589.112      136.479  1955.3
0.2000        -4452.585    -4588.605      136.020  1948.7
0.2005        -4452.539    -4588.253      135.714  1944.3
0.2010        -4452.493    -4588.054      135.561  1942.1
0.2015        -4452.448    -4588.005      135.558  1942.1
0.2020        -4452.403    -4588.096      135.692  1944.0
0.2025        -4452.357    -4588.306      135.949  1947.7
0.2030        -4452.311    -4588.621      136.309  1952.8
0.2035        -4452.266    -4589.016      136.750  1959.2
0.2040        -4452.218    -4589.469      137.251  1966.3
0.2045        -4452.169    -4589.961      137.791  1974.1
0.2050        -4452.121    -4590.473      138.352  1982.1
0.2055        -4452.072    -4590.990      138.918  1990.2
0.2060        -4452.022    -4591.499      139.477  1998.2
0.2065        -4451.971    -4591.990      140.019  2006.0
0.2070        -4451.921    -4592.457      140.537  2013.4
0.2075        -4451.867    -4592.891      141.023  2020.4
0.2080        -4451.815    -4593.288      141.474  2026.8
0.2085        -4451.763    -4593.644      141.881  2032.7
0.2090        -4451.710    -4593.951      142.242  2037.8
0.2095        -4451.655    -4594.206      142.550  2042.3
0.2100        -4451.602    -4594.405      142.804  2045.9
0.2105        -4451.549    -4594.549      143.000  2048.7
0.2110        -4451.495    -4594.637      143.142  2050.7
0.2115        -4451.440    -4594.671      143.231  2052.0
0.2120        -4451.386    -4594.660      143.274  2052.6
0.2125        -4451.331    -4594.608      143.277  2052.7
0.2130        -4451.275    -4594.526      143.251  2052.3
0.2135        -4451.219    -4594.422      143.203  2051.6
0.2140        -4451.164    -4594.306      143.142  2050.7
0.2145        -4451.110    -4594.184      143.074  2049.8
0.2150        -4451.054    -4594.058      143.003  2048.7
0.2155        -4451.000    -4593.931      142.931  2047.7
0.2160        -4450.946    -4593.803      142.858  2046.7
0.2165        -4450.891    -4593.670      142.779  2045.5
0.2170        -4450.836    -4593.530      142.694  2044.3
0.2175        -4450.780    -4593.378      142.598  2042.9
0.2180        -4450.725    -4593.216      142.491  2041.4
0.2185        -4450.671    -4593.044      142.373  2039.7
0.2190        -4450.616    -4592.862      142.246  2037.9
0.2195        -4450.559    -4592.677      142.118  2036.1
0.2200        -4450.505    -4592.498      141.994  2034.3
0.2205        -4450.450    -4592.334      141.885  2032.7
0.2210        -4450.394    -4592.196      141.802  2031.5
0.2215        -4450.337    -4592.094      141.757  2030.9
0.2220        -4450.281    -4592.042      141.762  2031.0
0.2225        -4450.224    -4592.051      141.827  2031.9
0.2230        -4450.167    -4592.128      141.961  2033.8
0.2235        -4450.111    -4592.280      142.169  2036.8
0.2240        -4450.055    -4592.506      142.451  2040.8
0.2245        -4449.999    -4592.801      142.802  2045.9
0.2250        -4449.941    -4593.155      143.214  2051.8
0.2255        -4449.884    -4593.553      143.670  2058.3
0.2260        -4449.827    -4593.978      144.151  2065.2
0.2265        -4449.772    -4594.408      144.636  2072.1
0.2270        -4449.715    -4594.816      145.101  2078.8
0.2275        -4449.659    -4595.179      145.521  2084.8
0.2280        -4449.601    -4595.475      145.874  2089.9
0.2285        -4449.543    -4595.683      146.139  2093.7
0.2290        -4449.486    -4595.788      146.302  2096.0
0.2295        -4449.429    -4595.780      146.351  2096.7
0.2300        -4449.370    -4595.652      146.282  2095.7
0.2305        -4449.311    -4595.406      146.096  2093.1
0.2310        -4449.251    -4595.052      145.800  2088.8
0.2315        -4449.193    -4594.602      145.409  2083.2
0.2320        -4449.135    -4594.077      144.942  2076.5
0.2325        -4449.076    -4593.496      144.421  2069.1
0.2330        -4449.018    -4592.890      143.873  2061.2
0.2335        -4448.958    -4592.283      143.325  2053.4
0.2340        -4448.899    -4591.703      142.804  2045.9
0.2345        -4448.841    -4591.177      142.337  2039.2
0.2350        -4448.783    -4590.729      141.946  2033.6
0.2355        -4448.725    -4590.378      141.653  2029.4
0.2360        -4448.669    -4590.142      141.473  2026.8
0.2365        -4448.612    -4590.031      141.419  2026.0
0.2370        -4448.555    -4590.052      141.497  2027.2
0.2375        -4448.498    -4590.205      141.707  2030.2
0.2380        -4448.443    -4590.486      142.043  2035.0
0.2385        -4448.387    -4590.876      142.489  2041.4
0.2390        -4448.331    -4591.355      143.025  2049.1
0.2395        -4448.274    -4591.894      143.619  2057.6
0.2400        -4448.218    -4592.458      144.240  2066.5
0.2405        -4448.161    -4593.012      144.851  2075.2
0.2410        -4448.105    -4593.519      145.414  2083.3
0.2415        -4448.049    -4593.946      145.897  2090.2
0.2420        -4447.991    -4594.261      146.270  2095.5
0.2425        -4447.933    -4594.444      146.512  2099.0
0.2430        -4447.875    -4594.483      146.609  2100.4
0.2435        -4447.815    -4594.371      146.556  2099.6
0.2440        -4447.756    -4594.113      146.358  2096.8
0.2445        -4447.696    -4593.723      146.027  2092.1
0.2450        -4447.635    -4593.220      145.584  2085.7
0.2455        -4447.576    -4592.632      145.057  2078.2
0.2460        -4447.516    -4591.989      144.473  2069.8
0.2465        -4447.458    -4591.321      143.863  2061.1
0.2470        -4447.399    -4590.656      143.257  2052.4
0.2475        -4447.340    -4590.019      142.679  2044.1
0.2480        -4447.284    -4589.433      142.148  2036.5
0.2485        -4447.228    -4588.907      141.679  2029.8
0.2490        -4447.170    -4588.449      141.280  2024.1
0.2495        -4447.113    -4588.066      140.954  2019.4
0.2500        -4447.056    -4587.756      140.701  2015.8
0.2505        -4446.999    -4587.516      140.516  2013.1
0.2510        -4446.944    -4587.337      140.393  2011.4
0.2515        -4446.886    -4587.209      140.323  2010.4
0.2520        -4446.828    -4587.124      140.296  2010.0
0.2525        -4446.772    -4587.073      140.301  2010.0
0.2530        -4446.716    -4587.045      140.329  2010.4
0.2535        -4446.659    -4587.030      140.371  2011.0
0.2540        -4446.601    -4587.021      140.420  2011.7
0.2545        -4446.543    -4587.014      140.471  2012.5
0.2550        -4446.485    -4587.005      140.520  2013.2
0.2555        -4446.426    -4586.993      140.567  2013.8
0.2560        -4446.369    -4586.980      140.612  2014.5
0.2565        -4446.310    -4586.965      140.655  2015.1
0.2570        -4446.251    -4586.949      140.698  2015.7
0.2575        -4446.190    -4586.933      140.743  2016.4
0.2580        -4446.130    -4586.922      140.792  2017.1
0.2585        -4446.071    -4586.916      140.845  2017.8
0.2590        -4446.012    -4586.916      140.904  2018.7
0.2595        -4445.952    -4586.921      140.969  2019.6
0.2600        -4445.891    -4586.933      141.042  2020.6
0.2605        -4445.831    -4586.954      141.123  2021.8
0.2610        -4445.769    -4586.984      141.215  2023.1
0.2615        -4445.706    -4587.026      141.320  2024.6
0.2620        -4445.645    -4587.085      141.439  2026.3
0.2625        -4445.585    -4587.159      141.575  2028.3
0.2630        -4445.523    -4587.249      141.726  2030.4
0.2635        -4445.462    -4587.353      141.892  2032.8
0.2640        -4445.401    -4587.472      142.071  2035.4
0.2645        -4445.339    -4587.601      142.262  2038.1
0.2650        -4445.276    -4587.738      142.462  2041.0
0.2655        -4445.214    -4587.884      142.670  2044.0
0.2660        -4445.151    -4588.036      142.885  2047.0
0.2665        -4445.087    -4588.195      143.108  2050.2
