Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
25.4600          1.1798       1.0912       0.0886   342.8
25.4610          1.1942       1.1179       0.0764   295.3
25.4620          1.1844       1.0886       0.0958   370.6
25.4630          1.2007       1.1384       0.0623   241.0
25.4640          1.1750       1.0702       0.1048   405.3
25.4650          1.2122       1.1471       0.0651   252.0
25.4660          1.1737       1.0699       0.1038   401.4
25.4670          1.1990       1.1352       0.0638   246.9
25.4680          1.1854       1.0934       0.0920   355.8
25.4690          1.1891       1.1101       0.0790   305.8
25.4700          1.1825       1.0981       0.0844   326.6
25.4710          1.1874       1.1015       0.0859   332.1
25.4720          1.1961       1.1288       0.0673   260.2
25.4730          1.1724       1.0717       0.1006   389.2
25.4740          1.2092       1.1434       0.0658   254.5
25.4750          1.1766       1.0728       0.1038   401.6
25.4760          1.2012       1.1413       0.0598   231.4
25.4770          1.1809       1.0815       0.0993   384.3
25.4780          1.1999       1.1291       0.0708   273.8
25.4790          1.1744       1.0817       0.0927   358.6
25.4800          1.1907       1.1152       0.0756   292.3
25.4810          1.1909       1.1159       0.0750   290.1
25.4820          1.1739       1.0809       0.0930   359.7
25.4830          1.2000       1.1299       0.0702   271.4
25.4840          1.1801       1.0809       0.0992   383.9
25.4850          1.2005       1.1412       0.0593   229.5
25.4860          1.1760       1.0730       0.1030   398.4
25.4870          1.2078       1.1425       0.0653   252.6
25.4880          1.1713       1.0720       0.0993   384.2
25.4890          1.1945       1.1277       0.0668   258.4
25.4900          1.1862       1.1020       0.0842   325.8
25.4910          1.1805       1.0969       0.0837   323.6
25.4920          1.1880       1.1108       0.0772   298.8
25.4930          1.1833       1.0924       0.0909   351.7
25.4940          1.1971       1.1349       0.0622   240.6
25.4950          1.1718       1.0699       0.1020   394.4
25.4960          1.2096       1.1461       0.0634   245.4
25.4970          1.1725       1.0701       0.1024   396.1
25.4980          1.1977       1.1370       0.0608   235.0
25.4990          1.1818       1.0888       0.0930   359.7
25.5000          1.1906       1.1162       0.0745   288.0
25.5010          1.1773       1.0918       0.0856   330.9
25.5020          1.1863       1.1056       0.0807   312.3
25.5030          1.1921       1.1240       0.0682   263.6
25.5040          1.1704       1.0739       0.0965   373.3
25.5050          1.2043       1.1389       0.0654   252.8
25.5060          1.1757       1.0749       0.1009   390.2
25.5070          1.1990       1.1411       0.0579   224.0
25.5080          1.1772       1.0780       0.0992   383.6
25.5090          1.2007       1.1337       0.0670   259.1
25.5100          1.1709       1.0775       0.0934   361.1
25.5110          1.1898       1.1190       0.0708   273.8
25.5120          1.1871       1.1106       0.0764   295.6
25.5130          1.1737       1.0856       0.0881   340.6
25.5140          1.1938       1.1231       0.0707   273.3
25.5150          1.1792       1.0843       0.0948   366.8
25.5160          1.1973       1.1388       0.0585   226.3
25.5170          1.1724       1.0712       0.1012   391.3
25.5180          1.2067       1.1441       0.0626   242.2
25.5190          1.1694       1.0706       0.0988   382.4
25.5200          1.1935       1.1306       0.0629   243.1
25.5210          1.1825       1.0969       0.0856   331.2
25.5220          1.1817       1.1032       0.0786   303.9
25.5230          1.1819       1.1036       0.0783   302.9
25.5240          1.1822       1.0965       0.0857   331.3
25.5250          1.1932       1.1307       0.0625   241.7
25.5260          1.1689       1.0705       0.0985   380.9
25.5270          1.2060       1.1439       0.0621   240.2
25.5280          1.1715       1.0711       0.1004   388.4
25.5290          1.1962       1.1382       0.0579   224.1
25.5300          1.1781       1.0844       0.0937   362.4
25.5310          1.1922       1.1223       0.0699   270.4
25.5320          1.1725       1.0858       0.0867   335.2
25.5330          1.1853       1.1099       0.0755   291.9
25.5340          1.1881       1.1187       0.0694   268.3
25.5350          1.1691       1.0772       0.0919   355.4
25.5360          1.1986       1.1332       0.0654   252.9
25.5370          1.1749       1.0776       0.0973   376.3
25.5380          1.1964       1.1400       0.0564   218.0
25.5390          1.1734       1.0749       0.0985   381.0
25.5400          1.2011       1.1376       0.0635   245.6
25.5410          1.1679       1.0740       0.0938   362.9
25.5420          1.1889       1.1228       0.0662   255.9
25.5430          1.1832       1.1051       0.0781   302.1
25.5440          1.1741       1.0912       0.0829   320.7
25.5450          1.1872       1.1156       0.0716   276.9
25.5460          1.1781       1.0882       0.0900   347.9
25.5470          1.1937       1.1356       0.0582   224.9
25.5480          1.1689       1.0701       0.0987   381.9
25.5490          1.2048       1.1444       0.0604   233.8
25.5500          1.1679       1.0699       0.0979   378.8
25.5510          1.1924       1.1331       0.0592   229.1
25.5520          1.1788       1.0918       0.0870   336.4
25.5530          1.1833       1.1098       0.0735   284.2
25.5540          1.1759       1.0964       0.0795   307.7
25.5550          1.1811       1.1010       0.0802   310.0
25.5560          1.1891       1.1259       0.0632   244.3
25.5570          1.1665       1.0721       0.0944   365.2
25.5580          1.2015       1.1402       0.0613   236.9
25.5590          1.1706       1.0729       0.0977   378.0
25.5600          1.1943       1.1388       0.0555   214.6
25.5610          1.1742       1.0803       0.0939   363.4
25.5620          1.1936       1.1281       0.0655   253.2
25.5630          1.1682       1.0806       0.0876   338.9
25.5640          1.1844       1.1143       0.0701   271.2
25.5650          1.1840       1.1131       0.0708   274.0
25.5660          1.1684       1.0817       0.0867   335.4
25.5670          1.1922       1.1265       0.0657   254.2
25.5680          1.1740       1.0811       0.0929   359.5
25.5690          1.1934       1.1382       0.0552   213.5
25.5700          1.1695       1.0723       0.0971   375.7
25.5710          1.2008       1.1405       0.0603   233.2
25.5720          1.1654       1.0716       0.0938   363.0
25.5730          1.1881       1.1264       0.0617   238.6
25.5740          1.1793       1.0995       0.0798   308.8
25.5750          1.1752       1.0977       0.0775   299.7
25.5760          1.1805       1.1077       0.0728   281.7
25.5770          1.1771       1.0925       0.0846   327.1
25.5780          1.1898       1.1315       0.0583   225.5
25.5790          1.1656       1.0700       0.0956   369.8
25.5800          1.2018       1.1430       0.0588   227.4
25.5810          1.1667       1.0702       0.0964   373.1
25.5820          1.1910       1.1350       0.0560   216.6
25.5830          1.1749       1.0867       0.0882   341.1
25.5840          1.1851       1.1166       0.0685   265.0
25.5850          1.1703       1.0894       0.0810   313.2
25.5860          1.1801       1.1056       0.0745   288.3
25.5870          1.1848       1.1205       0.0644   249.0
25.5880          1.1647       1.0748       0.0898   347.4
25.5890          1.1960       1.1350       0.0610   236.1
25.5900          1.1698       1.0754       0.0944   365.2
25.5910          1.1919       1.1383       0.0536   207.2
25.5920          1.1702       1.0765       0.0937   362.5
25.5930          1.1945       1.1331       0.0614   237.6
25.5940          1.1645       1.0761       0.0884   342.0
25.5950          1.1836       1.1186       0.0650   251.2
25.5960          1.1799       1.1072       0.0726   280.9
25.5970          1.1685       1.0872       0.0813   314.4
25.5980          1.1854       1.1188       0.0666   257.5
25.5990          1.1731       1.0851       0.0880   340.4
25.6000          1.1899       1.1353       0.0545   211.0
25.6010          1.1656       1.0706       0.0950   367.4
25.6020          1.1995       1.1419       0.0576   222.8
25.6030          1.1635       1.0702       0.0933   360.9
25.6040          1.1871       1.1296       0.0575   222.5
25.6050          1.1753       1.0938       0.0815   315.2
25.6060          1.1768       1.1048       0.0719   278.2
25.6070          1.1739       1.0997       0.0742   287.1
25.6080          1.1761       1.0973       0.0788   304.7
25.6090          1.1856       1.1267       0.0589   227.7
25.6100          1.1627       1.0710       0.0917   354.5
25.6110          1.1977       1.1401       0.0576   222.9
25.6120          1.1658       1.0716       0.0941   364.1
25.6130          1.1893       1.1362       0.0532   205.6
25.6140          1.1709       1.0819       0.0889   343.9
25.6150          1.1869       1.1232       0.0636   246.2
25.6160          1.1654       1.0830       0.0823   318.4
25.6170          1.1792       1.1104       0.0688   266.2
25.6180          1.1805       1.1145       0.0660   255.2
25.6190          1.1636       1.0790       0.0847   327.4
25.6200          1.1896       1.1282       0.0614   237.4
25.6210          1.1690       1.0787       0.0903   349.3
25.6220          1.1890       1.1368       0.0522   201.8
25.6230          1.1661       1.0733       0.0928   359.1
25.6240          1.1948       1.1369       0.0579   223.9
25.6250          1.1616       1.0727       0.0889   343.9
25.6260          1.1828       1.1227       0.0601   232.4
25.6270          1.1757       1.1011       0.0746   288.6
25.6280          1.1694       1.0937       0.0756   292.5
25.6290          1.1783       1.1104       0.0679   262.6
25.6300          1.1721       1.0896       0.0826   319.4
25.6310          1.1859       1.1314       0.0545   210.9
25.6320          1.1620       1.0699       0.0921   356.3
25.6330          1.1970       1.1415       0.0556   214.9
25.6340          1.1621       1.0700       0.0922   356.5
25.6350          1.1859       1.1321       0.0538   208.2
25.6360          1.1713       1.0883       0.0830   321.0
25.6370          1.1787       1.1122       0.0665   257.2
25.6380          1.1677       1.0919       0.0758   293.1
25.6390          1.1751       1.1023       0.0728   281.6
25.6400          1.1811       1.1212       0.0600   232.0
25.6410          1.1605       1.0735       0.0870   336.6
25.6420          1.1924       1.1353       0.0571   220.9
25.6430          1.1650       1.0740       0.0910   351.8
25.6440          1.1871       1.1363       0.0508   196.6
25.6450          1.1667       1.0777       0.0890   344.3
25.6460          1.1883       1.1292       0.0591   228.6
25.6470          1.1611       1.0777       0.0834   322.5
25.6480          1.1784       1.1153       0.0632   244.4
25.6490          1.1761       1.1083       0.0678   262.4
25.6500          1.1635       1.0845       0.0789   305.3
25.6510          1.1825       1.1204       0.0621   240.4
25.6520          1.1682       1.0829       0.0854   330.2
25.6530          1.1856       1.1343       0.0513   198.4
25.6540          1.1621       1.0711       0.0910   352.0
25.6550          1.1940       1.1392       0.0548   211.9
25.6560          1.1594       1.0706       0.0887   343.3
25.6570          1.1819       1.1264       0.0555   214.6
25.6580          1.1715       1.0949       0.0766   296.3
25.6590          1.1710       1.1012       0.0698   269.9
25.6600          1.1712       1.1017       0.0695   268.8
25.6610          1.1712       1.0946       0.0766   296.4
25.6620          1.1816       1.1265       0.0551   213.1
25.6630          1.1589       1.0705       0.0884   341.8
25.6640          1.1932       1.1390       0.0542   209.8
25.6650          1.1611       1.0709       0.0902   348.9
25.6660          1.1843       1.1336       0.0507   196.1
25.6670          1.1671       1.0829       0.0841   325.5
25.6680          1.1808       1.1195       0.0613   237.2
25.6690          1.1622       1.0847       0.0774   299.6
25.6700          1.1743       1.1075       0.0668   258.4
25.6710          1.1766       1.1149       0.0617   238.5
25.6720          1.1592       1.0774       0.0818   316.4
25.6730          1.1860       1.1286       0.0574   222.0
25.6740          1.1642       1.0772       0.0870   336.5
25.6750          1.1843       1.1351       0.0492   190.3
25.6760          1.1624       1.0740       0.0884   342.1
25.6770          1.1890       1.1338       0.0552   213.4
25.6780          1.1578       1.0736       0.0842   325.5
25.6790          1.1777       1.1198       0.0579   223.9
25.6800          1.1718       1.1018       0.0700   270.7
25.6810          1.1642       1.0912       0.0730   282.4
25.6820          1.1751       1.1116       0.0635   245.5
25.6830          1.1673       1.0876       0.0798   308.6
25.6840          1.1816       1.1305       0.0511   197.6
25.6850          1.1582       1.0700       0.0882   341.3
25.6860          1.1919       1.1395       0.0524   202.8
25.6870          1.1578       1.0699       0.0878   339.7
25.6880          1.1808       1.1294       0.0514   198.8
25.6890          1.1673       1.0890       0.0783   303.0
25.6900          1.1731       1.1092       0.0639   247.3
25.6910          1.1645       1.0933       0.0712   275.5
25.6920          1.1703       1.0999       0.0703   272.1
25.6930          1.1770       1.1208       0.0562   217.3
25.6940          1.1564       1.0727       0.0837   323.7
25.6950          1.1880       1.1345       0.0536   207.3
25.6960          1.1603       1.0732       0.0872   337.2
25.6970          1.1822       1.1341       0.0481   186.1
25.6980          1.1628       1.0782       0.0846   327.1
25.6990          1.1825       1.1261       0.0564   218.3
25.7000          1.1575       1.0787       0.0788   305.0
25.7010          1.1735       1.1127       0.0608   235.3
25.7020          1.1720       1.1083       0.0637   246.5
25.7030          1.1589       1.0829       0.0760   293.9
25.7040          1.1788       1.1205       0.0583   225.4
25.7050          1.1635       1.0814       0.0821   317.6
25.7060          1.1809       1.1327       0.0483   186.7
25.7070          1.1582       1.0713       0.0869   336.1
25.7080          1.1885       1.1366       0.0519   200.7
25.7090          1.1553       1.0709       0.0843   326.3
25.7100          1.1769       1.1239       0.0530   205.2
25.7110          1.1674       1.0952       0.0723   279.5
25.7120          1.1659       1.0989       0.0669   258.9
25.7130          1.1676       1.1024       0.0653   252.5
25.7140          1.1664       1.0927       0.0737   285.2
25.7150          1.1772       1.1255       0.0517   199.9
25.7160          1.1549       1.0703       0.0846   327.2
25.7170          1.1883       1.1373       0.0510   197.2
25.7180          1.1567       1.0706       0.0861   332.9
25.7190          1.1794       1.1313       0.0480   185.8
25.7200          1.1630       1.0832       0.0797   308.4
25.7210          1.1753       1.1169       0.0585   226.1
25.7220          1.1585       1.0855       0.0731   282.6
25.7230          1.1695       1.1054       0.0640   247.7
25.7240          1.1723       1.1144       0.0579   224.0
25.7250          1.1549       1.0766       0.0783   302.9
25.7260          1.1816       1.1279       0.0538   208.0
25.7270          1.1596       1.0764       0.0832   321.9
25.7280          1.1795       1.1332       0.0463   179.0
25.7290          1.1584       1.0742       0.0841   325.4
25.7300          1.1835       1.1313       0.0522   201.8
25.7310          1.1538       1.0741       0.0798   308.5
25.7320          1.1728       1.1176       0.0552   213.4
25.7330          1.1675       1.1015       0.0660   255.3
25.7340          1.1596       1.0899       0.0697   269.7
25.7350          1.1711       1.1115       0.0596   230.6
25.7360          1.1627       1.0863       0.0764   295.3
25.7370          1.1769       1.1290       0.0480   185.6
25.7380          1.1542       1.0700       0.0842   325.6
25.7390          1.1866       1.1373       0.0493   190.7
25.7400          1.1535       1.0700       0.0836   323.3
25.7410          1.1759       1.1272       0.0487   188.3
25.7420          1.1630       1.0888       0.0742   287.1
25.7430          1.1681       1.1073       0.0608   235.2
25.7440          1.1606       1.0934       0.0672   260.0
25.7450          1.1656       1.0984       0.0672   259.9
25.7460          1.1725       1.1196       0.0529   204.5
25.7470          1.1523       1.0725       0.0799   308.9
25.7480          1.1831       1.1328       0.0503   194.6
25.7490          1.1559       1.0727       0.0832   321.7
25.7500          1.1773       1.1320       0.0453   175.3
25.7510          1.1585       1.0781       0.0804   311.0
25.7520          1.1773       1.1239       0.0534   206.5
25.7530          1.1536       1.0788       0.0747   289.0
25.7540          1.1688       1.1109       0.0579   223.8
25.7550          1.1676       1.1074       0.0602   232.7
25.7560          1.1546       1.0823       0.0724   279.9
25.7570          1.1742       1.1194       0.0548   211.8
25.7580          1.1590       1.0807       0.0783   302.8
25.7590          1.1761       1.1308       0.0453   175.3
25.7600          1.1540       1.0713       0.0827   319.9
25.7610          1.1832       1.1345       0.0488   188.6
25.7620          1.1512       1.0710       0.0801   310.0
25.7630          1.1721       1.1220       0.0501   193.9
25.7640          1.1629       1.0945       0.0684   264.8
25.7650          1.1614       1.0979       0.0634   245.4
25.7660          1.1634       1.1018       0.0616   238.2
25.7670          1.1619       1.0918       0.0701   271.2
25.7680          1.1725       1.1239       0.0486   188.0
25.7690          1.1508       1.0703       0.0805   311.2
25.7700          1.1830       1.1353       0.0478   184.8
25.7710          1.1524       1.0706       0.0818   316.6
25.7720          1.1745       1.1293       0.0451   174.5
25.7730          1.1585       1.0828       0.0757   292.9
25.7740          1.1705       1.1155       0.0551   213.0
25.7750          1.1544       1.0852       0.0692   267.7
25.7760          1.1649       1.1042       0.0606   234.5
25.7770          1.1676       1.1129       0.0547   211.6
25.7780          1.1509       1.0766       0.0743   287.4
25.7790          1.1766       1.1260       0.0505   195.4
25.7800          1.1553       1.0762       0.0791   305.9
25.7810          1.1746       1.1312       0.0434   168.0
25.7820          1.1540       1.0740       0.0800   309.5
25.7830          1.1784       1.1295       0.0489   189.2
25.7840          1.1497       1.0739       0.0758   293.2
25.7850          1.1682       1.1162       0.0520   201.1
25.7860          1.1629       1.1002       0.0626   242.3
25.7870          1.1555       1.0896       0.0659   254.9
25.7880          1.1663       1.1100       0.0563   217.8
25.7890          1.1582       1.0859       0.0724   280.0
25.7900          1.1720       1.1269       0.0451   174.6
25.7910          1.1500       1.0700       0.0800   309.4
25.7920          1.1813       1.1351       0.0462   178.7
25.7930          1.1494       1.0699       0.0795   307.4
25.7940          1.1711       1.1254       0.0457   176.6
25.7950          1.1584       1.0878       0.0706   273.2
25.7960          1.1638       1.1066       0.0572   221.2
25.7970          1.1561       1.0923       0.0638   246.7
25.7980          1.1611       1.0977       0.0634   245.4
25.7990          1.1676       1.1176       0.0500   193.4
25.8000          1.1483       1.0726       0.0757   292.7
25.8010          1.1777       1.1305       0.0473   182.8
25.8020          1.1517       1.0727       0.0789   305.3
25.8030          1.1724       1.1299       0.0424   164.2
25.8040          1.1539       1.0774       0.0765   295.9
25.8050          1.1726       1.1227       0.0499   193.1
25.8060          1.1493       1.0783       0.0710   274.8
25.8070          1.1643       1.1099       0.0543   210.1
25.8080          1.1628       1.1056       0.0571   221.0
25.8090          1.1507       1.0825       0.0682   263.7
25.8100          1.1689       1.1173       0.0517   199.9
25.8110          1.1546       1.0806       0.0740   286.3
25.8120          1.1711       1.1285       0.0425   164.5
25.8130          1.1496       1.0710       0.0785   303.7
25.8140          1.1781       1.1326       0.0455   175.9
25.8150          1.1470       1.0709       0.0762   294.7
25.8160          1.1675       1.1207       0.0468   181.0
25.8170          1.1582       1.0930       0.0652   252.1
25.8180          1.1574       1.0980       0.0594   229.7
25.8190          1.1584       1.1000       0.0584   225.9
25.8200          1.1575       1.0916       0.0659   254.9
25.8210          1.1674       1.1215       0.0459   177.4
25.8220          1.1466       1.0705       0.0760   294.2
25.8230          1.1776       1.1329       0.0447   172.8
25.8240          1.1483       1.0707       0.0776   300.2
25.8250          1.1696       1.1276       0.0420   162.6
25.8260          1.1538       1.0816       0.0721   279.0
25.8270          1.1663       1.1151       0.0512   198.2
25.8280          1.1498       1.0840       0.0659   254.8
25.8290          1.1605       1.1038       0.0567   219.1
25.8300          1.1627       1.1107       0.0520   201.1
25.8310          1.1470       1.0771       0.0698   270.1
25.8320          1.1709       1.1233       0.0476   184.1
25.8330          1.1511       1.0764       0.0747   288.8
25.8340          1.1696       1.1289       0.0406   157.1
25.8350          1.1493       1.0733       0.0760   294.1
25.8360          1.1737       1.1282       0.0454   175.8
25.8370          1.1455       1.0733       0.0722   279.2
25.8380          1.1637       1.1154       0.0483   186.9
25.8390          1.1579       1.0981       0.0598   231.3
25.8400          1.1518       1.0903       0.0615   238.0
25.8410          1.1608       1.1073       0.0535   206.8
25.8420          1.1540       1.0861       0.0679   262.7
25.8430          1.1669       1.1243       0.0426   164.6
25.8440          1.1455       1.0699       0.0756   292.6
25.8450          1.1760       1.1329       0.0431   166.6
25.8460          1.1454       1.0699       0.0755   291.9
25.8470          1.1665       1.1241       0.0424   163.9
25.8480          1.1535       1.0861       0.0675   261.0
25.8490          1.1600       1.1070       0.0530   205.1
25.8500          1.1511       1.0903       0.0608   235.2
25.8510          1.1569       1.0978       0.0591   228.6
25.8520          1.1625       1.1149       0.0475   183.8
25.8530          1.1443       1.0732       0.0710   274.8
25.8540          1.1719       1.1275       0.0444   171.8
25.8550          1.1476       1.0731       0.0745   288.3
25.8560          1.1675       1.1280       0.0395   152.8
25.8570          1.1491       1.0762       0.0728   281.8
25.8580          1.1684       1.1223       0.0461   178.4
25.8590          1.1448       1.0771       0.0678   262.1
25.8600          1.1600       1.1097       0.0503   194.4
25.8610          1.1577       1.1031       0.0546   211.4
25.8620          1.1471       1.0836       0.0635   245.5
25.8630          1.1630       1.1140       0.0490   189.6
25.8640          1.1505       1.0812       0.0693   268.2
25.8650          1.1659       1.1260       0.0399   154.4
25.8660          1.1449       1.0706       0.0743   287.4
25.8670          1.1731       1.1310       0.0421   162.9
25.8680          1.1430       1.0705       0.0725   280.3
25.8690          1.1630       1.1199       0.0431   166.9
25.8700          1.1532       1.0907       0.0624   241.5
25.8710          1.1540       1.0992       0.0548   212.1
25.8720          1.1528       1.0971       0.0558   215.7
25.8730          1.1534       1.0922       0.0612   236.7
25.8740          1.1621       1.1186       0.0435   168.4
25.8750          1.1424       1.0710       0.0714   276.1
25.8760          1.1718       1.1300       0.0418   161.7
25.8770          1.1444       1.0710       0.0734   283.8
25.8780          1.1649       1.1260       0.0389   150.4
25.8790          1.1488       1.0799       0.0689   266.6
25.8800          1.1626       1.1155       0.0471   182.2
25.8810          1.1449       1.0819       0.0630   243.8
25.8820          1.1563       1.1041       0.0522   201.9
25.8830          1.1574       1.1076       0.0498   192.6
25.8840          1.1433       1.0784       0.0650   251.2
25.8850          1.1647       1.1196       0.0451   174.4
25.8860          1.1471       1.0772       0.0699   270.6
25.8870          1.1644       1.1265       0.0379   146.7
25.8880          1.1445       1.0723       0.0722   279.1
25.8890          1.1692       1.1274       0.0418   161.8
25.8900          1.1413       1.0724       0.0689   266.4
25.8910          1.1595       1.1151       0.0443   171.5
25.8920          1.1528       1.0953       0.0575   222.4
25.8930          1.1486       1.0919       0.0567   219.3
25.8940          1.1548       1.1036       0.0511   197.7
25.8950          1.1500       1.0870       0.0630   243.7
25.8960          1.1615       1.1212       0.0403   155.8
25.8970          1.1411       1.0699       0.0711   275.1
25.8980          1.1705       1.1305       0.0400   154.8
25.8990          1.1415       1.0700       0.0715   276.7
25.9000          1.1619       1.1230       0.0389   150.6
25.9010          1.1484       1.0837       0.0647   250.3
25.9020          1.1568       1.1083       0.0485   187.7
25.9030          1.1457       1.0873       0.0583   225.7
25.9040          1.1528       1.0986       0.0543   210.0
25.9050          1.1571       1.1116       0.0455   176.1
25.9060          1.1404       1.0744       0.0661   255.5
25.9070          1.1657       1.1238       0.0419   162.0
25.9080          1.1438       1.0739       0.0699   270.4
25.9090          1.1625       1.1259       0.0366   141.6
25.9100          1.1441       1.0747       0.0694   268.3
25.9110          1.1645       1.1224       0.0421   163.0
25.9120          1.1402       1.0754       0.0649   250.9
25.9130          1.1559       1.1101       0.0458   177.3
25.9140          1.1524       1.0997       0.0527   203.7
25.9150          1.1440       1.0856       0.0584   225.7
25.9160          1.1566       1.1098       0.0468   181.0
25.9170          1.1466       1.0824       0.0643   248.6
25.9180          1.1605       1.1230       0.0376   145.3
25.9190          1.1402       1.0702       0.0700   270.8
25.9200          1.1681       1.1293       0.0388   150.1
25.9210          1.1390       1.0701       0.0689   266.4
25.9220          1.1587       1.1194       0.0393   152.1
25.9230          1.1480       1.0878       0.0601   232.6
25.9240          1.1512       1.1012       0.0499   193.2
25.9250          1.1469       1.0933       0.0536   207.3
25.9260          1.1495       1.0934       0.0561   216.8
25.9270          1.1566       1.1150       0.0416   161.0
25.9280          1.1383       1.0718       0.0664   257.0
25.9290          1.1657       1.1266       0.0392   151.5
25.9300          1.1407       1.0717       0.0690   266.8
25.9310          1.1602       1.1245       0.0357   138.2
25.9320          1.1436       1.0777       0.0659   255.0
25.9330          1.1594       1.1167       0.0427   165.2
25.9340          1.1399       1.0793       0.0606   234.3
25.9350          1.1524       1.1051       0.0474   183.3
25.9360          1.1520       1.1039       0.0481   186.0
25.9370          1.1401       1.0804       0.0597   230.8
25.9380          1.1581       1.1151       0.0430   166.3
25.9390          1.1434       1.0785       0.0649   251.1
25.9400          1.1592       1.1238       0.0354   137.1
25.9410          1.1395       1.0712       0.0683   264.0
25.9420          1.1648       1.1267       0.0382   147.7
25.9430          1.1371       1.0713       0.0658   254.4
25.9440          1.1554       1.1153       0.0401   155.2
25.9450          1.1475       1.0918       0.0556   215.2
25.9460          1.1460       1.0945       0.0515   199.1
25.9470          1.1483       1.0991       0.0492   190.5
25.9480          1.1462       1.0885       0.0576   223.0
25.9490          1.1560       1.1176       0.0384   148.5
25.9500          1.1367       1.0703       0.0663   256.6
25.9510          1.1648       1.1276       0.0372   143.9
25.9520          1.1378       1.0703       0.0675   261.2
25.9530          1.1575       1.1221       0.0354   137.1
25.9540          1.1432       1.0809       0.0622   240.8
25.9550          1.1541       1.1103       0.0437   169.2
25.9560          1.1401       1.0838       0.0563   217.8
25.9570          1.1491       1.1000       0.0491   189.9
25.9580          1.1515       1.1075       0.0440   170.1
25.9590          1.1369       1.0762       0.0607   234.8
25.9600          1.1590       1.1192       0.0398   153.8
25.9610          1.1402       1.0752       0.0650   251.5
25.9620          1.1575       1.1236       0.0339   131.2
25.9630          1.1389       1.0730       0.0659   255.1
25.9640          1.1608       1.1227       0.0381   147.4
25.9650          1.1357       1.0735       0.0623   240.8
25.9660          1.1521       1.1109       0.0412   159.3
25.9670          1.1469       1.0958       0.0512   197.9
25.9680          1.1413       1.0884       0.0529   204.5
25.9690          1.1498       1.1047       0.0451   174.5
25.9700          1.1430       1.0842       0.0588   227.6
25.9710          1.1551       1.1195       0.0356   137.6
25.9720          1.1355       1.0699       0.0656   253.6
25.9730          1.1630       1.1273       0.0357   138.1
25.9740          1.1353       1.0699       0.0653   252.7
25.9750          1.1546       1.1191       0.0355   137.2
25.9760          1.1426       1.0844       0.0582   225.1
25.9770          1.1488       1.1040       0.0448   173.3
25.9780          1.1407       1.0888       0.0519   200.9
25.9790          1.1458       1.0952       0.0506   195.6
25.9800          1.1509       1.1108       0.0402   155.4
25.9810          1.1345       1.0733       0.0612   236.6
25.9820          1.1592       1.1223       0.0369   142.8
25.9830          1.1372       1.0728       0.0644   249.2
25.9840          1.1554       1.1227       0.0327   126.7
25.9850          1.1384       1.0753       0.0631   243.9
25.9860          1.1564       1.1181       0.0383   148.1
25.9870          1.1349       1.0764       0.0584   226.1
25.9880          1.1488       1.1064       0.0423   163.8
25.9890          1.1464       1.0995       0.0469   181.4
25.9900          1.1373       1.0833       0.0540   209.0
25.9910          1.1510       1.1096       0.0414   160.1
25.9920          1.1399       1.0804       0.0595   230.3
25.9930          1.1539       1.1206       0.0333   128.8
25.9940          1.1346       1.0703       0.0642   248.4
25.9950          1.1604       1.1257       0.0347   134.4
25.9960          1.1331       1.0704       0.0627   242.7
25.9970          1.1516       1.1157       0.0359   138.7
25.9980          1.1420       1.0879       0.0541   209.4
25.9990          1.1439       1.0979       0.0460   177.9
26.0000          1.1416       1.0938       0.0479   185.1
26.0010          1.1427       1.0907       0.0520   201.0
26.0020          1.1503       1.1133       0.0369   142.9
26.0030          1.1325       1.0713       0.0613   237.0
26.0040          1.1587       1.1240       0.0348   134.4
26.0050          1.1344       1.0710       0.0634   245.1
26.0060          1.1531       1.1210       0.0321   124.3
26.0070          1.1378       1.0779       0.0599   231.8
26.0080          1.1516       1.1127       0.0389   150.5
26.0090          1.1346       1.0799       0.0546   211.3
26.0100          1.1456       1.1019       0.0437   168.9
26.0110          1.1458       1.1028       0.0430   166.2
26.0120          1.1340       1.0789       0.0550   212.8
26.0130          1.1519       1.1137       0.0381   147.5
26.0140          1.1369       1.0771       0.0598   231.5
26.0150          1.1524       1.1208       0.0315   122.0
26.0160          1.1338       1.0714       0.0624   241.5
26.0170          1.1571       1.1229       0.0343   132.5
26.0180          1.1314       1.0717       0.0598   231.2
26.0190          1.1485       1.1119       0.0365   141.2
26.0200          1.1414       1.0913       0.0501   193.7
26.0210          1.1393       1.0921       0.0471   182.4
26.0220          1.1427       1.0987       0.0439   169.9
26.0230          1.1396       1.0866       0.0531   205.3
26.0240          1.1494       1.1154       0.0341   131.8
26.0250          1.1310       1.0702       0.0608   235.2
26.0260          1.1575       1.1245       0.0330   127.5
26.0270          1.1318       1.0701       0.0617   238.6
26.0280          1.1505       1.1188       0.0318   122.9
26.0290          1.1372       1.0808       0.0564   218.2
26.0300          1.1469       1.1073       0.0396   153.1
26.0310          1.1347       1.0840       0.0507   195.9
26.0320          1.1425       1.0976       0.0449   173.5
26.0330          1.1452       1.1059       0.0393   151.9
26.0340          1.1312       1.0756       0.0555   214.8
26.0350          1.1523       1.1171       0.0352   136.1
26.0360          1.1340       1.0745       0.0595   230.2
26.0370          1.1506       1.1205       0.0301   116.4
26.0380          1.1331       1.0730       0.0601   232.5
26.0390          1.1534       1.1194       0.0340   131.6
