Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -2711.694    -2776.503       64.809   979.3
0.1036       201870.326     -242.687   202113.013  3053938.7
0.2073     33690544.433      488.079 33690056.354  509058596.6
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -2708.709    -2776.503       67.793  1024.4
0.0010        -2708.750    -2776.201       67.451  1019.2
0.0020        -2708.827    -2775.306       66.479  1004.5
0.0030        -2708.931    -2773.841       64.910   980.8
0.0040        -2708.857    -2771.841       62.983   951.7
0.0050        -2708.855    -2769.353       60.498   914.1
0.0060        -2708.781    -2766.437       57.656   871.2
0.0070        -2708.909    -2763.168       54.259   819.9
0.0080        -2708.789    -2759.627       50.838   768.2
0.0090        -2708.729    -2755.897       47.168   712.7
0.0100        -2708.806    -2752.078       43.271   653.8
0.0110        -2708.920    -2748.265       39.345   594.5
0.0120        -2708.795    -2744.551       35.756   540.3
0.0130        -2708.811    -2741.030       32.218   486.8
0.0140        -2708.618    -2737.787       29.170   440.8
0.0150        -2708.662    -2734.889       26.227   396.3
0.0160        -2708.437    -2732.397       23.959   362.0
0.0170        -2708.302    -2730.361       22.059   333.3
0.0180        -2708.184    -2728.799       20.616   311.5
0.0190        -2708.156    -2727.718       19.561   295.6
0.0200        -2708.121    -2727.114       18.994   287.0
0.0210        -2707.966    -2726.980       19.015   287.3
0.0220        -2707.792    -2727.277       19.485   294.4
0.0230        -2707.617    -2727.975       20.358   307.6
0.0240        -2707.531    -2729.016       21.485   324.6
0.0250        -2707.333    -2730.334       23.001   347.5
0.0260        -2707.322    -2731.874       24.553   371.0
0.0270        -2707.320    -2733.566       26.247   396.6
0.0280        -2707.265    -2735.331       28.066   424.1
0.0290        -2707.137    -2737.120       29.984   453.1
0.0300        -2707.109    -2738.864       31.755   479.8
0.0310        -2706.770    -2740.529       33.759   510.1
0.0320        -2706.741    -2742.058       35.317   533.6
0.0330        -2706.659    -2743.397       36.738   555.1
0.0340        -2706.624    -2744.516       37.892   572.6
0.0350        -2706.639    -2745.386       38.746   585.5
0.0360        -2706.724    -2745.981       39.257   593.2
0.0370        -2706.704    -2746.302       39.598   598.3
0.0380        -2706.678    -2746.341       39.664   599.3
0.0390        -2706.543    -2746.109       39.566   597.8
0.0400        -2706.652    -2745.607       38.955   588.6
0.0410        -2706.610    -2744.858       38.248   577.9
0.0420        -2706.489    -2743.883       37.394   565.0
0.0430        -2706.471    -2742.704       36.233   547.5
0.0440        -2706.370    -2741.359       34.989   528.7
0.0450        -2706.279    -2739.881       33.603   507.7
0.0460        -2706.323    -2738.318       31.995   483.4
0.0470        -2706.402    -2736.702       30.300   457.8
0.0480        -2706.310    -2735.077       28.767   434.7
0.0490        -2706.136    -2733.472       27.335   413.0
0.0500        -2705.930    -2731.934       26.004   392.9
0.0510        -2706.076    -2730.506       24.430   369.1
0.0520        -2706.070    -2729.215       23.145   349.7
0.0530        -2706.068    -2728.098       22.030   332.9
0.0540        -2706.063    -2727.205       21.142   319.5
0.0550        -2706.063    -2726.556       20.493   309.6
0.0560        -2705.867    -2726.157       20.290   306.6
0.0570        -2705.941    -2726.027       20.086   303.5
0.0580        -2705.935    -2726.164       20.229   305.7
0.0590        -2705.827    -2726.566       20.739   313.4
0.0600        -2705.792    -2727.216       21.424   323.7
0.0610        -2705.827    -2728.107       22.280   336.6
0.0620        -2705.737    -2729.212       23.475   354.7
0.0630        -2705.710    -2730.494       24.784   374.5
0.0640        -2705.624    -2731.923       26.299   397.4
0.0650        -2705.457    -2733.454       27.997   423.0
0.0660        -2705.420    -2735.048       29.628   447.7
0.0670        -2705.484    -2736.646       31.162   470.9
0.0680        -2705.399    -2738.212       32.813   495.8
0.0690        -2705.204    -2739.694       34.490   521.1
0.0700        -2704.953    -2741.061       36.108   545.6
0.0710        -2704.876    -2742.263       37.387   564.9
0.0720        -2704.812    -2743.270       38.458   581.1
0.0730        -2704.714    -2744.054       39.340   594.4
0.0740        -2704.697    -2744.591       39.894   602.8
0.0750        -2704.588    -2744.878       40.290   608.8
0.0760        -2704.623    -2744.923       40.300   608.9
0.0770        -2704.529    -2744.726       40.197   607.4
0.0780        -2704.677    -2744.296       39.620   598.7
0.0790        -2704.804    -2743.659       38.855   587.1
0.0800        -2704.705    -2742.844       38.138   576.3
0.0810        -2704.414    -2741.886       37.473   566.2
0.0820        -2704.472    -2740.827       36.356   549.3
0.0830        -2704.554    -2739.714       35.160   531.3
0.0840        -2704.501    -2738.600       34.099   515.2
0.0850        -2704.511    -2737.512       33.001   498.6
0.0860        -2704.433    -2736.474       32.041   484.1
0.0870        -2704.202    -2735.537       31.335   473.5
0.0880        -2704.366    -2734.751       30.384   459.1
0.0890        -2704.403    -2734.142       29.739   449.4
0.0900        -2704.403    -2733.736       29.333   443.2
0.0910        -2704.339    -2733.552       29.213   441.4
0.0920        -2704.267    -2733.595       29.328   443.1
0.0930        -2704.189    -2733.876       29.687   448.6
0.0940        -2704.410    -2734.381       29.971   452.9
0.0950        -2704.381    -2735.090       30.709   464.0
0.0960        -2704.171    -2735.999       31.828   480.9
0.0970        -2704.030    -2737.082       33.053   499.4
0.0980        -2703.900    -2738.302       34.402   519.8
0.0990        -2704.071    -2739.618       35.547   537.1
0.1000        -2704.061    -2740.985       36.924   557.9
0.1010        -2704.091    -2742.365       38.275   578.3
0.1020        -2704.191    -2743.724       39.534   597.4
0.1030        -2704.282    -2745.024       40.743   615.6
0.1040        -2704.218    -2746.230       42.012   634.8
0.1050        -2704.085    -2747.319       43.235   653.3
0.1060        -2704.146    -2748.256       44.111   666.5
0.1070        -2704.030    -2749.025       44.995   679.9
0.1080        -2703.889    -2749.608       45.719   690.8
0.1090        -2703.566    -2749.996       46.430   701.6
0.1100        -2703.575    -2750.185       46.610   704.3
0.1110        -2703.424    -2750.165       46.741   706.3
0.1120        -2703.227    -2749.949       46.722   706.0
0.1130        -2703.219    -2749.543       46.324   700.0
0.1140        -2703.199    -2748.951       45.752   691.3
0.1150        -2703.087    -2748.192       45.104   681.5
0.1160        -2703.044    -2747.296       44.251   668.6
0.1170        -2703.153    -2746.299       43.146   651.9
0.1180        -2703.332    -2745.226       41.894   633.0
0.1190        -2703.190    -2744.106       40.916   618.2
0.1200        -2703.166    -2742.963       39.798   601.3
0.1210        -2703.134    -2741.832       38.698   584.7
0.1220        -2703.088    -2740.741       37.654   569.0
0.1230        -2703.133    -2739.715       36.582   552.8
0.1240        -2703.256    -2738.779       35.522   536.7
0.1250        -2703.151    -2737.949       34.798   525.8
0.1260        -2703.130    -2737.244       34.114   515.5
0.1270        -2703.035    -2736.656       33.621   508.0
0.1280        -2702.802    -2736.196       33.394   504.6
0.1290        -2702.692    -2735.887       33.195   501.6
0.1300        -2702.447    -2735.739       33.292   503.0
0.1310        -2702.316    -2735.745       33.429   505.1
0.1320        -2702.073    -2735.893       33.819   511.0
0.1330        -2702.191    -2736.178       33.987   513.5
0.1340        -2702.250    -2736.583       34.333   518.8
0.1350        -2702.320    -2737.105       34.785   525.6
0.1360        -2702.387    -2737.711       35.324   533.7
0.1370        -2702.393    -2738.396       36.004   544.0
0.1380        -2702.214    -2739.127       36.913   557.8
0.1390        -2702.087    -2739.875       37.788   571.0
0.1400        -2702.111    -2740.624       38.513   581.9
0.1410        -2701.920    -2741.345       39.426   595.7
0.1420        -2701.820    -2742.010       40.190   607.3
0.1430        -2701.856    -2742.592       40.736   615.5
0.1440        -2701.752    -2743.073       41.322   624.4
0.1450        -2701.710    -2743.441       41.732   630.6
0.1460        -2701.800    -2743.669       41.868   632.6
0.1470        -2701.575    -2743.740       42.166   637.1
0.1480        -2701.435    -2743.661       42.226   638.0
0.1490        -2701.352    -2743.423       42.072   635.7
0.1500        -2701.535    -2743.040       41.505   627.1
0.1510        -2701.499    -2742.529       41.030   620.0
0.1520        -2701.307    -2741.893       40.586   613.3
0.1530        -2701.339    -2741.149       39.810   601.5
0.1540        -2701.241    -2740.324       39.083   590.6
0.1550        -2701.211    -2739.443       38.232   577.7
0.1560        -2701.333    -2738.519       37.186   561.9
0.1570        -2701.119    -2737.591       36.472   551.1
0.1580        -2701.003    -2736.687       35.684   539.2
0.1590        -2700.923    -2735.825       34.902   527.4
0.1600        -2700.847    -2735.028       34.181   516.5
0.1610        -2700.830    -2734.318       33.488   506.0
0.1620        -2700.828    -2733.719       32.891   497.0
0.1630        -2700.815    -2733.238       32.423   489.9
0.1640        -2700.712    -2732.903       32.192   486.4
0.1650        -2700.530    -2732.723       32.193   486.4
0.1660        -2700.335    -2732.696       32.361   489.0
0.1670        -2700.214    -2732.820       32.606   492.7
0.1680        -2700.131    -2733.088       32.956   498.0
0.1690        -2700.032    -2733.478       33.445   505.4
0.1700        -2699.878    -2733.993       34.115   515.5
0.1710        -2699.839    -2734.606       34.767   525.3
0.1720        -2699.721    -2735.282       35.561   537.3
0.1730        -2699.586    -2736.005       36.419   550.3
0.1740        -2699.421    -2736.754       37.334   564.1
0.1750        -2699.150    -2737.494       38.345   579.4
0.1760        -2699.112    -2738.188       39.077   590.5
0.1770        -2699.076    -2738.806       39.730   600.3
0.1780        -2699.025    -2739.333       40.308   609.1
0.1790        -2698.982    -2739.748       40.766   616.0
0.1800        -2698.903    -2740.033       41.130   621.5
0.1810        -2698.721    -2740.166       41.444   626.2
0.1820        -2698.824    -2740.128       41.303   624.1
0.1830        -2698.825    -2739.921       41.096   621.0
0.1840        -2698.857    -2739.558       40.701   615.0
0.1850        -2698.835    -2739.040       40.205   607.5
0.1860        -2698.661    -2738.371       39.710   600.0
0.1870        -2698.578    -2737.568       38.990   589.1
0.1880        -2698.816    -2736.666       37.850   571.9
0.1890        -2698.604    -2735.678       37.074   560.2
0.1900        -2698.559    -2734.630       36.071   545.0
0.1910        -2698.595    -2733.552       34.956   528.2
0.1920        -2698.576    -2732.486       33.909   512.4
0.1930        -2698.413    -2731.455       33.042   499.3
0.1940        -2698.401    -2730.488       32.087   484.8
0.1950        -2698.360    -2729.615       31.255   472.3
0.1960        -2698.284    -2728.864       30.580   462.1
0.1970        -2698.146    -2728.252       30.106   454.9
0.1980        -2698.114    -2727.802       29.688   448.6
0.1990        -2697.902    -2727.528       29.626   447.7
0.2000        -2697.834    -2727.437       29.603   447.3
0.2010        -2697.717    -2727.542       29.825   450.7
0.2020        -2697.591    -2727.834       30.243   457.0
0.2030        -2697.649    -2728.305       30.655   463.2
0.2040        -2697.627    -2728.938       31.311   473.1
0.2050        -2697.534    -2729.730       32.196   486.5
0.2060        -2697.361    -2730.668       33.306   503.3
0.2070        -2697.353    -2731.727       34.374   519.4
0.2080        -2697.314    -2732.885       35.571   537.5
0.2090        -2697.304    -2734.111       36.807   556.2
0.2100        -2697.349    -2735.378       38.030   574.6
0.2110        -2697.210    -2736.666       39.455   596.2
0.2120        -2697.225    -2737.946       40.721   615.3
0.2130        -2697.177    -2739.182       42.005   634.7
0.2140        -2697.071    -2740.354       43.283   654.0
0.2150        -2697.065    -2741.434       44.369   670.4
0.2160        -2697.065    -2742.396       45.331   685.0
0.2170        -2697.013    -2743.221       46.208   698.2
0.2180        -2697.072    -2743.885       46.813   707.3
0.2190        -2696.816    -2744.383       47.566   718.7
0.2200        -2696.519    -2744.717       48.198   728.3
0.2210        -2696.359    -2744.879       48.520   733.1
0.2220        -2696.354    -2744.866       48.512   733.0
0.2230        -2696.200    -2744.668       48.467   732.3
0.2240        -2696.207    -2744.309       48.102   726.8
0.2250        -2696.064    -2743.795       47.731   721.2
0.2260        -2695.973    -2743.131       47.158   712.6
0.2270        -2695.844    -2742.335       46.491   702.5
0.2280        -2695.644    -2741.427       45.783   691.8
0.2290        -2695.517    -2740.431       44.915   678.7
0.2300        -2695.442    -2739.371       43.929   663.8
0.2310        -2695.556    -2738.267       42.711   645.4
0.2320        -2695.448    -2737.143       41.695   630.0
0.2330        -2695.295    -2736.039       40.744   615.6
0.2340        -2695.435    -2734.986       39.551   597.6
0.2350        -2695.561    -2734.017       38.455   581.1
0.2360        -2695.356    -2733.141       37.785   570.9
0.2370        -2695.220    -2732.375       37.154   561.4
0.2380        -2694.995    -2731.737       36.742   555.2
0.2390        -2694.838    -2731.244       36.406   550.1
0.2400        -2694.835    -2730.900       36.065   544.9
0.2410        -2694.797    -2730.714       35.917   542.7
0.2420        -2694.852    -2730.687       35.835   541.5
0.2430        -2694.657    -2730.815       36.159   546.4
0.2440        -2694.608    -2731.100       36.492   551.4
0.2450        -2694.664    -2731.522       36.857   556.9
0.2460        -2694.669    -2732.059       37.390   565.0
0.2470        -2694.609    -2732.700       38.091   575.6
0.2480        -2694.453    -2733.434       38.981   589.0
0.2490        -2694.535    -2734.222       39.687   599.7
0.2500        -2694.319    -2735.043       40.724   615.3
0.2510        -2694.170    -2735.871       41.701   630.1
0.2520        -2694.148    -2736.685       42.537   642.7
0.2530        -2694.134    -2737.452       43.318   654.5
0.2540        -2694.041    -2738.154       44.112   666.5
0.2550        -2694.077    -2738.771       44.694   675.3
0.2560        -2694.045    -2739.285       45.240   683.6
0.2570        -2693.976    -2739.695       45.719   690.8
0.2580        -2693.959    -2739.995       46.036   695.6
0.2590        -2693.799    -2740.172       46.373   700.7
0.2600        -2693.868    -2740.204       46.336   700.1
0.2610        -2693.786    -2740.097       46.310   699.8
0.2620        -2693.577    -2739.848       46.272   699.2
0.2630        -2693.381    -2739.465       46.084   696.3
0.2640        -2693.270    -2738.952       45.682   690.3
0.2650        -2693.113    -2738.318       45.206   683.1
0.2660        -2692.978    -2737.575       44.598   673.9
0.2670        -2692.839    -2736.744       43.905   663.4
0.2680        -2692.783    -2735.849       43.066   650.7
0.2690        -2692.539    -2734.904       42.365   640.1
0.2700        -2692.460    -2733.928       41.468   626.6
0.2710        -2692.359    -2732.952       40.593   613.4
0.2720        -2692.229    -2732.013       39.784   601.1
0.2730        -2692.201    -2731.127       38.926   588.2
0.2740        -2692.137    -2730.311       38.174   576.8
0.2750        -2692.147    -2729.582       37.435   565.6
0.2760        -2692.190    -2728.953       36.763   555.5
0.2770        -2692.193    -2728.445       36.252   547.8
0.2780        -2691.948    -2728.065       36.117   545.7
0.2790        -2691.922    -2727.827       35.905   542.5
0.2800        -2691.919    -2727.714       35.795   540.9
0.2810        -2691.675    -2727.724       36.049   544.7
0.2820        -2691.633    -2727.858       36.225   547.4
0.2830        -2691.485    -2728.103       36.618   553.3
0.2840        -2691.531    -2728.447       36.916   557.8
0.2850        -2691.274    -2728.884       37.610   568.3
0.2860        -2691.265    -2729.390       38.126   576.1
0.2870        -2691.183    -2729.956       38.774   585.9
0.2880        -2691.108    -2730.568       39.460   596.2
0.2890        -2691.140    -2731.192       40.052   605.2
0.2900        -2691.028    -2731.819       40.791   616.3
0.2910        -2691.027    -2732.423       41.396   625.5
0.2920        -2691.060    -2732.987       41.927   633.5
0.2930        -2690.889    -2733.491       42.602   643.7
0.2940        -2690.762    -2733.920       43.158   652.1
0.2950        -2690.799    -2734.253       43.454   656.6
0.2960        -2690.715    -2734.484       43.769   661.4
0.2970        -2690.693    -2734.622       43.930   663.8
0.2980        -2690.599    -2734.662       44.063   665.8
0.2990        -2690.594    -2734.597       44.003   664.9
0.3000        -2690.803    -2734.429       43.626   659.2
0.3010        -2690.697    -2734.160       43.463   656.7
0.3020        -2690.701    -2733.810       43.109   651.4
0.3030        -2690.712    -2733.383       42.671   644.8
0.3040        -2690.582    -2732.884       42.302   639.2
0.3050        -2690.335    -2732.329       41.994   634.5
0.3060        -2690.368    -2731.734       41.365   625.0
0.3070        -2690.264    -2731.121       40.857   617.3
0.3080        -2690.379    -2730.515       40.136   606.5
0.3090        -2690.462    -2729.936       39.474   596.5
0.3100        -2690.258    -2729.390       39.132   591.3
0.3110        -2690.154    -2728.892       38.737   585.3
0.3120        -2690.065    -2728.461       38.396   580.2
0.3130        -2690.186    -2728.103       37.918   572.9
0.3140        -2690.100    -2727.825       37.725   570.0
0.3150        -2690.050    -2727.652       37.602   568.2
0.3160        -2689.956    -2727.590       37.634   568.7
0.3170        -2689.888    -2727.643       37.755   570.5
0.3180        -2689.858    -2727.821       37.963   573.6
0.3190        -2689.731    -2728.105       38.374   579.8
0.3200        -2689.686    -2728.494       38.807   586.4
0.3210        -2689.617    -2728.976       39.359   594.7
0.3220        -2689.626    -2729.533       39.907   603.0
0.3230        -2689.419    -2730.145       40.726   615.4
0.3240        -2689.503    -2730.808       41.306   624.1
0.3250        -2689.351    -2731.513       42.162   637.1
0.3260        -2689.278    -2732.224       42.946   648.9
0.3270        -2689.181    -2732.937       43.756   661.2
0.3280        -2688.998    -2733.625       44.626   674.3
0.3290        -2689.006    -2734.272       45.265   684.0
0.3300        -2689.190    -2734.867       45.677   690.2
0.3310        -2689.196    -2735.384       46.188   697.9
0.3320        -2688.903    -2735.833       46.930   709.1
0.3330        -2688.920    -2736.196       47.276   714.3
0.3340        -2688.850    -2736.458       47.607   719.3
0.3350        -2688.693    -2736.618       47.926   724.2
0.3360        -2688.911    -2736.667       47.756   721.6
0.3370        -2688.867    -2736.596       47.729   721.2
0.3380        -2688.908    -2736.416       47.507   717.8
0.3390        -2688.971    -2736.122       47.151   712.5
0.3400        -2688.963    -2735.730       46.766   706.6
0.3410        -2689.126    -2735.239       46.113   696.8
0.3420        -2689.284    -2734.674       45.390   685.9
0.3430        -2689.311    -2734.046       44.735   676.0
0.3440        -2689.307    -2733.358       44.050   665.6
0.3450        -2689.254    -2732.633       43.378   655.5
0.3460        -2689.174    -2731.892       42.719   645.5
0.3470        -2689.079    -2731.158       42.079   635.8
0.3480        -2688.996    -2730.441       41.445   626.2
0.3490        -2689.048    -2729.755       40.707   615.1
0.3500        -2688.965    -2729.116       40.151   606.7
0.3510        -2688.714    -2728.543       39.828   601.8
0.3520        -2688.828    -2728.056       39.228   592.7
0.3530        -2688.561    -2727.659       39.098   590.8
0.3540        -2688.561    -2727.363       38.802   586.3
0.3550        -2688.530    -2727.180       38.650   584.0
0.3560        -2688.378    -2727.110       38.732   585.2
0.3570        -2688.240    -2727.137       38.896   587.7
0.3580        -2688.164    -2727.259       39.095   590.7
0.3590        -2688.141    -2727.470       39.329   594.3
0.3600        -2688.088    -2727.774       39.686   599.7
0.3610        -2688.239    -2728.165       39.926   603.3
0.3620        -2688.157    -2728.630       40.474   611.6
0.3630        -2687.993    -2729.147       41.155   621.9
0.3640        -2687.774    -2729.716       41.942   633.7
0.3650        -2688.023    -2730.319       42.296   639.1
0.3660        -2687.987    -2730.937       42.950   649.0
0.3670        -2687.794    -2731.558       43.764   661.3
0.3680        -2687.708    -2732.146       44.438   671.5
0.3690        -2687.866    -2732.688       44.822   677.3
0.3700        -2687.944    -2733.171       45.227   683.4
0.3710        -2687.769    -2733.589       45.820   692.3
0.3720        -2687.489    -2733.924       46.435   701.6
0.3730        -2687.374    -2734.166       46.792   707.0
0.3740        -2687.281    -2734.323       47.042   710.8
0.3750        -2687.312    -2734.375       47.064   711.1
0.3760        -2687.286    -2734.324       47.038   710.7
0.3770        -2687.427    -2734.180       46.754   706.5
0.3780        -2687.590    -2733.958       46.368   700.6
0.3790        -2687.522    -2733.655       46.133   697.1
0.3800        -2687.517    -2733.295       45.778   691.7
0.3810        -2687.440    -2732.885       45.445   686.7
0.3820        -2687.184    -2732.448       45.265   684.0
0.3830        -2687.212    -2731.998       44.785   676.7
0.3840        -2687.297    -2731.541       44.244   668.5
0.3850        -2686.995    -2731.092       44.097   666.3
0.3860        -2686.948    -2730.665       43.716   660.6
0.3870        -2686.772    -2730.276       43.504   657.3
0.3880        -2686.839    -2729.936       43.096   651.2
0.3890        -2687.059    -2729.650       42.590   643.5
0.3900        -2687.080    -2729.422       42.342   639.8
0.3910        -2686.894    -2729.260       42.366   640.2
0.3920        -2686.916    -2729.164       42.248   638.4
0.3930        -2686.825    -2729.135       42.310   639.3
0.3940        -2686.842    -2729.181       42.340   639.8
0.3950        -2686.868    -2729.277       42.409   640.8
0.3960        -2686.914    -2729.419       42.505   642.3
0.3970        -2686.915    -2729.610       42.695   645.1
0.3980        -2686.972    -2729.850       42.877   647.9
0.3990        -2686.931    -2730.119       43.188   652.6
0.4000        -2687.165    -2730.408       43.243   653.4
0.4010        -2687.051    -2730.709       43.658   659.7
0.4020        -2687.166    -2731.013       43.848   662.5
0.4030        -2687.032    -2731.320       44.289   669.2
0.4040        -2687.051    -2731.627       44.576   673.6
0.4050        -2686.866    -2731.921       45.055   680.8
0.4060        -2686.995    -2732.191       45.196   682.9
0.4070        -2686.792    -2732.442       45.650   689.8
0.4080        -2686.719    -2732.663       45.944   694.2
0.4090        -2686.641    -2732.841       46.200   698.1
0.4100        -2686.512    -2732.986       46.474   702.2
0.4110        -2686.194    -2733.095       46.902   708.7
0.4120        -2686.128    -2733.167       47.039   710.8
0.4130        -2686.241    -2733.197       46.956   709.5
0.4140        -2686.275    -2733.174       46.899   708.6
0.4150        -2686.277    -2733.109       46.832   707.6
0.4160        -2686.302    -2733.008       46.707   705.7
0.4170        -2686.330    -2732.875       46.545   703.3
0.4180        -2686.354    -2732.707       46.353   700.4
0.4190        -2686.270    -2732.513       46.243   698.7
0.4200        -2686.156    -2732.292       46.135   697.1
0.4210        -2686.026    -2732.047       46.021   695.4
0.4220        -2685.954    -2731.775       45.822   692.4
0.4230        -2685.963    -2731.484       45.521   687.8
0.4240        -2685.725    -2731.190       45.465   687.0
0.4250        -2685.802    -2730.904       45.102   681.5
0.4260        -2685.728    -2730.629       44.901   678.5
0.4270        -2685.625    -2730.376       44.751   676.2
0.4280        -2685.611    -2730.147       44.536   672.9
0.4290        -2685.663    -2729.958       44.295   669.3
0.4300        -2685.628    -2729.817       44.189   667.7
0.4310        -2685.733    -2729.737       44.004   664.9
0.4320        -2685.659    -2729.719       44.060   665.8
0.4330        -2685.649    -2729.773       44.124   666.7
0.4340        -2685.663    -2729.902       44.239   668.5
0.4350        -2685.820    -2730.091       44.270   668.9
0.4360        -2685.673    -2730.328       44.655   674.7
0.4370        -2685.631    -2730.607       44.976   679.6
0.4380        -2685.582    -2730.915       45.334   685.0
0.4390        -2685.478    -2731.249       45.771   691.6
0.4400        -2685.658    -2731.586       45.928   694.0
0.4410        -2685.618    -2731.907       46.289   699.4
0.4420        -2685.788    -2732.201       46.412   701.3
0.4430        -2685.673    -2732.452       46.778   706.8
0.4440        -2685.616    -2732.642       47.026   710.6
0.4450        -2685.551    -2732.771       47.220   713.5
0.4460        -2685.475    -2732.819       47.343   715.4
0.4470        -2685.336    -2732.771       47.435   716.7
0.4480        -2685.317    -2732.614       47.297   714.7
0.4490        -2685.234    -2732.350       47.116   711.9
0.4500        -2685.090    -2731.978       46.889   708.5
0.4510        -2685.102    -2731.513       46.411   701.3
0.4520        -2685.045    -2730.957       45.913   693.7
0.4530        -2685.194    -2730.337       45.144   682.1
0.4540        -2685.094    -2729.663       44.569   673.4
0.4550        -2685.149    -2728.957       43.808   661.9
0.4560        -2685.066    -2728.238       43.172   652.3
0.4570        -2684.973    -2727.533       42.560   643.1
0.4580        -2684.772    -2726.851       42.079   635.8
0.4590        -2684.698    -2726.205       41.506   627.2
0.4600        -2684.763    -2725.627       40.864   617.5
0.4610        -2684.516    -2725.145       40.628   613.9
0.4620        -2684.563    -2724.762       40.199   607.4
0.4630        -2684.433    -2724.481       40.048   605.1
0.4640        -2684.340    -2724.310       39.970   603.9
0.4650        -2684.406    -2724.261       39.854   602.2
0.4660        -2684.229    -2724.342       40.112   606.1
0.4670        -2684.519    -2724.532       40.012   604.6
0.4680        -2684.573    -2724.838       40.266   608.4
0.4690        -2684.606    -2725.248       40.643   614.1
0.4700        -2684.530    -2725.747       41.217   622.8
0.4710        -2684.565    -2726.316       41.751   630.9
0.4720        -2684.576    -2726.930       42.354   640.0
0.4730        -2684.400    -2727.577       43.177   652.4
0.4740        -2684.362    -2728.242       43.880   663.0
0.4750        -2684.303    -2728.895       44.591   673.8
0.4760        -2684.114    -2729.525       45.411   686.2
0.4770        -2684.215    -2730.112       45.897   693.5
0.4780        -2684.060    -2730.646       46.586   703.9
0.4790        -2684.236    -2731.108       46.872   708.2
0.4800        -2684.036    -2731.479       47.443   716.9
0.4810        -2684.092    -2731.752       47.660   720.1
0.4820        -2684.033    -2731.927       47.894   723.7
0.4830        -2683.931    -2732.001       48.070   726.3
0.4840        -2683.773    -2731.974       48.201   728.3
0.4850        -2683.952    -2731.851       47.899   723.8
0.4860        -2684.003    -2731.637       47.635   719.8
0.4870        -2683.923    -2731.338       47.415   716.4
0.4880        -2683.871    -2730.968       47.097   711.6
0.4890        -2683.780    -2730.541       46.760   706.5
0.4900        -2683.898    -2730.062       46.164   697.5
0.4910        -2683.826    -2729.543       45.716   690.8
0.4920        -2683.844    -2729.005       45.161   682.4
0.4930        -2683.735    -2728.468       44.733   675.9
0.4940        -2683.761    -2727.954       44.193   667.8
0.4950        -2683.537    -2727.464       43.927   663.7
0.4960        -2683.443    -2727.011       43.568   658.3
0.4970        -2683.393    -2726.615       43.222   653.1
0.4980        -2683.456    -2726.296       42.841   647.3
0.4990        -2683.340    -2726.051       42.711   645.4
0.5000        -2683.206    -2725.874       42.668   644.7
0.5010        -2683.126    -2725.786       42.659   644.6
0.5020        -2683.095    -2725.787       42.691   645.1
0.5030        -2683.056    -2725.866       42.810   646.9
0.5040        -2683.061    -2726.019       42.958   649.1
0.5050        -2683.098    -2726.242       43.143   651.9
0.5060        -2683.036    -2726.531       43.495   657.2
0.5070        -2682.964    -2726.885       43.921   663.6
0.5080        -2682.970    -2727.299       44.328   669.8
0.5090        -2682.984    -2727.770       44.786   676.7
0.5100        -2682.868    -2728.293       45.425   686.4
0.5110        -2682.885    -2728.848       45.963   694.5
0.5120        -2682.645    -2729.428       46.783   706.9
0.5130        -2682.498    -2730.017       47.520   718.0
0.5140        -2682.361    -2730.603       48.242   728.9
0.5150        -2682.355    -2731.171       48.816   737.6
0.5160        -2682.195    -2731.690       49.496   747.9
0.5170        -2681.987    -2732.145       50.158   757.9
0.5180        -2681.909    -2732.520       50.612   764.7
0.5190        -2681.940    -2732.799       50.860   768.5
0.5200        -2681.898    -2732.969       51.071   771.7
0.5210        -2681.915    -2733.034       51.119   772.4
0.5220        -2681.686    -2732.991       51.305   775.2
0.5230        -2681.598    -2732.818       51.220   773.9
0.5240        -2681.621    -2732.538       50.918   769.4
0.5250        -2681.422    -2732.158       50.736   766.6
0.5260        -2681.389    -2731.676       50.287   759.8
0.5270        -2681.158    -2731.111       49.953   754.8
0.5280        -2680.905    -2730.487       49.581   749.2
0.5290        -2680.702    -2729.810       49.109   742.0
0.5300        -2680.825    -2729.098       48.273   729.4
0.5310        -2680.908    -2728.372       47.465   717.2
0.5320        -2680.862    -2727.647       46.784   706.9
0.5330        -2680.767    -2726.941       46.173   697.7
0.5340        -2680.750    -2726.268       45.518   687.8
0.5350        -2680.813    -2725.656       44.842   677.6
0.5360        -2680.779    -2725.127       44.348   670.1
0.5370        -2680.714    -2724.684       43.970   664.4
0.5380        -2680.688    -2724.342       43.653   659.6
0.5390        -2680.686    -2724.118       43.432   656.3
0.5400        -2680.551    -2724.010       43.459   656.7
0.5410        -2680.518    -2724.019       43.501   657.3
0.5420        -2680.428    -2724.133       43.704   660.4
0.5430        -2680.265    -2724.351       44.086   666.1
0.5440        -2680.402    -2724.652       44.250   668.6
0.5450        -2680.176    -2725.036       44.860   677.8
0.5460        -2679.859    -2725.484       45.625   689.4
0.5470        -2679.797    -2725.991       46.194   698.0
0.5480        -2679.578    -2726.548       46.969   709.7
0.5490        -2679.619    -2727.134       47.515   718.0
0.5500        -2679.334    -2727.730       48.396   731.3
0.5510        -2679.363    -2728.303       48.940   739.5
0.5520        -2679.557    -2728.840       49.283   744.7
