Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -4701.708    -4777.051       75.344  1005.0
0.0005        -4701.707    -4776.895       75.187  1002.9
0.0010        -4701.705    -4776.433       74.728   996.8
0.0015        -4701.705    -4775.678       73.973   986.7
0.0020        -4701.702    -4774.638       72.936   972.9
0.0025        -4701.702    -4773.335       71.633   955.5
0.0030        -4701.700    -4771.787       70.087   934.9
0.0035        -4701.698    -4770.020       68.322   911.3
0.0040        -4701.695    -4768.064       66.369   885.3
0.0045        -4701.692    -4765.950       64.258   857.1
0.0050        -4701.688    -4763.712       62.024   827.3
0.0055        -4701.684    -4761.386       59.703   796.3
0.0060        -4701.680    -4759.010       57.329   764.7
0.0065        -4701.676    -4756.616       54.940   732.8
0.0070        -4701.670    -4754.241       52.570   701.2
0.0075        -4701.665    -4751.918       50.253   670.3
0.0080        -4701.659    -4749.678       48.019   640.5
0.0085        -4701.652    -4747.549       45.897   612.2
0.0090        -4701.645    -4745.555       43.909   585.7
0.0095        -4701.637    -4743.713       42.077   561.2
0.0100        -4701.628    -4742.041       40.413   539.0
0.0105        -4701.620    -4740.548       38.928   519.2
0.0110        -4701.611    -4739.237       37.626   501.9
0.0115        -4701.602    -4738.107       36.505   486.9
0.0120        -4701.592    -4737.153       35.561   474.3
0.0125        -4701.581    -4736.363       34.782   463.9
0.0130        -4701.571    -4735.726       34.155   455.6
0.0135        -4701.558    -4735.222       33.664   449.0
0.0140        -4701.546    -4734.835       33.289   444.0
0.0145        -4701.533    -4734.545       33.011   440.3
0.0150        -4701.520    -4734.332       32.812   437.7
0.0155        -4701.506    -4734.180       32.674   435.8
0.0160        -4701.490    -4734.070       32.579   434.6
0.0165        -4701.474    -4733.989       32.515   433.7
0.0170        -4701.456    -4733.924       32.468   433.1
0.0175        -4701.438    -4733.868       32.429   432.6
0.0180        -4701.418    -4733.812       32.394   432.1
0.0185        -4701.398    -4733.754       32.356   431.6
0.0190        -4701.375    -4733.690       32.315   431.0
0.0195        -4701.353    -4733.625       32.272   430.5
0.0200        -4701.330    -4733.557       32.227   429.9
0.0205        -4701.305    -4733.490       32.185   429.3
0.0210        -4701.279    -4733.429       32.151   428.8
0.0215        -4701.253    -4733.380       32.127   428.5
0.0220        -4701.228    -4733.347       32.119   428.4
0.0225        -4701.200    -4733.332       32.132   428.6
0.0230        -4701.171    -4733.338       32.167   429.1
0.0235        -4701.141    -4733.370       32.229   429.9
0.0240        -4701.111    -4733.429       32.317   431.1
0.0245        -4701.080    -4733.514       32.434   432.6
0.0250        -4701.048    -4733.626       32.578   434.5
0.0255        -4701.015    -4733.762       32.747   436.8
0.0260        -4700.981    -4733.921       32.940   439.4
0.0265        -4700.947    -4734.099       33.152   442.2
0.0270        -4700.910    -4734.291       33.381   445.2
0.0275        -4700.873    -4734.493       33.620   448.4
0.0280        -4700.835    -4734.701       33.866   451.7
0.0285        -4700.797    -4734.909       34.113   455.0
0.0290        -4700.757    -4735.113       34.356   458.3
0.0295        -4700.717    -4735.307       34.589   461.4
0.0300        -4700.676    -4735.485       34.809   464.3
0.0305        -4700.633    -4735.644       35.010   467.0
0.0310        -4700.591    -4735.780       35.190   469.4
0.0315        -4700.548    -4735.892       35.344   471.4
0.0320        -4700.504    -4735.975       35.471   473.1
0.0325        -4700.460    -4736.031       35.571   474.5
0.0330        -4700.415    -4736.057       35.642   475.4
0.0335        -4700.370    -4736.057       35.687   476.0
0.0340        -4700.324    -4736.032       35.708   476.3
0.0345        -4700.278    -4735.985       35.707   476.3
0.0350        -4700.231    -4735.919       35.688   476.0
0.0355        -4700.184    -4735.841       35.657   475.6
0.0360        -4700.136    -4735.753       35.617   475.1
0.0365        -4700.089    -4735.663       35.574   474.5
0.0370        -4700.042    -4735.574       35.531   473.9
0.0375        -4699.996    -4735.490       35.494   473.4
0.0380        -4699.950    -4735.417       35.467   473.1
0.0385        -4699.903    -4735.355       35.452   472.9
0.0390        -4699.856    -4735.309       35.453   472.9
0.0395        -4699.810    -4735.280       35.470   473.1
0.0400        -4699.764    -4735.270       35.506   473.6
0.0405        -4699.717    -4735.276       35.559   474.3
0.0410        -4699.672    -4735.300       35.628   475.2
0.0415        -4699.625    -4735.337       35.712   476.3
0.0420        -4699.579    -4735.386       35.807   477.6
0.0425        -4699.533    -4735.443       35.910   479.0
0.0430        -4699.487    -4735.504       36.017   480.4
0.0435        -4699.441    -4735.565       36.124   481.8
0.0440        -4699.396    -4735.622       36.226   483.2
0.0445        -4699.350    -4735.669       36.319   484.4
0.0450        -4699.304    -4735.704       36.400   485.5
0.0455        -4699.260    -4735.725       36.465   486.4
0.0460        -4699.215    -4735.728       36.512   487.0
0.0465        -4699.171    -4735.712       36.541   487.4
0.0470        -4699.127    -4735.677       36.550   487.5
0.0475        -4699.083    -4735.622       36.539   487.4
0.0480        -4699.038    -4735.550       36.512   487.0
0.0485        -4698.995    -4735.464       36.469   486.4
0.0490        -4698.953    -4735.367       36.414   485.7
0.0495        -4698.911    -4735.260       36.349   484.8
0.0500        -4698.869    -4735.149       36.280   483.9
0.0505        -4698.827    -4735.037       36.210   483.0
0.0510        -4698.785    -4734.928       36.143   482.1
0.0515        -4698.744    -4734.828       36.084   481.3
0.0520        -4698.703    -4734.739       36.036   480.7
0.0525        -4698.664    -4734.667       36.003   480.2
0.0530        -4698.624    -4734.611       35.987   480.0
0.0535        -4698.583    -4734.575       35.992   480.1
0.0540        -4698.544    -4734.564       36.020   480.4
0.0545        -4698.505    -4734.575       36.070   481.1
0.0550        -4698.465    -4734.610       36.145   482.1
0.0555        -4698.427    -4734.670       36.244   483.4
0.0560        -4698.388    -4734.754       36.365   485.1
0.0565        -4698.350    -4734.858       36.509   487.0
0.0570        -4698.311    -4734.983       36.672   489.2
0.0575        -4698.271    -4735.124       36.853   491.6
0.0580        -4698.232    -4735.281       37.049   494.2
0.0585        -4698.193    -4735.450       37.256   496.9
0.0590        -4698.155    -4735.627       37.472   499.8
0.0595        -4698.115    -4735.809       37.694   502.8
0.0600        -4698.076    -4735.993       37.917   505.8
0.0605        -4698.035    -4736.175       38.140   508.7
0.0610        -4697.996    -4736.354       38.359   511.7
0.0615        -4697.955    -4736.527       38.572   514.5
0.0620        -4697.914    -4736.692       38.778   517.2
0.0625        -4697.873    -4736.848       38.975   519.9
0.0630        -4697.831    -4736.995       39.164   522.4
0.0635        -4697.789    -4737.132       39.343   524.8
0.0640        -4697.747    -4737.263       39.515   527.1
0.0645        -4697.705    -4737.385       39.680   529.3
0.0650        -4697.663    -4737.501       39.839   531.4
0.0655        -4697.620    -4737.614       39.994   533.5
0.0660        -4697.578    -4737.724       40.147   535.5
0.0665        -4697.536    -4737.835       40.299   537.5
0.0670        -4697.494    -4737.947       40.453   539.6
0.0675        -4697.450    -4738.060       40.610   541.7
0.0680        -4697.406    -4738.177       40.770   543.8
0.0685        -4697.363    -4738.298       40.935   546.0
0.0690        -4697.319    -4738.424       41.105   548.3
0.0695        -4697.276    -4738.554       41.278   550.6
0.0700        -4697.232    -4738.685       41.454   552.9
0.0705        -4697.186    -4738.817       41.631   555.3
0.0710        -4697.141    -4738.948       41.807   557.6
0.0715        -4697.096    -4739.077       41.981   560.0
0.0720        -4697.051    -4739.202       42.151   562.2
0.0725        -4697.004    -4739.318       42.313   564.4
0.0730        -4696.958    -4739.424       42.466   566.4
0.0735        -4696.912    -4739.519       42.607   568.3
0.0740        -4696.866    -4739.599       42.733   570.0
0.0745        -4696.820    -4739.662       42.842   571.5
0.0750        -4696.772    -4739.704       42.932   572.6
0.0755        -4696.724    -4739.723       42.999   573.5
0.0760        -4696.675    -4739.717       43.043   574.1
0.0765        -4696.627    -4739.686       43.059   574.3
0.0770        -4696.577    -4739.625       43.047   574.2
0.0775        -4696.530    -4739.534       43.005   573.6
0.0780        -4696.480    -4739.411       42.931   572.6
0.0785        -4696.430    -4739.254       42.824   571.2
0.0790        -4696.381    -4739.066       42.685   569.4
0.0795        -4696.332    -4738.846       42.514   567.1
0.0800        -4696.282    -4738.595       42.314   564.4
0.0805        -4696.232    -4738.319       42.086   561.4
0.0810        -4696.183    -4738.019       41.836   558.0
0.0815        -4696.134    -4737.700       41.567   554.4
0.0820        -4696.084    -4737.368       41.284   550.7
0.0825        -4696.035    -4737.028       40.993   546.8
0.0830        -4695.985    -4736.686       40.701   542.9
0.0835        -4695.936    -4736.349       40.413   539.0
0.0840        -4695.888    -4736.023       40.135   535.3
0.0845        -4695.839    -4735.711       39.873   531.8
0.0850        -4695.790    -4735.421       39.631   528.6
0.0855        -4695.741    -4735.155       39.415   525.7
0.0860        -4695.692    -4734.918       39.226   523.2
0.0865        -4695.644    -4734.714       39.070   521.1
0.0870        -4695.595    -4734.542       38.946   519.5
0.0875        -4695.546    -4734.403       38.857   518.3
0.0880        -4695.497    -4734.300       38.802   517.6
0.0885        -4695.448    -4734.230       38.782   517.3
0.0890        -4695.398    -4734.193       38.795   517.5
0.0895        -4695.348    -4734.187       38.839   518.1
0.0900        -4695.297    -4734.211       38.913   519.0
0.0905        -4695.247    -4734.261       39.015   520.4
0.0910        -4695.196    -4734.336       39.140   522.1
0.0915        -4695.145    -4734.432       39.287   524.0
0.0920        -4695.094    -4734.545       39.451   526.2
0.0925        -4695.042    -4734.672       39.630   528.6
0.0930        -4694.990    -4734.809       39.820   531.1
0.0935        -4694.938    -4734.954       40.016   533.8
0.0940        -4694.884    -4735.100       40.216   536.4
0.0945        -4694.831    -4735.246       40.415   539.1
0.0950        -4694.776    -4735.387       40.611   541.7
0.0955        -4694.721    -4735.521       40.801   544.2
0.0960        -4694.664    -4735.645       40.981   546.6
0.0965        -4694.608    -4735.758       41.149   548.9
0.0970        -4694.553    -4735.857       41.305   550.9
0.0975        -4694.495    -4735.941       41.445   552.8
0.0980        -4694.439    -4736.009       41.571   554.5
0.0985        -4694.381    -4736.061       41.680   555.9
0.0990        -4694.324    -4736.096       41.773   557.2
0.0995        -4694.267    -4736.116       41.850   558.2
0.1000        -4694.208    -4736.120       41.912   559.0
0.1005        -4694.150    -4736.109       41.959   559.7
0.1010        -4694.094    -4736.087       41.993   560.1
0.1015        -4694.035    -4736.050       42.015   560.4
0.1020        -4693.978    -4736.004       42.027   560.6
0.1025        -4693.920    -4735.950       42.030   560.6
0.1030        -4693.861    -4735.887       42.026   560.6
0.1035        -4693.803    -4735.820       42.016   560.4
0.1040        -4693.744    -4735.748       42.004   560.3
0.1045        -4693.684    -4735.676       41.992   560.1
0.1050        -4693.626    -4735.607       41.980   560.0
0.1055        -4693.567    -4735.540       41.973   559.9
0.1060        -4693.508    -4735.479       41.971   559.8
0.1065        -4693.449    -4735.426       41.978   559.9
0.1070        -4693.389    -4735.383       41.994   560.1
0.1075        -4693.329    -4735.351       42.022   560.5
0.1080        -4693.270    -4735.333       42.063   561.1
0.1085        -4693.211    -4735.329       42.118   561.8
0.1090        -4693.151    -4735.339       42.188   562.7
0.1095        -4693.092    -4735.365       42.273   563.9
0.1100        -4693.032    -4735.404       42.372   565.2
0.1105        -4692.972    -4735.458       42.486   566.7
0.1110        -4692.911    -4735.524       42.613   568.4
0.1115        -4692.850    -4735.600       42.750   570.2
0.1120        -4692.790    -4735.686       42.896   572.2
0.1125        -4692.730    -4735.779       43.049   574.2
0.1130        -4692.669    -4735.874       43.205   576.3
0.1135        -4692.607    -4735.969       43.362   578.4
0.1140        -4692.548    -4736.064       43.516   580.4
0.1145        -4692.486    -4736.151       43.665   582.4
0.1150        -4692.424    -4736.230       43.805   584.3
0.1155        -4692.363    -4736.298       43.935   586.0
0.1160        -4692.301    -4736.352       44.051   587.6
0.1165        -4692.238    -4736.389       44.152   588.9
0.1170        -4692.175    -4736.410       44.235   590.0
0.1175        -4692.113    -4736.412       44.299   590.9
0.1180        -4692.050    -4736.395       44.345   591.5
0.1185        -4691.986    -4736.356       44.371   591.8
0.1190        -4691.922    -4736.301       44.379   591.9
0.1195        -4691.860    -4736.230       44.370   591.8
0.1200        -4691.798    -4736.146       44.348   591.5
0.1205        -4691.735    -4736.051       44.316   591.1
0.1210        -4691.671    -4735.949       44.278   590.6
0.1215        -4691.608    -4735.846       44.239   590.1
0.1220        -4691.546    -4735.748       44.203   589.6
0.1225        -4691.484    -4735.659       44.175   589.2
0.1230        -4691.420    -4735.581       44.161   589.0
0.1235        -4691.357    -4735.520       44.163   589.1
0.1240        -4691.295    -4735.480       44.185   589.4
0.1245        -4691.232    -4735.462       44.230   590.0
0.1250        -4691.170    -4735.470       44.299   590.9
0.1255        -4691.107    -4735.499       44.392   592.1
0.1260        -4691.044    -4735.552       44.508   593.7
0.1265        -4690.980    -4735.625       44.644   595.5
0.1270        -4690.916    -4735.714       44.797   597.5
0.1275        -4690.853    -4735.815       44.963   599.7
0.1280        -4690.789    -4735.923       45.134   602.0
0.1285        -4690.724    -4736.030       45.306   604.3
0.1290        -4690.660    -4736.132       45.472   606.5
0.1295        -4690.595    -4736.220       45.625   608.6
0.1300        -4690.530    -4736.289       45.759   610.4
0.1305        -4690.465    -4736.333       45.868   611.8
0.1310        -4690.399    -4736.349       45.949   612.9
0.1315        -4690.334    -4736.332       45.997   613.5
0.1320        -4690.269    -4736.279       46.010   613.7
0.1325        -4690.205    -4736.192       45.987   613.4
0.1330        -4690.140    -4736.068       45.928   612.6
0.1335        -4690.074    -4735.908       45.834   611.4
0.1340        -4690.009    -4735.717       45.707   609.7
0.1345        -4689.944    -4735.497       45.552   607.6
0.1350        -4689.879    -4735.252       45.373   605.2
0.1355        -4689.816    -4734.990       45.174   602.6
0.1360        -4689.752    -4734.713       44.961   599.7
0.1365        -4689.689    -4734.430       44.741   596.8
0.1370        -4689.624    -4734.144       44.520   593.8
0.1375        -4689.561    -4733.865       44.303   590.9
0.1380        -4689.498    -4733.595       44.097   588.2
0.1385        -4689.436    -4733.342       43.906   585.6
0.1390        -4689.372    -4733.107       43.735   583.4
0.1395        -4689.310    -4732.897       43.588   581.4
0.1400        -4689.247    -4732.713       43.466   579.8
0.1405        -4689.185    -4732.556       43.371   578.5
0.1410        -4689.123    -4732.426       43.303   577.6
0.1415        -4689.060    -4732.321       43.261   577.0
0.1420        -4688.997    -4732.238       43.241   576.8
0.1425        -4688.935    -4732.176       43.241   576.8
0.1430        -4688.872    -4732.128       43.256   577.0
0.1435        -4688.810    -4732.090       43.279   577.3
0.1440        -4688.748    -4732.055       43.307   577.7
0.1445        -4688.684    -4732.017       43.333   578.0
0.1450        -4688.622    -4731.974       43.352   578.3
0.1455        -4688.558    -4731.917       43.359   578.3
0.1460        -4688.496    -4731.846       43.350   578.2
0.1465        -4688.433    -4731.755       43.323   577.9
0.1470        -4688.369    -4731.643       43.274   577.2
0.1475        -4688.305    -4731.510       43.205   576.3
0.1480        -4688.241    -4731.357       43.115   575.1
0.1485        -4688.178    -4731.185       43.008   573.7
0.1490        -4688.114    -4730.999       42.884   572.0
0.1495        -4688.051    -4730.801       42.749   570.2
0.1500        -4687.987    -4730.595       42.608   568.3
0.1505        -4687.925    -4730.388       42.464   566.4
0.1510        -4687.861    -4730.183       42.322   564.5
0.1515        -4687.797    -4729.986       42.188   562.7
0.1520        -4687.735    -4729.802       42.067   561.1
0.1525        -4687.672    -4729.634       41.962   559.7
0.1530        -4687.610    -4729.487       41.877   558.6
0.1535        -4687.547    -4729.362       41.815   557.8
0.1540        -4687.484    -4729.263       41.779   557.3
0.1545        -4687.422    -4729.191       41.769   557.1
0.1550        -4687.358    -4729.146       41.788   557.4
0.1555        -4687.296    -4729.130       41.835   558.0
0.1560        -4687.234    -4729.143       41.909   559.0
0.1565        -4687.170    -4729.180       42.011   560.4
0.1570        -4687.106    -4729.243       42.137   562.0
0.1575        -4687.043    -4729.328       42.286   564.0
0.1580        -4686.978    -4729.432       42.454   566.3
0.1585        -4686.914    -4729.553       42.639   568.7
0.1590        -4686.849    -4729.685       42.836   571.4
0.1595        -4686.784    -4729.826       43.041   574.1
0.1600        -4686.718    -4729.970       43.251   576.9
0.1605        -4686.653    -4730.113       43.461   579.7
0.1610        -4686.587    -4730.253       43.666   582.4
0.1615        -4686.521    -4730.385       43.864   585.1
0.1620        -4686.454    -4730.505       44.051   587.6
0.1625        -4686.388    -4730.612       44.224   589.9
0.1630        -4686.321    -4730.703       44.383   592.0
0.1635        -4686.253    -4730.778       44.524   593.9
0.1640        -4686.185    -4730.834       44.649   595.6
0.1645        -4686.116    -4730.873       44.757   597.0
0.1650        -4686.048    -4730.898       44.850   598.2
0.1655        -4685.979    -4730.907       44.928   599.3
0.1660        -4685.910    -4730.904       44.994   600.2
0.1665        -4685.841    -4730.891       45.050   600.9
0.1670        -4685.773    -4730.870       45.097   601.5
0.1675        -4685.704    -4730.842       45.138   602.1
0.1680        -4685.635    -4730.810       45.175   602.6
0.1685        -4685.567    -4730.776       45.210   603.0
0.1690        -4685.497    -4730.740       45.243   603.5
0.1695        -4685.428    -4730.704       45.277   603.9
0.1700        -4685.358    -4730.669       45.311   604.4
0.1705        -4685.289    -4730.636       45.347   604.9
0.1710        -4685.220    -4730.604       45.384   605.4
0.1715        -4685.150    -4730.572       45.422   605.9
0.1720        -4685.081    -4730.543       45.461   606.4
0.1725        -4685.011    -4730.512       45.501   606.9
0.1730        -4684.942    -4730.482       45.540   607.4
0.1735        -4684.873    -4730.451       45.579   608.0
0.1740        -4684.805    -4730.420       45.615   608.4
0.1745        -4684.737    -4730.385       45.648   608.9
0.1750        -4684.667    -4730.346       45.678   609.3
0.1755        -4684.598    -4730.302       45.704   609.6
0.1760        -4684.530    -4730.255       45.726   609.9
0.1765        -4684.460    -4730.202       45.742   610.1
0.1770        -4684.390    -4730.143       45.753   610.3
0.1775        -4684.322    -4730.080       45.758   610.4
0.1780        -4684.253    -4730.012       45.759   610.4
0.1785        -4684.183    -4729.939       45.756   610.3
0.1790        -4684.113    -4729.861       45.749   610.2
0.1795        -4684.043    -4729.782       45.739   610.1
0.1800        -4683.974    -4729.701       45.728   609.9
0.1805        -4683.904    -4729.620       45.716   609.8
0.1810        -4683.835    -4729.542       45.707   609.7
0.1815        -4683.766    -4729.468       45.702   609.6
0.1820        -4683.697    -4729.400       45.703   609.6
0.1825        -4683.628    -4729.342       45.713   609.7
0.1830        -4683.558    -4729.293       45.734   610.0
0.1835        -4683.488    -4729.257       45.769   610.5
0.1840        -4683.419    -4729.238       45.819   611.2
0.1845        -4683.349    -4729.237       45.887   612.1
0.1850        -4683.280    -4729.254       45.974   613.2
0.1855        -4683.210    -4729.290       46.081   614.6
0.1860        -4683.140    -4729.346       46.206   616.3
0.1865        -4683.069    -4729.419       46.350   618.2
0.1870        -4682.998    -4729.509       46.511   620.4
0.1875        -4682.926    -4729.612       46.685   622.7
0.1880        -4682.856    -4729.726       46.870   625.2
0.1885        -4682.785    -4729.846       47.061   627.7
0.1890        -4682.714    -4729.968       47.254   630.3
0.1895        -4682.642    -4730.087       47.445   632.8
0.1900        -4682.569    -4730.197       47.628   635.3
0.1905        -4682.496    -4730.295       47.799   637.6
0.1910        -4682.423    -4730.378       47.954   639.6
0.1915        -4682.350    -4730.440       48.090   641.4
0.1920        -4682.276    -4730.479       48.203   643.0
0.1925        -4682.202    -4730.493       48.291   644.1
0.1930        -4682.129    -4730.482       48.353   645.0
0.1935        -4682.056    -4730.445       48.389   645.4
0.1940        -4681.982    -4730.382       48.399   645.6
0.1945        -4681.910    -4730.296       48.387   645.4
0.1950        -4681.835    -4730.189       48.354   645.0
0.1955        -4681.762    -4730.067       48.306   644.3
0.1960        -4681.688    -4729.935       48.247   643.5
0.1965        -4681.615    -4729.799       48.184   642.7
0.1970        -4681.541    -4729.665       48.124   641.9
0.1975        -4681.468    -4729.542       48.074   641.2
0.1980        -4681.394    -4729.435       48.041   640.8
0.1985        -4681.321    -4729.352       48.032   640.7
0.1990        -4681.248    -4729.299       48.051   640.9
0.1995        -4681.174    -4729.279       48.105   641.6
0.2000        -4681.101    -4729.296       48.195   642.8
0.2005        -4681.028    -4729.351       48.323   644.6
0.2010        -4680.954    -4729.442       48.489   646.8
0.2015        -4680.880    -4729.570       48.690   649.4
0.2020        -4680.808    -4729.730       48.922   652.6
0.2025        -4680.735    -4729.916       49.181   656.0
0.2030        -4680.660    -4730.120       49.460   659.7
0.2035        -4680.586    -4730.337       49.751   663.6
0.2040        -4680.510    -4730.557       50.047   667.6
0.2045        -4680.435    -4730.774       50.339   671.5
0.2050        -4680.360    -4730.980       50.620   675.2
0.2055        -4680.283    -4731.165       50.882   678.7
0.2060        -4680.206    -4731.323       51.117   681.8
0.2065        -4680.129    -4731.449       51.320   684.5
0.2070        -4680.051    -4731.537       51.486   686.7
0.2075        -4679.975    -4731.586       51.610   688.4
0.2080        -4679.898    -4731.588       51.691   689.5
0.2085        -4679.820    -4731.546       51.726   689.9
0.2090        -4679.742    -4731.458       51.715   689.8
0.2095        -4679.666    -4731.326       51.661   689.1
0.2100        -4679.588    -4731.152       51.564   687.8
0.2105        -4679.510    -4730.938       51.428   686.0
0.2110        -4679.434    -4730.690       51.257   683.7
0.2115        -4679.357    -4730.412       51.055   681.0
0.2120        -4679.281    -4730.110       50.829   678.0
0.2125        -4679.205    -4729.788       50.583   674.7
0.2130        -4679.130    -4729.453       50.323   671.2
0.2135        -4679.055    -4729.110       50.056   667.7
0.2140        -4678.980    -4728.766       49.787   664.1
0.2145        -4678.906    -4728.427       49.522   660.5
0.2150        -4678.831    -4728.096       49.265   657.1
0.2155        -4678.758    -4727.781       49.023   653.9
0.2160        -4678.685    -4727.484       48.799   650.9
0.2165        -4678.612    -4727.207       48.595   648.2
0.2170        -4678.539    -4726.955       48.416   645.8
0.2175        -4678.467    -4726.728       48.261   643.7
0.2180        -4678.395    -4726.527       48.132   642.0
0.2185        -4678.323    -4726.352       48.029   640.6
0.2190        -4678.250    -4726.201       47.951   639.6
0.2195        -4678.179    -4726.075       47.896   638.9
0.2200        -4678.107    -4725.968       47.862   638.4
0.2205        -4678.036    -4725.881       47.845   638.2
0.2210        -4677.965    -4725.807       47.843   638.1
0.2215        -4677.893    -4725.745       47.851   638.3
0.2220        -4677.821    -4725.687       47.867   638.5
0.2225        -4677.748    -4725.634       47.886   638.7
0.2230        -4677.677    -4725.581       47.905   639.0
0.2235        -4677.604    -4725.525       47.921   639.2
0.2240        -4677.531    -4725.462       47.931   639.3
0.2245        -4677.458    -4725.392       47.934   639.4
0.2250        -4677.384    -4725.312       47.927   639.3
0.2255        -4677.312    -4725.224       47.912   639.1
0.2260        -4677.239    -4725.127       47.887   638.7
0.2265        -4677.166    -4725.021       47.855   638.3
0.2270        -4677.093    -4724.909       47.816   637.8
0.2275        -4677.020    -4724.792       47.772   637.2
0.2280        -4676.948    -4724.676       47.727   636.6
0.2285        -4676.874    -4724.558       47.684   636.0
0.2290        -4676.801    -4724.447       47.646   635.5
0.2295        -4676.728    -4724.344       47.616   635.1
0.2300        -4676.654    -4724.252       47.598   634.9
0.2305        -4676.582    -4724.178       47.595   634.8
0.2310        -4676.509    -4724.120       47.611   635.1
0.2315        -4676.435    -4724.083       47.648   635.6
0.2320        -4676.361    -4724.070       47.709   636.4
0.2325        -4676.287    -4724.081       47.795   637.5
0.2330        -4676.212    -4724.119       47.907   639.0
0.2335        -4676.138    -4724.184       48.045   640.9
0.2340        -4676.064    -4724.273       48.209   643.0
0.2345        -4675.990    -4724.387       48.397   645.5
0.2350        -4675.915    -4724.521       48.607   648.3
0.2355        -4675.840    -4724.675       48.835   651.4
0.2360        -4675.763    -4724.843       49.080   654.7
0.2365        -4675.687    -4725.022       49.336   658.1
0.2370        -4675.611    -4725.211       49.600   661.6
0.2375        -4675.534    -4725.404       49.869   665.2
0.2380        -4675.457    -4725.597       50.140   668.8
0.2385        -4675.379    -4725.788       50.409   672.4
0.2390        -4675.301    -4725.974       50.673   675.9
0.2395        -4675.223    -4726.154       50.931   679.3
0.2400        -4675.144    -4726.324       51.180   682.7
0.2405        -4675.066    -4726.485       51.419   685.9
0.2410        -4674.987    -4726.633       51.646   688.9
0.2415        -4674.908    -4726.769       51.861   691.7
0.2420        -4674.828    -4726.890       52.062   694.4
0.2425        -4674.748    -4726.996       52.249   696.9
0.2430        -4674.668    -4727.090       52.422   699.2
0.2435        -4674.588    -4727.168       52.581   701.3
0.2440        -4674.507    -4727.234       52.727   703.3
0.2445        -4674.426    -4727.287       52.861   705.1
0.2450        -4674.345    -4727.330       52.985   706.7
0.2455        -4674.264    -4727.366       53.102   708.3
0.2460        -4674.183    -4727.396       53.212   709.8
0.2465        -4674.102    -4727.421       53.319   711.2
0.2470        -4674.022    -4727.445       53.423   712.6
0.2475        -4673.940    -4727.468       53.527   714.0
0.2480        -4673.859    -4727.491       53.631   715.4
0.2485        -4673.778    -4727.514       53.736   716.8
0.2490        -4673.697    -4727.537       53.840   718.1
0.2495        -4673.616    -4727.558       53.942   719.5
0.2500        -4673.534    -4727.576       54.042   720.8
0.2505        -4673.452    -4727.590       54.137   722.1
0.2510        -4673.370    -4727.597       54.226   723.3
0.2515        -4673.290    -4727.598       54.309   724.4
0.2520        -4673.208    -4727.591       54.383   725.4
0.2525        -4673.127    -4727.576       54.449   726.3
0.2530        -4673.045    -4727.554       54.509   727.1
0.2535        -4672.964    -4727.526       54.561   727.8
0.2540        -4672.881    -4727.490       54.609   728.4
0.2545        -4672.800    -4727.452       54.652   729.0
0.2550        -4672.718    -4727.410       54.692   729.5
0.2555        -4672.636    -4727.365       54.729   730.0
0.2560        -4672.556    -4727.318       54.763   730.5
0.2565        -4672.474    -4727.266       54.793   730.9
0.2570        -4672.392    -4727.211       54.818   731.2
0.2575        -4672.311    -4727.149       54.837   731.4
0.2580        -4672.230    -4727.079       54.849   731.6
0.2585        -4672.149    -4727.000       54.851   731.6
0.2590        -4672.069    -4726.911       54.842   731.5
0.2595        -4671.988    -4726.809       54.821   731.2
0.2600        -4671.907    -4726.694       54.787   730.8
0.2605        -4671.828    -4726.567       54.739   730.1
0.2610        -4671.747    -4726.425       54.677   729.3
0.2615        -4671.668    -4726.269       54.602   728.3
0.2620        -4671.588    -4726.100       54.512   727.1
0.2625        -4671.508    -4725.918       54.410   725.8
0.2630        -4671.428    -4725.723       54.295   724.2
0.2635        -4671.349    -4725.517       54.169   722.5
0.2640        -4671.270    -4725.301       54.031   720.7
0.2645        -4671.192    -4725.074       53.882   718.7
0.2650        -4671.113    -4724.838       53.725   716.6
0.2655        -4671.035    -4724.594       53.559   714.4
0.2660        -4670.956    -4724.343       53.387   712.1
0.2665        -4670.878    -4724.089       53.211   709.8
0.2670        -4670.799    -4723.833       53.034   707.4
0.2675        -4670.721    -4723.578       52.858   705.0
0.2680        -4670.643    -4723.328       52.685   702.7
0.2685        -4670.565    -4723.086       52.521   700.5
0.2690        -4670.488    -4722.855       52.366   698.5
0.2695        -4670.411    -4722.636       52.225   696.6
0.2700        -4670.333    -4722.434       52.100   694.9
0.2705        -4670.257    -4722.250       51.994   693.5
0.2710        -4670.180    -4722.086       51.906   692.3
0.2715        -4670.104    -4721.943       51.839   691.5
0.2720        -4670.028    -4721.820       51.792   690.8
0.2725        -4669.951    -4721.716       51.765   690.5
0.2730        -4669.874    -4721.631       51.758   690.4
0.2735        -4669.796    -4721.564       51.768   690.5
0.2740        -4669.720    -4721.514       51.794   690.9
0.2745        -4669.644    -4721.478       51.834   691.4
0.2750        -4669.566    -4721.453       51.887   692.1
0.2755        -4669.489    -4721.437       51.948   692.9
0.2760        -4669.412    -4721.429       52.018   693.8
0.2765        -4669.335    -4721.427       52.092   694.8
0.2770        -4669.258    -4721.427       52.169   695.9
0.2775        -4669.180    -4721.426       52.247   696.9
0.2780        -4669.102    -4721.425       52.323   697.9
0.2785        -4669.024    -4721.422       52.398   698.9
